request_id,session_id,work_item_id,canonical_requirement_id,priority,primary_owner,integration_owner,work_type,axis,applicable_gates,dependencies,source_ledger
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-IBM-MQ-01-CONTRACT_OWNERSHIP,EVENT-IBM-MQ,P1,cpf-starter-messaging-ibm-mq,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-IBM-MQ-02-IMPLEMENTATION_CONSUMER,EVENT-IBM-MQ,P1,cpf-starter-messaging-ibm-mq,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-IBM-MQ-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-IBM-MQ-03-VERIFICATION_EVIDENCE,EVENT-IBM-MQ,P1,cpf-starter-messaging-ibm-mq,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-IBM-MQ-01-CONTRACT_OWNERSHIP;CPF-WP-EVENT-IBM-MQ-02-IMPLEMENTATION_CONSUMER,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-IBM-MQ-04-FAILURE_RECOVERY,EVENT-IBM-MQ,P1,cpf-starter-messaging-ibm-mq,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-IBM-MQ-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-AMQP-01-CONTRACT_OWNERSHIP,EVENT-AMQP,P1,cpf-starter-messaging-rabbitmq,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-AMQP-02-IMPLEMENTATION_CONSUMER,EVENT-AMQP,P1,cpf-starter-messaging-rabbitmq,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-AMQP-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-AMQP-03-VERIFICATION_EVIDENCE,EVENT-AMQP,P1,cpf-starter-messaging-rabbitmq,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-AMQP-01-CONTRACT_OWNERSHIP;CPF-WP-EVENT-AMQP-02-IMPLEMENTATION_CONSUMER,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-AMQP-04-FAILURE_RECOVERY,EVENT-AMQP,P1,cpf-starter-messaging-rabbitmq,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-AMQP-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-DLQ-01-CONTRACT_OWNERSHIP,EVENT-DLQ,P0,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-DLQ-02-IMPLEMENTATION_CONSUMER,EVENT-DLQ,P0,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-DLQ-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-DLQ-03-VERIFICATION_EVIDENCE,EVENT-DLQ,P0,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-DLQ-01-CONTRACT_OWNERSHIP;CPF-WP-EVENT-DLQ-02-IMPLEMENTATION_CONSUMER,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-EVENT-DLQ-04-FAILURE_RECOVERY,EVENT-DLQ,P0,cpf-core contract + owning business adapter,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-EVENT-DLQ-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CORE-FIXED,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER,CORE-FIXED,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE,CORE-FIXED,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP;CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,CORE-FIXED,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP,CORE-FILE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-FILE-02-IMPLEMENTATION_CONSUMER,CORE-FILE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-FILE-03-VERIFICATION_EVIDENCE,CORE-FILE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP;CPF-WP-CORE-FILE-02-IMPLEMENTATION_CONSUMER,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-FILE-04-FAILURE_RECOVERY,CORE-FILE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-FILE-05-DATA_MIGRATION,CORE-FILE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,CORE-MESSAGE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-MESSAGE-02-IMPLEMENTATION_CONSUMER,CORE-MESSAGE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-MESSAGE-03-VERIFICATION_EVIDENCE,CORE-MESSAGE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP;CPF-WP-CORE-MESSAGE-02-IMPLEMENTATION_CONSUMER,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-MESSAGE-04-FAILURE_RECOVERY,CORE-MESSAGE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-MESSAGE-05-DATA_MIGRATION,CORE-MESSAGE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
CPF-V9-S03-REQ-20260805-001,DEVGPT-V9-S03,CPF-WP-CORE-MESSAGE-06-GENERATION_COMPATIBILITY,CORE-MESSAGE,P1,cpf-core / repository architecture,DEVGPT-V9-S03,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv
