work_item_id,requirement_id,canonical_requirement_id,mapped_axis,mapping_rule
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002767,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002768,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002769,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-FR-002770,DB-BACKUP,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002771,DB-BACKUP,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002772,DB-BACKUP,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002773,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002774,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002775,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002776,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002777,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002778,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002779,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002780,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002781,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002782,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002783,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002784,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-FR-002785,DB-BACKUP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002786,DB-BACKUP,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002787,DB-BACKUP,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002788,DB-BACKUP,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002789,DB-BACKUP,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002790,DB-BACKUP,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002791,DB-BACKUP,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002792,DB-BACKUP,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002793,DB-BACKUP,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002794,DB-BACKUP,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002795,DB-BACKUP,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002796,DB-BACKUP,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002797,DB-BACKUP,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002798,DB-BACKUP,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-FR-002799,DB-BACKUP,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-FR-002800,DB-BACKUP,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-FR-002801,DB-BACKUP,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-FR-002802,DB-BACKUP,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-FR-002803,DB-BACKUP,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-FR-002804,DB-BACKUP,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-FR-002805,DB-BACKUP,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-FR-002806,DB-BACKUP,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-FR-002807,DB-MULTI-VENDOR,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002808,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-FR-002809,DB-MULTI-VENDOR,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002810,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002811,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-FR-002812,DB-MULTI-VENDOR,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002813,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002814,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002815,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-FR-002816,DB-MULTI-VENDOR,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-FR-002817,DB-MULTI-VENDOR,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-FR-002818,DB-MULTI-VENDOR,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-FR-002819,DB-MULTI-VENDOR,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-FR-002820,DB-MULTI-VENDOR,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002821,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002822,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002823,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002824,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002825,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002826,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002827,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002828,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002829,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002830,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-FR-002831,DB-MULTI-VENDOR,FAILURE_RECOVERY,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002832,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002833,DB-MULTI-VENDOR,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002834,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002835,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002836,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002837,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002838,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002839,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002840,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002841,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002842,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002843,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002844,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002845,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-FR-002846,DB-MULTI-VENDOR,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002847,DB-MULTI-VENDOR,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002848,DB-MULTI-VENDOR,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002849,DB-MULTI-VENDOR,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002850,DB-MULTI-VENDOR,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002851,DB-MULTI-VENDOR,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002852,DB-MULTI-VENDOR,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002853,DB-MULTI-VENDOR,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002854,DB-MULTI-VENDOR,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002855,DB-MULTI-VENDOR,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002856,DB-MULTI-VENDOR,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002857,DB-MULTI-VENDOR,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002858,DB-MULTI-VENDOR,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002859,DB-MULTI-VENDOR,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-FR-002860,DB-MULTI-VENDOR,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-FR-002861,DB-MULTI-VENDOR,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-FR-002862,DB-MULTI-VENDOR,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-FR-002863,DB-MULTI-VENDOR,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-FR-002864,DB-MULTI-VENDOR,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-FR-002865,DB-MULTI-VENDOR,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-FR-002866,DB-MULTI-VENDOR,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-FR-002867,DB-MULTI-VENDOR,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002868,DB-SQL,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002869,DB-SQL,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002870,DB-SQL,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002871,DB-SQL,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002872,DB-SQL,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002873,DB-SQL,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002874,DB-SQL,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002875,DB-SQL,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002876,DB-SQL,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-FR-002877,DB-SQL,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002878,DB-SQL,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002879,DB-SQL,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002880,DB-SQL,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002881,DB-SQL,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002882,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002883,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002884,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002885,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002886,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002887,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002888,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002889,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002890,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002891,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-FR-002892,DB-SQL,IMPLEMENTATION_CONSUMER,FALLBACK_FROM_FAILURE_RECOVERY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002893,DB-SQL,CONTRACT_OWNERSHIP,PRIMARY_AXIS
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002894,DB-SQL,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002895,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002896,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002897,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002898,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002899,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002900,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002901,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002902,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002903,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002904,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002905,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002906,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-FR-002907,DB-SQL,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002908,DB-SQL,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002909,DB-SQL,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002910,DB-SQL,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002911,DB-SQL,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002912,DB-SQL,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002913,DB-SQL,DATA_MIGRATION,PRIMARY_AXIS
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002914,DB-SQL,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002915,DB-SQL,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002916,DB-SQL,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002917,DB-SQL,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002918,DB-SQL,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002919,DB-SQL,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002920,DB-SQL,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-FR-002921,DB-SQL,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-FR-002922,DB-SQL,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-FR-002923,DB-SQL,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-FR-002924,DB-SQL,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-FR-002925,DB-SQL,VERIFICATION_EVIDENCE,PRIMARY_AXIS
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-FR-002926,DB-SQL,VERIFICATION_EVIDENCE,PRIMARY_AXIS
