work_item_id,scenario_id,linked_requirement_id,canonical_requirement_id
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-004049,CPF-FR-013653,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-004050,CPF-FR-013653,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-004051,CPF-FR-013653,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-004052,CPF-FR-013653,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-004053,CPF-FR-013653,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-004054,CPF-FR-013653,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-004055,CPF-FR-013653,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-004056,CPF-FR-013653,DB-SQL
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-SC-013759,CPF-FR-002442,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013760,CPF-FR-002443,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-SC-013761,CPF-FR-002444,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-SC-013762,CPF-FR-002445,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013763,CPF-FR-002446,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-SC-013764,CPF-FR-002447,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-SC-013765,CPF-FR-002448,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-SC-013766,CPF-FR-002449,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,CPF-SC-013767,CPF-FR-002450,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013768,CPF-FR-002451,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013769,CPF-FR-002452,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013770,CPF-FR-002453,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013771,CPF-FR-002454,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013772,CPF-FR-002455,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013773,CPF-FR-002456,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013774,CPF-FR-002457,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013775,CPF-FR-002458,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013776,CPF-FR-002459,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013777,CPF-FR-002460,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013778,CPF-FR-002461,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013779,CPF-FR-002462,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013780,CPF-FR-002463,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013781,CPF-FR-002464,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,CPF-SC-013782,CPF-FR-002465,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,CPF-SC-013783,CPF-FR-002466,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013784,CPF-FR-002467,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013785,CPF-FR-002468,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013786,CPF-FR-002469,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013787,CPF-FR-002470,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013788,CPF-FR-002471,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013789,CPF-FR-002472,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013790,CPF-FR-002473,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013791,CPF-FR-002474,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013792,CPF-FR-002475,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013793,CPF-FR-002476,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013794,CPF-FR-002477,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013795,CPF-FR-002478,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013796,CPF-FR-002479,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-SC-013797,CPF-FR-002480,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013798,CPF-FR-002481,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013799,CPF-FR-002482,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013800,CPF-FR-002483,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013801,CPF-FR-002484,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013802,CPF-FR-002485,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013803,CPF-FR-002486,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013804,CPF-FR-002487,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013805,CPF-FR-002488,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013806,CPF-FR-002489,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013807,CPF-FR-002490,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013808,CPF-FR-002491,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013809,CPF-FR-002492,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013810,CPF-FR-002493,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,CPF-SC-013811,CPF-FR-002494,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,CPF-SC-013812,CPF-FR-002495,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,CPF-SC-013813,CPF-FR-002496,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,CPF-SC-013814,CPF-FR-002497,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,CPF-SC-013815,CPF-FR-002498,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,CPF-SC-013816,CPF-FR-002499,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,CPF-SC-013817,CPF-FR-002500,DB-OWNERSHIP
CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,CPF-SC-013818,CPF-FR-002501,DB-OWNERSHIP
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013819,CPF-FR-002503,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013820,CPF-FR-002504,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013821,CPF-FR-002505,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013822,CPF-FR-002506,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013823,CPF-FR-002507,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013824,CPF-FR-002508,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013825,CPF-FR-002509,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013826,CPF-FR-002510,DB-INSTALL
CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,CPF-SC-013827,CPF-FR-002511,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013828,CPF-FR-002512,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013829,CPF-FR-002513,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013830,CPF-FR-002514,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013831,CPF-FR-002515,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013832,CPF-FR-002516,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013833,CPF-FR-002517,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013834,CPF-FR-002518,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013835,CPF-FR-002519,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013836,CPF-FR-002520,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013837,CPF-FR-002521,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013838,CPF-FR-002522,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013839,CPF-FR-002523,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013840,CPF-FR-002524,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013841,CPF-FR-002525,DB-INSTALL
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,CPF-SC-013842,CPF-FR-002526,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013843,CPF-FR-002527,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013844,CPF-FR-002528,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013845,CPF-FR-002529,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013846,CPF-FR-002530,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013847,CPF-FR-002531,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013848,CPF-FR-002532,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013849,CPF-FR-002533,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013850,CPF-FR-002534,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013851,CPF-FR-002535,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013852,CPF-FR-002536,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013853,CPF-FR-002537,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013854,CPF-FR-002538,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013855,CPF-FR-002539,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013856,CPF-FR-002540,DB-INSTALL
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,CPF-SC-013857,CPF-FR-002541,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013858,CPF-FR-002542,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013859,CPF-FR-002543,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013860,CPF-FR-002544,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013861,CPF-FR-002545,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013862,CPF-FR-002546,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013863,CPF-FR-002547,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013864,CPF-FR-002548,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013865,CPF-FR-002549,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013866,CPF-FR-002550,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013867,CPF-FR-002551,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013868,CPF-FR-002552,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013869,CPF-FR-002553,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013870,CPF-FR-002554,DB-INSTALL
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,CPF-SC-013871,CPF-FR-002555,DB-INSTALL
CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,CPF-SC-013872,CPF-FR-002556,DB-INSTALL
CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,CPF-SC-013873,CPF-FR-002557,DB-INSTALL
CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,CPF-SC-013874,CPF-FR-002558,DB-INSTALL
CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,CPF-SC-013875,CPF-FR-002559,DB-INSTALL
CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,CPF-SC-013876,CPF-FR-002560,DB-INSTALL
CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,CPF-SC-013877,CPF-FR-002561,DB-INSTALL
CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,CPF-SC-013878,CPF-FR-002562,DB-INSTALL
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013879,CPF-FR-002564,DB-FRESH
CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,CPF-SC-013880,CPF-FR-002565,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013881,CPF-FR-002566,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013882,CPF-FR-002567,DB-FRESH
CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,CPF-SC-013883,CPF-FR-002568,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013884,CPF-FR-002569,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013885,CPF-FR-002570,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013886,CPF-FR-002571,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-013887,CPF-FR-002572,DB-FRESH
CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,CPF-SC-013888,CPF-FR-002573,DB-FRESH
CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,CPF-SC-013889,CPF-FR-002574,DB-FRESH
CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,CPF-SC-013890,CPF-FR-002575,DB-FRESH
CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,CPF-SC-013891,CPF-FR-002576,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013892,CPF-FR-002577,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013893,CPF-FR-002578,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013894,CPF-FR-002579,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013895,CPF-FR-002580,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013896,CPF-FR-002581,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013897,CPF-FR-002582,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013898,CPF-FR-002583,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013899,CPF-FR-002584,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013900,CPF-FR-002585,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013901,CPF-FR-002586,DB-FRESH
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,CPF-SC-013902,CPF-FR-002587,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013903,CPF-FR-002588,DB-FRESH
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-SC-013904,CPF-FR-002589,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013905,CPF-FR-002590,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013906,CPF-FR-002591,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013907,CPF-FR-002592,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013908,CPF-FR-002593,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013909,CPF-FR-002594,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013910,CPF-FR-002595,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013911,CPF-FR-002596,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013912,CPF-FR-002597,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013913,CPF-FR-002598,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013914,CPF-FR-002599,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013915,CPF-FR-002600,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013916,CPF-FR-002601,DB-FRESH
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,CPF-SC-013917,CPF-FR-002602,DB-FRESH
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-SC-013918,CPF-FR-002603,DB-FRESH
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-SC-013919,CPF-FR-002604,DB-FRESH
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-SC-013920,CPF-FR-002605,DB-FRESH
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-SC-013921,CPF-FR-002606,DB-FRESH
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-SC-013922,CPF-FR-002607,DB-FRESH
CPF-WP-DB-FRESH-05-DATA_MIGRATION,CPF-SC-013923,CPF-FR-002608,DB-FRESH
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-SC-013924,CPF-FR-002609,DB-FRESH
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-SC-013925,CPF-FR-002610,DB-FRESH
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-SC-013926,CPF-FR-002611,DB-FRESH
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-SC-013927,CPF-FR-002612,DB-FRESH
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-SC-013928,CPF-FR-002613,DB-FRESH
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-SC-013929,CPF-FR-002614,DB-FRESH
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-SC-013930,CPF-FR-002615,DB-FRESH
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,CPF-SC-013931,CPF-FR-002616,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-013932,CPF-FR-002617,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-013933,CPF-FR-002618,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-013934,CPF-FR-002619,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-013935,CPF-FR-002620,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-013936,CPF-FR-002621,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-013937,CPF-FR-002622,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-013938,CPF-FR-002623,DB-FRESH
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013939,CPF-FR-002625,DB-MIGRATION
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-SC-013940,CPF-FR-002626,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013941,CPF-FR-002627,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013942,CPF-FR-002628,DB-MIGRATION
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-SC-013943,CPF-FR-002629,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013944,CPF-FR-002630,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013945,CPF-FR-002631,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013946,CPF-FR-002632,DB-MIGRATION
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-SC-013947,CPF-FR-002633,DB-MIGRATION
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-SC-013948,CPF-FR-002634,DB-MIGRATION
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-SC-013949,CPF-FR-002635,DB-MIGRATION
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-SC-013950,CPF-FR-002636,DB-MIGRATION
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,CPF-SC-013951,CPF-FR-002637,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013952,CPF-FR-002638,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013953,CPF-FR-002639,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013954,CPF-FR-002640,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013955,CPF-FR-002641,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013956,CPF-FR-002642,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013957,CPF-FR-002643,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013958,CPF-FR-002644,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013959,CPF-FR-002645,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013960,CPF-FR-002646,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013961,CPF-FR-002647,DB-MIGRATION
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,CPF-SC-013962,CPF-FR-002648,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013963,CPF-FR-002649,DB-MIGRATION
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-SC-013964,CPF-FR-002650,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013965,CPF-FR-002651,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013966,CPF-FR-002652,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013967,CPF-FR-002653,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013968,CPF-FR-002654,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013969,CPF-FR-002655,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013970,CPF-FR-002656,DB-MIGRATION
