requirement_id,canonical_requirement_id,work_item_id,mapped_axis,mapping_rule,priority,capability,feature,function_type,requirement,acceptance_criteria,actual_consumer,verification_method,source_basis,change_target,development_status_master,verification_status_master,baseline_sha
CPF-FR-003148,DATA-RETENTION,CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY,P0,DATA-RETENTION,Trace,TRACE,[DATA-RETENTION / Trace] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 transactionId·trace/span·segment·attempt를 연결하고 baggage allowlist를 적용한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Trace 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,TRACE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::TRACE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003149,DATA-RETENTION,CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY,P0,DATA-RETENTION,Health·Readiness,HEALTH,[DATA-RETENTION / Health·Readiness] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 liveness·readiness·startup·dependency·business readiness와 degraded/unknown을 구분한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Health·Readiness 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,HEALTH Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::HEALTH,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003150,DATA-RETENTION,CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY,P0,DATA-RETENTION,Alert·Runbook,ALERT_RUNBOOK,[DATA-RETENTION / Alert·Runbook] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 탐지조건·severity·routing·dedup·runbook·escalation·종결 기준을 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Alert·Runbook 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,ALERT_RUNBOOK Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::ALERT_RUNBOOK,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003151,DATA-RETENTION,CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CONTRACT_OWNERSHIP,FALLBACK_FROM_OPERATIONS_SECURITY,P0,DATA-RETENTION,Resource 상한,RESOURCE,[DATA-RETENTION / Resource 상한] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 memory·disk·thread·connection·queue·payload·time 상한과 cleanup을 구현한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Resource 상한 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,RESOURCE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::RESOURCE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003152,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-RETENTION,DB Ownership,DB_OWNER,[DATA-RETENTION / DB Ownership] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Schema·Table·Index·Query·Seed에 Owner와 Consumer를 부여하고 직접 갱신을 차단한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 DB Ownership 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_OWNER Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::DB_OWNER,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003153,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-RETENTION,DB Schema,DB_SCHEMA,[DATA-RETENTION / DB Schema] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Column type·NULL/default·PK/FK/Unique/Check/Index·retention을 canonical metadata로 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 DB Schema 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_SCHEMA Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::DB_SCHEMA,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003154,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-RETENTION,Runtime Query,DB_QUERY,[DATA-RETENTION / Runtime Query] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Query ID·parameter/result schema·sort/filter allowlist·Vendor resource를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Runtime Query 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_QUERY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::DB_QUERY,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003155,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-RETENTION,Migration,DB_MIGRATION,[DATA-RETENTION / Migration] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 불변 version·checksum·restart·drift fail-closed·fresh parity를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Migration 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_MIGRATION Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::DB_MIGRATION,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003156,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-RETENTION,DB Rollback,DB_ROLLBACK,[DATA-RETENTION / DB Rollback] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Vendor별 rollback/forward recovery·backup checkpoint·재적용·부분 실패를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 DB Rollback 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_ROLLBACK Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::DB_ROLLBACK,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003157,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-RETENTION,3 Vendor,DB_VENDOR,[DATA-RETENTION / 3 Vendor] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 MariaDB·PostgreSQL·Oracle의 type·locking·paging·error semantics 동등성을 보장한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 3 Vendor 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_VENDOR Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::DB_VENDOR,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003158,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY,P0,DATA-RETENTION,API·OpenAPI,API_OPENAPI,[DATA-RETENTION / API·OpenAPI] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Endpoint·Header·Permission·Request/Response·Error·Example을 OpenAPI와 일치시킨다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 API·OpenAPI 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,API_OPENAPI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::API_OPENAPI,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003159,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY,P0,DATA-RETENTION,Frontend 연결,FRONTEND,[DATA-RETENTION / Frontend 연결] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Generated Client·Query Cache·Form·Table·상태 UI·Action을 실제 API와 연결한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Frontend 연결 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,FRONTEND Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::FRONTEND,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003160,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY,P0,DATA-RETENTION,ADM 운영 기능,ADM_UI,[DATA-RETENTION / ADM 운영 기능] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 상태 조회·제어·승인·대사·복구·Audit를 ADM에서 운영 가능하게 한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 ADM 운영 기능 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,ADM_UI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::ADM_UI,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003161,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY,P0,DATA-RETENTION,BZA 업무 관리,BZA_UI,[DATA-RETENTION / BZA 업무 관리] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 업무·조직·결재·권한 관리가 필요한 경우 BZA Public Contract와 연결한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 BZA 업무 관리 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,BZA_UI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::BZA_UI,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003162,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY,P0,DATA-RETENTION,Generator 영향,GENERATOR,[DATA-RETENTION / Generator 영향] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Template·Profile·Capability·resolved lock·사용자 수정 영역·재생성을 갱신한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Generator 영향 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,GENERATOR Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::GENERATOR,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003163,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY,P0,DATA-RETENTION,Sample·EDU,SAMPLE_EDU,[DATA-RETENTION / Sample·EDU] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 실제 Public API로 정상·오류·복구·권한·운영 예제를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Sample·EDU 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,SAMPLE_EDU Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::SAMPLE_EDU,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003164,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY,P0,DATA-RETENTION,JavaDoc·주석,JAVADOC,[DATA-RETENTION / JavaDoc·주석] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Public API/SPI와 복구·동시성·보안 로직에 한글 설명과 계약을 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 JavaDoc·주석 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,JAVADOC Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::JAVADOC,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003165,DATA-RETENTION,CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,DATA_MIGRATION,FALLBACK_FROM_GENERATION_COMPATIBILITY,P0,DATA-RETENTION,개발·운영 Guide,GUIDE,[DATA-RETENTION / 개발·운영 Guide] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 설치·설정·개발·운영·복구·제한사항과 실제 명령을 최신 Source와 맞춘다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 개발·운영 Guide 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,GUIDE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::GUIDE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003166,DATA-RETENTION,CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DATA-RETENTION,Unit Test,UNIT_TEST,[DATA-RETENTION / Unit Test] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 순수 로직·validation·state transition·error mapping을 결정적으로 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Unit Test 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,UNIT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::UNIT_TEST,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003167,DATA-RETENTION,CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DATA-RETENTION,Contract Test,CONTRACT_TEST,[DATA-RETENTION / Contract Test] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Public API/SPI·OpenAPI·Message·DB Query·Generated Client 호환을 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Contract Test 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,CONTRACT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::CONTRACT_TEST,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003168,DATA-RETENTION,CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DATA-RETENTION,Integration Test,INTEGRATION_TEST,[DATA-RETENTION / Integration Test] 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다. 이를 위해 Owner Repository·DB·Provider·Consumer 연결을 실제 구성으로 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Integration Test 기능을 사용할 때 데이터 유형별 retention·purge·archive·legal hold·개인정보 삭제·backup 예외·실행 증적을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,INTEGRATION_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-RETENTION; 공통 상세 기능::INTEGRATION_TEST,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
