request_id,session_local_tracking_id,work_item_id,supporting_work_item_ids,canonical_requirement_id,requirement_id,engineering_gates,primary_owner,integration_owner,owner_module,owner_package,mapping_basis,mapping_score
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002689,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,86
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002690,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,70
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002691,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,78
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002692,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,78
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002693,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,78
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002694,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002695,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002696,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,76
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002697,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002698,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002699,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002700,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002701,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,76
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002702,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002703,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002704,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002705,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002706,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002707,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002708,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002709,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,76
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002710,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,70
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002711,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,70
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002712,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002713,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002714,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002715,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002716,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002717,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002718,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002719,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,68
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE;CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,DB-ROLLBACK,CPF-FR-002720,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S06 Root Publication,cpf-tools/db + owning module,com.cpf.<owner>,SEMANTIC_AXIS_SCORE,72
