request_id,session_local_tracking_id,work_item_id,supporting_work_item_ids,canonical_requirement_id,requirement_id,scenario_id,priority,scenario_type,engineering_gates,primary_owner,integration_owner,mapping_basis,mapping_score
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002418,CPF-SC-013736,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002419,CPF-SC-013737,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002420,CPF-SC-013738,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002421,CPF-SC-013739,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002422,CPF-SC-013740,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002423,CPF-SC-013741,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002424,CPF-SC-013742,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002425,CPF-SC-013743,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002426,CPF-SC-013744,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002427,CPF-SC-013745,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002428,CPF-SC-013746,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002429,CPF-SC-013747,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002430,CPF-SC-013748,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002431,CPF-SC-013749,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002432,CPF-SC-013750,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002433,CPF-SC-013751,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002434,CPF-SC-013752,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002435,CPF-SC-013753,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002436,CPF-SC-013754,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002437,CPF-SC-013755,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002438,CPF-SC-013756,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002439,CPF-SC-013757,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002440,CPF-SC-013758,P1,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP;CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE;CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,DB-OWNERSHIP,CPF-FR-002442,CPF-SC-013759,P0,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S01/S02/S03/S05/S06,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP;CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER;CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE;CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,DB-OWNERSHIP,CPF-FR-002443,CPF-SC-013760,P0,DIRECT_VERIFICATION,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-tools DB + owning module,S01/S02/S03/S05/S06,PARENT_REQUIREMENT_MAPPING,1000
