campaign_id,session_id,requirement_id,canonical_requirement_id,primary_entity_id,개발GPT_수행상태,개발GPT_자체검수상태,acceptance_result,test_method,assertion_ref,direct_or_alternative,actual_result,evidence_ref,remaining_gap
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017036,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017037,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017038,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017039,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017040,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017041,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017042,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017043,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017044,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017045,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017046,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017047,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017048,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017049,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017050,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017051,OPS-DRIFT,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017269,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017270,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017271,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017272,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017273,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017274,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017275,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017276,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017277,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017278,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017279,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017280,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017281,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017282,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017283,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017284,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017285,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017286,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017287,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017288,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-FR-017289,OPS-CONFIG,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,미완료,미완료,부분 충족,Node OpenAPI negative contract gate + source trace; Browser E2E unavailable,"POST requestBody 7, query parameter 5, raw URL consumer 10 defects detected",ALTERNATIVE,화면/Backend 경로는 존재하지만 OpenAPI snapshot과 Generated Client 계약이 불완전하고 Raw URL Consumer가 남아 있음.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,"6A owner: OpenAPI source regeneration, Generated Client 소비 전환, Browser E2E/401·403·409·429·500·503."
