campaign_id,session_id,scenario_id,requirement_id,canonical_requirement_id,primary_entity_id,scenario_class,개발GPT_자체검수상태,test_method,assertion_ref,verification_type,actual_result,evidence_ref,remaining_gap
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010970,CPF-FR-022045,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OUT_OF_ORDER,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Canary Policy OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010971,CPF-FR-022045,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,DUPLICATE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Canary Policy DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010972,CPF-FR-022045,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,RESTART,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Canary Policy RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010973,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,SINGLE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010974,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,GROUP,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010975,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ALL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010976,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ZERO_TARGET,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010977,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OVERBROAD,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010978,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OFFLINE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010979,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,PARTIAL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010980,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OUT_OF_ORDER,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010981,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,DUPLICATE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010982,CPF-FR-022055,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,RESTART,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Deployment Policy RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010983,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,SINGLE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010984,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,GROUP,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010985,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ALL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010986,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ZERO_TARGET,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010987,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OVERBROAD,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010988,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OFFLINE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010989,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,PARTIAL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010990,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OUT_OF_ORDER,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010991,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,DUPLICATE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010992,CPF-FR-022065,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,RESTART,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Service Registry Metadata RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010993,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,SINGLE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010994,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,GROUP,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010995,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ALL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010996,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ZERO_TARGET,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010997,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OVERBROAD,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010998,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OFFLINE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-010999,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,PARTIAL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011000,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OUT_OF_ORDER,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011001,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,DUPLICATE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011002,CPF-FR-022075,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,RESTART,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Runtime Group RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011003,CPF-FR-022085,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,SINGLE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Target Selector SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011004,CPF-FR-022085,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,GROUP,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Target Selector GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011005,CPF-FR-022085,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ALL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Target Selector ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011006,CPF-FR-022085,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,ZERO_TARGET,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Target Selector ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011007,CPF-FR-022085,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OVERBROAD,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Target Selector OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011008,CPF-FR-022085,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OFFLINE,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Target Selector OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011009,CPF-FR-022085,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,PARTIAL,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Target Selector PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
CPF-V8-DEVGPT-6C-09dd686c,DEVGPT-6C,CPF-SC-011010,CPF-FR-022085,OPS-CONFIG,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,OUT_OF_ORDER,미완료,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능 / failure=잘못된 target·stale version·Partial 은폐·local cache only",STATIC,Target Selector OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.
