source_type,work_item_id,source_requirement_ids,source_signal,priority,work_package,current_observation,development_scope,source_consumer_scope,static_high_intensity_acceptance,runtime_high_intensity_acceptance,documentation_currentization,garbage_cleanup,developer_status,verification_status,overall_status,source_identity,closure_rule,item_role,execution_wp_ids,handover_aliases,tracking_parent_ids,root_cause_key,execution_order
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-ADM-SERVICE,ADM-SERVICE,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,service/endpoint/instance/health/version/zone/routing/maintenance/draining을 조회·제어하되 Owner Command API를 사용한다.,cpf-admin,"Server 권한 Test, API/OpenAPI, DB migration, Chromium·Firefox·WebKit E2E, 위험조치 audit Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-FE01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-ADM-TIMELINE,ADM-TIMELINE,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,transactionId 기준 Local/Remote/Event/Batch/Gateway/File/Agent timeline을 순서·시각·instance·failure stage로 재구성한다.,cpf-admin,"Server 권한 Test, API/OpenAPI, DB migration, Chromium·Firefox·WebKit E2E, 위험조치 audit Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-FE01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-ADM-TX,ADM-TX,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"온라인/비동기/Batch/외부연계 transaction 검색, 표준 Header, payload masking, segment/attempt linkage와 상세 조회를 제공한다.",cpf-admin,"Server 권한 Test, API/OpenAPI, DB migration, Chromium·Firefox·WebKit E2E, 위험조치 audit Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-FE01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-ADM-UX,ADM-UX,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,대량 검색·paging·sort·filter·saved condition·status·empty/error/loading·responsive·keyboard·accessibility·safe download UX를 제공한다.,cpf-admin,"Server 권한 Test, API/OpenAPI, DB migration, Chromium·Firefox·WebKit E2E, 위험조치 audit Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-FE01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-AI-OPTIONAL,AI-OPTIONAL,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"특정 AI Provider에 종속되지 않는 Optional AI API/SPI를 제공하고 model/provider routing, timeout/retry/circuit breaker/fallback, sensitive data masking, token/usage/cost metering, audit/observability, transactionId, authorization/policy, 위험 작업 approval, provider failure/UNKNOWN을 제공한다. 자체 LLM·Vector DB·거대 Agent Framework를 제품 기본범위로 만들지 않는다.",Optional AI Starter/Capability owner,"최소 2 Provider 또는 1 Provider+customer plugin conformance, sensitive-data negative test, timeout/fallback/unknown, usage/cost/audit, approval, actual Consumer/EDU Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-API-ASYNC,API-ASYNC,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"202 acceptance, operationId, status/result polling, callback/event, cancellation, idempotency, expiry와 unknown-result를 제공한다.",cpf-core API contract + endpoint owner,"OpenAPI/Generated Client/Consumer Contract, 정상·오류·경계·호환성·streaming Runtime Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-API-CONTRACT,API-CONTRACT,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"HTTP/Local/Remote API의 header, auth, success/error, version, idempotency, permission, content type, example과 consumer compatibility를 정의한다.",cpf-core API contract + endpoint owner,"OpenAPI/Generated Client/Consumer Contract, 정상·오류·경계·호환성·streaming Runtime Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-API-FILE,API-FILE,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"multipart, streaming upload/download, range, checksum, content disposition/type, size/virus policy, cancellation와 secure filename을 제공한다.",cpf-core API contract + endpoint owner,"OpenAPI/Generated Client/Consumer Contract, 정상·오류·경계·호환성·streaming Runtime Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-API-GRAPHQL,API-GRAPHQL,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"REST/OpenAPI를 기본 API로 유지하면서 Browser/Mobile BFF와 복합 Domain Query를 위한 Optional GraphQL을 제공한다. Resolver는 Service/Application Layer를 재사용하고 Query/Mutation, 필요 시 Subscription, CPF Error/Paging/Cursor/Sort/Search, authN/authZ/field auth/tenant/transactionId/audit/trace, depth/complexity/size/rate-limit, N+1/DataLoader, introspection/GraphiQL prod policy와 Native Spring GraphQL escape를 제공한다.",optional web/graphql starter + application service owner,"real BFF consumer, schema/contract test, field-auth negative test, N+1 guard, query limit test, REST service reuse, 0-footprint",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-API-LIMIT,API-LIMIT,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,client/channel/API/tenant별 rate limit·quota·burst·abuse detection·distributed counter·429/Retry-After·운영 override를 제공한다.,cpf-gateway + cpf-core contract,"실제 Gateway/Kafka/외부 Mock·다중 인스턴스, timeout·duplicate·disconnect·unknown·recovery Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-API-PAGING,API-PAGING,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"offset page, slice, keyset/signed cursor, sort/filter allowlist, stable ordering, max size와 count 비용 정책을 제공한다.",cpf-core API contract + endpoint owner,"OpenAPI/Generated Client/Consumer Contract, 정상·오류·경계·호환성·streaming Runtime Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-API-REALTIME,API-REALTIME,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"Batch progress, Transaction Timeline, Runtime/Health State와 long-running operation을 위해 Server→Browser 단방향은 SSE를 우선하고 실제 양방향 요구에만 WebSocket을 사용한다. authN/authZ, reconnect/heartbeat, duplicate, slow-consumer/backpressure, rate limit, multi-instance fan-out, graceful shutdown, fallback polling과 typed frontend consumer를 제공한다.",web/operations capability,"SSE reference consumer, optional WebSocket consumer where justified, reconnect/duplicate/backpressure/multi-instance test, frontend typed consumer, fallback evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-ARCH-BOUNDARY,ARCH-BOUNDARY,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"기술 Kernel, 고객 업무 공통, 플랫폼 운영, 업무 Backoffice, Batch, Gateway, Generated Business Domain의 Owner를 단일화한다. `cpf-core`는 topology-independent Kernel만, `cpf-common`은 고객 업무 공통, `cpf-admin`은 플랫폼 운영, `cpf-backoffice`는 MBW 업무관리 Domain, `cpf-batch`는 Batch Runtime, `cpf-gateway`는 Edge/Gateway를 소유하며 역방향·순환 의존과 타 Domain DB 직접 접근을 금지한다.",repository architecture + canonical owner modules,"ArchUnit/Build graph, Published API 소비 Test, Local·Remote parity, 오류·동시성·fault Runtime Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-ARCH-LAYER,ARCH-LAYER,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"Public API, 확장 SPI, Internal 구현을 Module·Package·Publication·JavaDoc·ArchUnit로 구분하고 외부 Consumer가 Internal Package를 참조하지 못하게 한다.",cpf-core / repository architecture,"ArchUnit/Build graph, Published API 소비 Test, Local·Remote parity, 오류·동시성·fault Runtime Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-ARCH-MISSION,ARCH-MISSION,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,CPF를 샘플이나 공통 라이브러리가 아닌 금융권 포함 엔터프라이즈 업무시스템의 구축·운영·감사·확장·배포를 책임지는 상용 Business Platform Framework로 완성한다.,cpf-core / repository architecture,"ArchUnit/Build graph, Published API 소비 Test, Local·Remote parity, 오류·동시성·fault Runtime Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-ARCH-STARTER,ARCH-STARTER,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,`cpf-core`를 Spring Boot 없는 최소 Kernel로 유지하고 Public Starter·Profile·Capability·Provider·Internal Leaf의 역할을 단일 Catalog로 관리한다. Deployable은 exactly-one Top-level Profile 또는 명시 Capability 조합을 사용하고 Generated Domain은 Public Artifact만 직접 참조한다. Optional Provider는 미선택 시 dependency/bean/thread/config/sql/endpoint side effect가 0이어야 한다.,starter architecture + cpf-tools catalog/build,"non-Boot Core consumer, Starter removal compile, Profile resolution lock, Aggregate POM, BOM/publication, actual Consumer, startup/classpath/fault Evidence + OSS 직접 적용 대비 boilerplate/설정 감소와 misuse fail-fast 검증",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-B01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-BAT-AGENT,BAT-AGENT,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"Agent pool, capability, zone, lease, heartbeat, drain, takeover, artifact/config, process tree와 execution output budget을 제공한다.",cpf-batch,"Spring Batch Repository/Execution ID, DB claim/lease/fencing, 2개 이상 Instance, process kill·restart·UNKNOWN·reconcile Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-BAT01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-BAT-CALL-ASYNC,BAT-CALL-ASYNC,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"Batch/Worker의 Event/Outbox 비동기 호출에 stable message ID, retry/DLT, consumer idempotency와 completion correlation을 적용한다.",cpf-batch,"Spring Batch Repository/Execution ID, DB claim/lease/fencing, 2개 이상 Instance, process kill·restart·UNKNOWN·reconcile Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-BAT01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-BAT-CALL-SYNC,BAT-CALL-SYNC,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"Batch/Worker의 업무 Domain 동기 호출에 Local/Remote parity, Header, deadline, idempotency, retry/unknown-result를 적용한다.",cpf-batch,"Spring Batch Repository/Execution ID, DB claim/lease/fencing, 2개 이상 Instance, process kill·restart·UNKNOWN·reconcile Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-BAT01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-BAT-CORE,BAT-CORE,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,Spring Batch를 Job/Step/Repository/ExecutionContext/Restart의 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.,cpf-batch,"Spring Batch Repository/Execution ID, DB claim/lease/fencing, 2개 이상 Instance, process kill·restart·UNKNOWN·reconcile Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-BAT01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-BAT-EXECUTOR,BAT-EXECUTOR,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"Java, approved Shell, File Watch/Process/Transfer, Service/API, Message Executor를 Step 안에서 timeout·resource·security 정책과 함께 제공한다.",cpf-batch,"Spring Batch Repository/Execution ID, DB claim/lease/fencing, 2개 이상 Instance, process kill·restart·UNKNOWN·reconcile Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-BAT01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-BAT-ITEM,BAT-ITEM,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"reader/processor/writer, chunk/skip/retry/checkpoint, item idempotency, partition, restart와 대용량 memory bound를 제공한다.",cpf-batch,"Spring Batch Repository/Execution ID, DB claim/lease/fencing, 2개 이상 Instance, process kill·restart·UNKNOWN·reconcile Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-BAT01;WP-FIN01,,,TRACKING,
