work_item_id,role,actor_equivalence,performed,role_status,execution_status,activity,completion_reason,incomplete_reason,command,environment,started_at,ended_at,exit_code,evidence,source_identity,impact_review,regression_review,runtime_result,source_modified,vscode_fresh_import,vscode_scope,vscode_problems_json,vscode_error_count,vscode_warning_count,next_action
WP-R07.12,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R07.13,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,"cpf-cli.jar owns command dispatch/orchestration; bin/cpf, cpf.cmd, cpf.ps1 thin-only; Java25; same options/exit/error/log UTF-8; no Bash-on-Windows/PowerShell-on-Linux requirement.",PowerShell/sh implementations duplicated command logic; official surface must converge on one Java CLI binary.,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Windows/Linux customer wrapper → cpf-cli.jar → Bootstrap/Generator Binary/Gradle/Runtime.,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,Windows and Linux lifecycle parity; UTF-8 round-trip; spaces/Korean/long path; Java missing/version mismatch; Docker/DB missing; partial failure/rerun/idempotency; wrapper/jar identity parity.
WP-R07.13,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R07.13,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R07.14,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,"cpf-tools/runtime/cli exactly-one Java owner; PUBLIC bootstrap/domain-new/domain-sync/build/test/run/stop/reset/status; INTERNAL dev/verify/publish/release; existing Generator/Initializer/Gradle/DB/Runtime/Verification/Publication/Release engines remain owners and are consumed, not copied.",Official tooling was split across Python/PowerShell/Shell/Java entrypoints and Open Git-specific CLI logic; one canonical cpf Tooling Interface was not yet a top-level architecture contract.,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,internal framework developer and Open Git customer → OS thin wrapper → cpf-cli.jar → canonical engines; PUBLIC/INTERNAL capability projection; command/artifact/owner catalog parity.,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,Windows/Linux public lifecycle + internal framework lifecycle + DB3/generator/build/test/runtime/status/stop/reset + publication/release + UTF-8/path/prerequisite/partial failure/rerun/idempotency/sourceIdentity parity.
WP-R07.14,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R07.14,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R07.15,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,cpf-release Open Git staging 전용; Private master tracked/commit/push 0; Private/OpenGit 자동 git add/index/commit/push 0; dirty WT 기록 허용; VERIFIED→USER_REVIEWED→GIT_COMMITTED→GIT_PUSHED 상태 분리; 사용자 실행 Git 명령은 PASS 후 제시만 함,Release Engine/정본에 Open Git clone git add/staged diff 준비와 clean private tree 가정이 남아 최신 Steering과 충돌,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,cpf release open-git → cpf_open_git.py → cpf-release/open-git + reports → 사용자 Open Git review/commit/push; Private master Git은 provenance/status read-only,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,"Fresh Release에서 private pre/post Git state 비변조, Open Git clone status/diff read-only, automatic add/commit/push=0, PASS 후 사용자용 commit/push 명령 생성-only 및 Private master cpf-release 미포함 확인"
WP-R07.15,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R07.15,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R07.16,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,Canonical capability taxonomy/owner role; Gradle Build/Test/Domain/Database/Runtime/Verification/Publication/Configuration grouping; root build/test parity; cpf doctor/help/version text+json; dynamic generated/optional domain discovery; mutation stale=0; Open Git projection.,Developer Workspace/Gradle/Capability/doctor/domain-zero 계약을 Current Canonical 하나로 수렴하고 특정 member/external/backoffice 존재 가정을 제거해야 함.,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,master canonical starter/artifact catalog → settings/Gradle/BOM/publication/generator/initializer/OpenAPI/frontend/test/CLI/Open Git workspace → external developer.,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,Java25 Windows/Linux cpf help/doctor/version/build/test/run + Root gradlew build/test/tasks; full domain mutation lifecycle and Actual Open Git Fresh Release/Fresh Replay.
WP-R07.16,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R07.16,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R00.18,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,Source/SQL/Config/Generator/Initializer/Gradle/Script/Test/OpenAPI/Frontend/Docker/Release/CLI/Verification 전수 currentize; current info merge then consumer-zero Delete Manifest; compatibility migration only if current upgrade consumer exists.,Repository에 retired reference/BZA/legacy physical DB/current-like historical docs/evidence/entrypoint 흔적이 남아 현재 Architecture 해석을 왜곡할 수 있음.,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Repository whole tree + Current Canonical docs/catalogs + all runtime/build/generator/release consumers.,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,same-source full regression/fresh replay after manifest apply; current DB4 only; no retired target activated.
WP-R00.18,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R00.18,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-76022FDD9FB4,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,필수 profile 누락: test,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-76022FDD9FB4,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-76022FDD9FB4,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-6F8FFF3EB4CE,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,필수 profile 누락: test,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-6F8FFF3EB4CE,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-6F8FFF3EB4CE,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-0C1B84016176,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,"필수 profile 누락: dev,stg,test,prod",,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-0C1B84016176,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-0C1B84016176,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-3F7FE74DC9CE,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,"필수 profile 누락: local,stg",,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-3F7FE74DC9CE,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-3F7FE74DC9CE,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-DCAD325A91E3,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,"필수 profile 누락: local,stg",,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-DCAD325A91E3,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-DCAD325A91E3,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-6BB833921EF5,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,"필수 profile 누락: local,stg",,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-6BB833921EF5,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-6BB833921EF5,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-DA839DACE764,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,"필수 profile 누락: local,stg",,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-DA839DACE764,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-DA839DACE764,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-4D5899DC9211,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,"필수 profile 누락: local,stg",,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-4D5899DC9211,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-4D5899DC9211,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-2EDF146119AE,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,"필수 profile 누락: dev,stg,test,prod",,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-2EDF146119AE,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-2EDF146119AE,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-BD4F408AAA33,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,local/dev/stg/test/prod 전체 Profile 파일을 기존 naming convention에 맞춰 생성하고 공통/base와 환경값을 분리한다. 모든 사람이 관리하는 설정값에 한글 설명 주석을 추가한다.,,"필수 profile 누락: dev,stg,test,prod",,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-BD4F408AAA33,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-BD4F408AAA33,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-10CD5AF82B99,DEVGPT,Developer GPT / Developer,false,미완료,NOT_EXECUTED,비정상 제어문자를 제거하고 UTF-8 boundary/렌더/실행 회귀를 재검증한다.,,NUL/BACKSPACE 제어문자 검출,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,NOT_APPLICABLE,,,,,대상 기능의 최대강도 Windows/Linux Runtime 또는 BLOCKED_EXTERNAL 재실행 계약; smoke 대체 금지
WP-HARN-10CD5AF82B99,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-HARN-10CD5AF82B99,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-CANON-ADM-AGENT,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-ADM-AGENT,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-ADM-AGENT,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-ADM-APPROVAL,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-ADM-APPROVAL,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-ADM-APPROVAL,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
