entity_id,entity_type,canonical_requirement_id,priority,owner_module,owner_package,개발GPT_작업대상상태,개발GPT_작업대상사유,개발GPT_수행상태,개발GPT_자체검수상태,개발GPT_완료기준SHA,개발GPT_완료revision,qa_reopen_action,qa_reopen_revision,impact_invalidated,impact_reason,evidence_valid,dependency_blocked,external_blocked,owner_resolved,assigned_session_id,assignment_revision,changed_paths,evidence_ref,open_issue,next_action,state_revision,updated_at,updated_by
CPF-WP-ADM-RBAC-04-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-RBAC,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AUDIT-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-AUDIT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AUDIT-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-AUDIT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AUDIT-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-AUDIT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AUDIT-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-AUDIT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AUDIT-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-AUDIT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TX-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-TX,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TX-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-TX,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TX-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-TX,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TX-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-TX,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TX-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-TX,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TIMELINE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-TIMELINE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TIMELINE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-TIMELINE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TIMELINE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-TIMELINE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TIMELINE-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-TIMELINE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-TIMELINE-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-TIMELINE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-SERVICE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-SERVICE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-SERVICE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-SERVICE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-SERVICE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-SERVICE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-SERVICE-04-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-SERVICE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-SERVICE-05-GENERATION_COMPATIBILITY,WORK_PACKAGE,ADM-SERVICE,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-LOG-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-LOG,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-LOG-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-LOG,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-LOG-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-LOG,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-LOG-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-LOG,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-LOG-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-LOG,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-LOG-06-DATA_MIGRATION,WORK_PACKAGE,ADM-LOG,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-BATCH-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-BATCH,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-BATCH-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-BATCH,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-BATCH-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-BATCH,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-BATCH-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-BATCH,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-BATCH-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-BATCH,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-CENTER-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-CENTER,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-CENTER-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-CENTER,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-CENTER-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-CENTER,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-CENTER-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-CENTER,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-CENTER-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-CENTER,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AGENT-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-AGENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AGENT-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-AGENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AGENT-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-AGENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AGENT-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-AGENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AGENT-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-AGENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-AGENT-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,ADM-AGENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-EXS-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-EXS,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-EXS-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-EXS,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-EXS-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-EXS,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-EXS-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-EXS,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-EXS-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-EXS,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-RECOVERY-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-RECOVERY,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-RECOVERY-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-RECOVERY,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-RECOVERY-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-RECOVERY,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-RECOVERY-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-RECOVERY,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-RECOVERY-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-RECOVERY,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-INCIDENT-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-INCIDENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-INCIDENT-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-INCIDENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-INCIDENT-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-INCIDENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-INCIDENT-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-INCIDENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-INCIDENT-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-INCIDENT,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-UX-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-UX,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-UX-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-UX,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-UX-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-UX,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-UX-04-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-UX,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-APPROVAL-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-APPROVAL,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-APPROVAL-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-APPROVAL,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-APPROVAL-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-APPROVAL,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-APPROVAL-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-APPROVAL,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-APPROVAL-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-APPROVAL,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-ADM-APPROVAL-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,ADM-APPROVAL,P1,cpf-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
CPF-WP-BZA-BUSINESS-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,BZA-BUSINESS,P2,cpf-biz-admin,,작업 대상,개발GPT 수행 또는 자체검수가 완료되지 않아 현재 개발 요청에 포함,미완료,미완료,,0,,0,false,,false,false,false,true,,0,,,,Dependency·영향도 분석 후 Connected Functional Slice로 구현,1,2026-08-05T12:41:00+09:00,management-v8-bootstrap
