work_item_id,canonical_requirement_id,priority,work_type,axis,axis_title,owner,dependencies,markdown_file,ledger_part,development_status,verification_status,next_action
CPF-WP-SAGA-CORE-02-IMPLEMENTATION_CONSUMER,SAGA-CORE,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core contract + owning business adapter,CPF-WP-SAGA-CORE-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-CORE-03-VERIFICATION_EVIDENCE,SAGA-CORE,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core contract + owning business adapter,CPF-WP-SAGA-CORE-01-CONTRACT_OWNERSHIP;CPF-WP-SAGA-CORE-02-IMPLEMENTATION_CONSUMER,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-CORE-04-FAILURE_RECOVERY,SAGA-CORE,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core contract + owning business adapter,CPF-WP-SAGA-CORE-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-CORE-05-GENERATION_COMPATIBILITY,SAGA-CORE,P0,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-core contract + owning business adapter,CPF-WP-SAGA-CORE-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-COMP-01-CONTRACT_OWNERSHIP,SAGA-COMP,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core contract + owning business adapter,,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-COMP-02-IMPLEMENTATION_CONSUMER,SAGA-COMP,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core contract + owning business adapter,CPF-WP-SAGA-COMP-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-COMP-03-VERIFICATION_EVIDENCE,SAGA-COMP,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core contract + owning business adapter,CPF-WP-SAGA-COMP-01-CONTRACT_OWNERSHIP;CPF-WP-SAGA-COMP-02-IMPLEMENTATION_CONSUMER,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-COMP-04-FAILURE_RECOVERY,SAGA-COMP,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core contract + owning business adapter,CPF-WP-SAGA-COMP-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP,SAGA-MANUAL,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core contract + owning business adapter,,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-MANUAL-02-IMPLEMENTATION_CONSUMER,SAGA-MANUAL,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core contract + owning business adapter,CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-MANUAL-03-VERIFICATION_EVIDENCE,SAGA-MANUAL,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core contract + owning business adapter,CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP;CPF-WP-SAGA-MANUAL-02-IMPLEMENTATION_CONSUMER,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-MANUAL-04-FAILURE_RECOVERY,SAGA-MANUAL,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core contract + owning business adapter,CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-SAGA-MANUAL-05-OPERATIONS_SECURITY,SAGA-MANUAL,P0,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-core contract + owning business adapter,CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP,31_EVENT_MESSAGING_SAGA.md,ledgers/31_EVENT_MESSAGING_SAGA_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CORE-01-CONTRACT_OWNERSHIP,BAT-CORE,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CORE-02-IMPLEMENTATION_CONSUMER,BAT-CORE,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-BAT-CORE-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CORE-03-VERIFICATION_EVIDENCE,BAT-CORE,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-BAT-CORE-01-CONTRACT_OWNERSHIP;CPF-WP-BAT-CORE-02-IMPLEMENTATION_CONSUMER,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CORE-04-FAILURE_RECOVERY,BAT-CORE,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-BAT-CORE-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-JOB-01-CONTRACT_OWNERSHIP,BAT-JOB,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-JOB-02-IMPLEMENTATION_CONSUMER,BAT-JOB,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-BAT-JOB-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-JOB-03-VERIFICATION_EVIDENCE,BAT-JOB,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-BAT-JOB-01-CONTRACT_OWNERSHIP;CPF-WP-BAT-JOB-02-IMPLEMENTATION_CONSUMER,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-JOB-04-FAILURE_RECOVERY,BAT-JOB,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-BAT-JOB-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-JOB-05-DATA_MIGRATION,BAT-JOB,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-batch,CPF-WP-BAT-JOB-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-ITEM-01-CONTRACT_OWNERSHIP,BAT-ITEM,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-ITEM-02-IMPLEMENTATION_CONSUMER,BAT-ITEM,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-BAT-ITEM-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-ITEM-03-VERIFICATION_EVIDENCE,BAT-ITEM,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-BAT-ITEM-01-CONTRACT_OWNERSHIP;CPF-WP-BAT-ITEM-02-IMPLEMENTATION_CONSUMER,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-ITEM-04-FAILURE_RECOVERY,BAT-ITEM,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-BAT-ITEM-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-EXECUTOR-01-CONTRACT_OWNERSHIP,BAT-EXECUTOR,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-EXECUTOR-02-IMPLEMENTATION_CONSUMER,BAT-EXECUTOR,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-BAT-EXECUTOR-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-EXECUTOR-03-VERIFICATION_EVIDENCE,BAT-EXECUTOR,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-BAT-EXECUTOR-01-CONTRACT_OWNERSHIP;CPF-WP-BAT-EXECUTOR-02-IMPLEMENTATION_CONSUMER,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-EXECUTOR-04-FAILURE_RECOVERY,BAT-EXECUTOR,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-BAT-EXECUTOR-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-EXECUTOR-05-OPERATIONS_SECURITY,BAT-EXECUTOR,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-batch,CPF-WP-BAT-EXECUTOR-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,BAT-AGENT,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,BAT-AGENT,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,BAT-AGENT,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP;CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-AGENT-04-FAILURE_RECOVERY,BAT-AGENT,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-AGENT-05-GENERATION_COMPATIBILITY,BAT-AGENT,P1,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-batch,CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CALL-SYNC-01-CONTRACT_OWNERSHIP,BAT-CALL-SYNC,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CALL-SYNC-02-IMPLEMENTATION_CONSUMER,BAT-CALL-SYNC,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-BAT-CALL-SYNC-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CALL-SYNC-03-VERIFICATION_EVIDENCE,BAT-CALL-SYNC,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-BAT-CALL-SYNC-01-CONTRACT_OWNERSHIP;CPF-WP-BAT-CALL-SYNC-02-IMPLEMENTATION_CONSUMER,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CALL-SYNC-04-FAILURE_RECOVERY,BAT-CALL-SYNC,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-BAT-CALL-SYNC-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CALL-ASYNC-01-CONTRACT_OWNERSHIP,BAT-CALL-ASYNC,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CALL-ASYNC-02-IMPLEMENTATION_CONSUMER,BAT-CALL-ASYNC,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-BAT-CALL-ASYNC-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,BAT-CALL-ASYNC,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-BAT-CALL-ASYNC-01-CONTRACT_OWNERSHIP;CPF-WP-BAT-CALL-ASYNC-02-IMPLEMENTATION_CONSUMER,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-CALL-ASYNC-04-FAILURE_RECOVERY,BAT-CALL-ASYNC,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-BAT-CALL-ASYNC-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,BAT-SHARED,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-SHARED-02-IMPLEMENTATION_CONSUMER,BAT-SHARED,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-SHARED-03-VERIFICATION_EVIDENCE,BAT-SHARED,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP;CPF-WP-BAT-SHARED-02-IMPLEMENTATION_CONSUMER,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-SHARED-04-FAILURE_RECOVERY,BAT-SHARED,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,BAT-SHARED,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-batch,CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-BAT-SHARED-06-GENERATION_COMPATIBILITY,BAT-SHARED,P1,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-batch,CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,40_BATCH_AGENT_WORKER.md,ledgers/40_BATCH_AGENT_WORKER_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,CENTER-CORE,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-CORE-02-IMPLEMENTATION_CONSUMER,CENTER-CORE,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,CENTER-CORE,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP;CPF-WP-CENTER-CORE-02-IMPLEMENTATION_CONSUMER,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-CORE-04-FAILURE_RECOVERY,CENTER-CORE,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,CENTER-RUNNER,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-RUNNER-02-IMPLEMENTATION_CONSUMER,CENTER-RUNNER,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-RUNNER-03-VERIFICATION_EVIDENCE,CENTER-RUNNER,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP;CPF-WP-CENTER-RUNNER-02-IMPLEMENTATION_CONSUMER,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-RUNNER-04-FAILURE_RECOVERY,CENTER-RUNNER,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-PARAM-01-CONTRACT_OWNERSHIP,CENTER-PARAM,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-PARAM-02-IMPLEMENTATION_CONSUMER,CENTER-PARAM,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,CPF-WP-CENTER-PARAM-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,CENTER-PARAM,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,CPF-WP-CENTER-PARAM-01-CONTRACT_OWNERSHIP;CPF-WP-CENTER-PARAM-02-IMPLEMENTATION_CONSUMER,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
CPF-WP-CENTER-PARAM-04-FAILURE_RECOVERY,CENTER-PARAM,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,CPF-WP-CENTER-PARAM-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,미구현,미검증,전체 Scope 분석 후 dependency 순서로 구현
