from_entity_id,to_entity_id,dependency_type,mandatory,reason
CPF-WP-EXS-INST-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-INST-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-INST-02-IMPLEMENTATION_CONSUMER,CPF-WP-EXS-INST-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-INST-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-INST-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-INST-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-INST-05-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-REST-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-REST-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-REST-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-REST-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-REST-02-IMPLEMENTATION_CONSUMER,CPF-WP-EXS-REST-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-REST-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-REST-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-REST-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-REST-05-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-REST-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-REST-06-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-FIXED-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-FIXED-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FIXED-02-IMPLEMENTATION_CONSUMER,CPF-WP-EXS-FIXED-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-FIXED-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FIXED-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-FIXED-05-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-SEC-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-SEC-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-SEC-02-IMPLEMENTATION_CONSUMER,CPF-WP-EXS-SEC-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-SEC-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-SEC-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-SEC-05-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FILE-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-FILE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FILE-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-FILE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FILE-02-IMPLEMENTATION_CONSUMER,CPF-WP-EXS-FILE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FILE-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-FILE-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-FILE-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-FILE-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-UNKNOWN-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-UNKNOWN-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-UNKNOWN-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-UNKNOWN-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-UNKNOWN-02-IMPLEMENTATION_CONSUMER,CPF-WP-EXS-UNKNOWN-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-UNKNOWN-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-UNKNOWN-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-RECON-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-RECON-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-RECON-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-RECON-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-RECON-02-IMPLEMENTATION_CONSUMER,CPF-WP-EXS-RECON-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-RECON-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-RECON-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-CORE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-CORE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-CORE-02-IMPLEMENTATION_CONSUMER,CPF-WP-EVENT-CORE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-CORE-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-CORE-05-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-OUTBOX-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-OUTBOX-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-OUTBOX-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-OUTBOX-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-OUTBOX-02-IMPLEMENTATION_CONSUMER,CPF-WP-EVENT-OUTBOX-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-OUTBOX-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-OUTBOX-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-BROKER-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-BROKER-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-BROKER-02-IMPLEMENTATION_CONSUMER,CPF-WP-EVENT-BROKER-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-BROKER-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-BROKER-05-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-BROKER-06-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-MQ-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-MQ-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-MQ-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-MQ-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-MQ-02-IMPLEMENTATION_CONSUMER,CPF-WP-EVENT-MQ-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-MQ-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-MQ-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-JMS-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-JMS-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-JMS-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-JMS-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-JMS-02-IMPLEMENTATION_CONSUMER,CPF-WP-EVENT-JMS-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-JMS-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-JMS-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-IBM-MQ-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-IBM-MQ-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-IBM-MQ-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-IBM-MQ-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-IBM-MQ-02-IMPLEMENTATION_CONSUMER,CPF-WP-EVENT-IBM-MQ-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-IBM-MQ-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-IBM-MQ-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-AMQP-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-AMQP-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-AMQP-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-AMQP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-AMQP-02-IMPLEMENTATION_CONSUMER,CPF-WP-EVENT-AMQP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-AMQP-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-AMQP-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-TCP-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-TCP-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-TCP-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-TCP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-TCP-02-IMPLEMENTATION_CONSUMER,CPF-WP-EXS-TCP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EXS-TCP-01-CONTRACT_OWNERSHIP,CPF-WP-EXS-TCP-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-DLQ-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-DLQ-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-DLQ-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-DLQ-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-DLQ-02-IMPLEMENTATION_CONSUMER,CPF-WP-EVENT-DLQ-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-EVENT-DLQ-01-CONTRACT_OWNERSHIP,CPF-WP-EVENT-DLQ-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-CORE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-CORE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-CORE-02-IMPLEMENTATION_CONSUMER,CPF-WP-SAGA-CORE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-CORE-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-CORE-05-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-COMP-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-COMP-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-COMP-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-COMP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-COMP-02-IMPLEMENTATION_CONSUMER,CPF-WP-SAGA-COMP-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-COMP-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-COMP-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-MANUAL-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-MANUAL-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-MANUAL-02-IMPLEMENTATION_CONSUMER,CPF-WP-SAGA-MANUAL-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-MANUAL-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP,CPF-WP-SAGA-MANUAL-05-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-CORE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-CORE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CORE-02-IMPLEMENTATION_CONSUMER,CPF-WP-BAT-CORE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-CORE-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-JOB-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-JOB-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-JOB-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-JOB-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-JOB-02-IMPLEMENTATION_CONSUMER,CPF-WP-BAT-JOB-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-JOB-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-JOB-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-JOB-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-JOB-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-ITEM-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-ITEM-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-ITEM-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-ITEM-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-ITEM-02-IMPLEMENTATION_CONSUMER,CPF-WP-BAT-ITEM-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-ITEM-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-ITEM-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-EXECUTOR-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-EXECUTOR-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-EXECUTOR-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-EXECUTOR-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-EXECUTOR-02-IMPLEMENTATION_CONSUMER,CPF-WP-BAT-EXECUTOR-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-EXECUTOR-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-EXECUTOR-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-EXECUTOR-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-EXECUTOR-05-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-AGENT-02-IMPLEMENTATION_CONSUMER,CPF-WP-BAT-AGENT-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-AGENT-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-AGENT-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-AGENT-05-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CALL-SYNC-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-CALL-SYNC-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CALL-SYNC-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-CALL-SYNC-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CALL-SYNC-02-IMPLEMENTATION_CONSUMER,CPF-WP-BAT-CALL-SYNC-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CALL-SYNC-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-CALL-SYNC-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CALL-ASYNC-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-CALL-ASYNC-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CALL-ASYNC-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CALL-ASYNC-02-IMPLEMENTATION_CONSUMER,CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-CALL-ASYNC-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-CALL-ASYNC-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-SHARED-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-SHARED-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-SHARED-02-IMPLEMENTATION_CONSUMER,CPF-WP-BAT-SHARED-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-SHARED-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-BAT-SHARED-01-CONTRACT_OWNERSHIP,CPF-WP-BAT-SHARED-06-GENERATION_COMPATIBILITY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-CORE-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-CORE-02-IMPLEMENTATION_CONSUMER,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-CORE-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-RUNNER-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-RUNNER-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-RUNNER-02-IMPLEMENTATION_CONSUMER,CPF-WP-CENTER-RUNNER-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-RUNNER-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-PARAM-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-PARAM-02-IMPLEMENTATION_CONSUMER,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-PARAM-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-PARAM-02-IMPLEMENTATION_CONSUMER,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-PARAM-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-PARAM-04-FAILURE_RECOVERY,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
CPF-WP-CENTER-PARAM-01-CONTRACT_OWNERSHIP,CPF-WP-CENTER-PARAM-05-DATA_MIGRATION,WORK_ITEM_DEPENDENCY,true,V7.1 Work Package dependency
