record_type,record_id,work_package,priority,category,title,requested_status,result_status,source_status,validation_status,root_cause_group,related_defect_ids,changed_files,validation_command,evidence_path,base_sha,head_sha,completion_blocker_actual,notes
Requirement,QA31-EDU-026,WP07,P1,EDUReference,Lease/Fencing,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,stale owner rejection,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-027,WP07,P1,EDUReference,Generator Golden Sample,OPEN,부분 구현,보완 개발,제한 검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,cpf-reference/src/main/java/com/cpf/reference/edu/batch/ReferenceCsvFileProcessHandler.java;cpf-reference/src/test/java/com/cpf/reference/edu/batch/ReferenceCsvFileProcessHandlerTest.java;cpf-tools/scripts/verify-cpf-reference-qa31-coverage.py,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-028,WP07,P1,EDUReference,OpenAPI/JavaDoc/TestKit,OPEN,부분 구현,보완 개발,제한 검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,cpf-reference/src/main/java/com/cpf/reference/edu/batch/ReferenceCsvFileProcessHandler.java;cpf-reference/src/test/java/com/cpf/reference/edu/batch/ReferenceCsvFileProcessHandlerTest.java;cpf-tools/scripts/verify-cpf-reference-qa31-coverage.py,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-029,WP07,P1,EDUReference,3DB Lifecycle Sample,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Maria/Postgres/Oracle,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-EDU-030,WP07,P1,EDUReference,Failure Lab,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,recovery evidence,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Requirement,QA31-FIN-001,WP08,P0,FinalGate,Java25 전체 Build,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,,실환경 명령,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Requirement,QA31-FIN-002,WP08,P0,FinalGate,Frontend Verify,OPEN,부분 구현,보완 개발,제한 검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,cpf-tools/db/canonical/platform-schema.json;cpf-tools/db/vendor/mariadb/migration/flyway/V81__qa31_gateway_target_batch_attempt_detail.sql;cpf-tools/db/vendor/oracle/migration/flyway/cpfDB/V81__qa31_gateway_target_nonce.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V81__qa31_batch_attempt_detail.sql;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V81__qa31_durable_log_export.sql;cpf-tools/db/vendor/postgresql/migration/flyway/cpfDB/V81__qa31_gateway_target_nonce.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V81__qa31_batch_attempt_detail.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V81__qa31_durable_log_export.sql,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Requirement,QA31-FIN-003,WP08,P0,FinalGate,Browser E2E,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,,실환경 명령,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Requirement,QA31-FIN-004,WP08,P0,FinalGate,MariaDB Lifecycle,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,,실환경 명령,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Requirement,QA31-FIN-005,WP08,P0,FinalGate,PostgreSQL Lifecycle,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,,실환경 명령,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Requirement,QA31-FIN-006,WP08,P0,FinalGate,Oracle Lifecycle,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,,실환경 명령,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Requirement,QA31-FIN-007,WP08,P0,FinalGate,Redis/Multi-instance,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,,실환경 명령,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Requirement,QA31-FIN-008,WP08,P0,FinalGate,Failure Injection,OPEN,미검증,기존 구현 재확인 필요,미검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,,실환경 명령,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Requirement,QA31-FIN-009,WP08,P0,FinalGate,Matrix Closure,OPEN,부분 구현,보완 개발,제한 검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,cpf-tools/db/canonical/platform-schema.json;cpf-tools/db/vendor/mariadb/migration/flyway/V81__qa31_gateway_target_batch_attempt_detail.sql;cpf-tools/db/vendor/oracle/migration/flyway/cpfDB/V81__qa31_gateway_target_nonce.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V81__qa31_batch_attempt_detail.sql;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V81__qa31_durable_log_export.sql;cpf-tools/db/vendor/postgresql/migration/flyway/cpfDB/V81__qa31_gateway_target_nonce.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V81__qa31_batch_attempt_detail.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V81__qa31_durable_log_export.sql,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Requirement,QA31-FIN-010,WP08,P0,FinalGate,Result ZIP/Manifest,OPEN,부분 구현,보완 개발,제한 검증,RC-09 Final Runtime·DB·Browser Validation,QA31-D001;QA31-D002;QA31-D004;QA31-D005;QA31-D006;QA31-D007,cpf-tools/db/canonical/platform-schema.json;cpf-tools/db/vendor/mariadb/migration/flyway/V81__qa31_gateway_target_batch_attempt_detail.sql;cpf-tools/db/vendor/oracle/migration/flyway/cpfDB/V81__qa31_gateway_target_nonce.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V81__qa31_batch_attempt_detail.sql;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V81__qa31_durable_log_export.sql;cpf-tools/db/vendor/postgresql/migration/flyway/cpfDB/V81__qa31_gateway_target_nonce.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V81__qa31_batch_attempt_detail.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V81__qa31_durable_log_export.sql,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,사용자 적용·Push 후 exact SHA와 요구 환경의 실제 검증 필요,3 Vendor Migration/rollback 정합성 Source를 보완했으나 Java25·실DB·Redis·Browser·Failure Injection은 미검증.
Scenario,QA31-S001,WP00,P0,Scenario,Stale SHA Gate,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-01 Evidence·Matrix·False-green Gate,QA31-D001;QA31-D002;QA31-D003;QA31-D004;QA31-D005;QA31-D006;QA31-D007,cpf-tools/scripts/verify-cpf-qa31-development.py;cpf-tools/scripts/verify-cpf-qa31-development-result.ps1;cpf-tools/scripts/verify-cpf-reference-qa31-coverage.py;cpf-tools/scripts/verify-cpf-bza-qa31-coverage.py;cpf-tools/scripts/package-cpf-qa31-development-result.ps1;cpf-tools/scripts/apply-cpf-qa31-development-result.ps1;cpf-docs/work/manifest/CPF_20260730_QA31_REQUEST_INTEGRITY.json;cpf-docs/work/manifest/CPF_20260730_QA31_DELETE_MANIFEST.txt,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,원본 Hash와 상태 enum·Evidence 존재성·Legacy 제거·README/Guide 제외를 자동 검사한다. Push 후 exact HEAD 재실행 필요.
Scenario,QA31-S002,WP00,P0,Scenario,Missing Evidence Gate,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-01 Evidence·Matrix·False-green Gate,QA31-D001;QA31-D002;QA31-D003;QA31-D004;QA31-D005;QA31-D006;QA31-D007,cpf-tools/scripts/verify-cpf-qa31-development.py;cpf-tools/scripts/verify-cpf-qa31-development-result.ps1;cpf-tools/scripts/verify-cpf-reference-qa31-coverage.py;cpf-tools/scripts/verify-cpf-bza-qa31-coverage.py;cpf-tools/scripts/package-cpf-qa31-development-result.ps1;cpf-tools/scripts/apply-cpf-qa31-development-result.ps1;cpf-docs/work/manifest/CPF_20260730_QA31_REQUEST_INTEGRITY.json;cpf-docs/work/manifest/CPF_20260730_QA31_DELETE_MANIFEST.txt,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,원본 Hash와 상태 enum·Evidence 존재성·Legacy 제거·README/Guide 제외를 자동 검사한다. Push 후 exact HEAD 재실행 필요.
Scenario,QA31-S003,WP00,P0,Scenario,Request Tamper Gate,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-01 Evidence·Matrix·False-green Gate,QA31-D001;QA31-D002;QA31-D003;QA31-D004;QA31-D005;QA31-D006;QA31-D007,cpf-tools/scripts/verify-cpf-qa31-development.py;cpf-tools/scripts/verify-cpf-qa31-development-result.ps1;cpf-tools/scripts/verify-cpf-reference-qa31-coverage.py;cpf-tools/scripts/verify-cpf-bza-qa31-coverage.py;cpf-tools/scripts/package-cpf-qa31-development-result.ps1;cpf-tools/scripts/apply-cpf-qa31-development-result.ps1;cpf-docs/work/manifest/CPF_20260730_QA31_REQUEST_INTEGRITY.json;cpf-docs/work/manifest/CPF_20260730_QA31_DELETE_MANIFEST.txt,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,원본 Hash와 상태 enum·Evidence 존재성·Legacy 제거·README/Guide 제외를 자동 검사한다. Push 후 exact HEAD 재실행 필요.
Scenario,QA31-S004,WP00,P0,Scenario,미검증 Matrix 차단,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-01 Evidence·Matrix·False-green Gate,QA31-D001;QA31-D002;QA31-D003;QA31-D004;QA31-D005;QA31-D006;QA31-D007,cpf-tools/scripts/verify-cpf-qa31-development.py;cpf-tools/scripts/verify-cpf-qa31-development-result.ps1;cpf-tools/scripts/verify-cpf-reference-qa31-coverage.py;cpf-tools/scripts/verify-cpf-bza-qa31-coverage.py;cpf-tools/scripts/package-cpf-qa31-development-result.ps1;cpf-tools/scripts/apply-cpf-qa31-development-result.ps1;cpf-docs/work/manifest/CPF_20260730_QA31_REQUEST_INTEGRITY.json;cpf-docs/work/manifest/CPF_20260730_QA31_DELETE_MANIFEST.txt,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,원본 Hash와 상태 enum·Evidence 존재성·Legacy 제거·README/Guide 제외를 자동 검사한다. Push 후 exact HEAD 재실행 필요.
Scenario,QA31-S005,WP01,P0,Scenario,Wildcard Target Path,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-02 Gateway Route Apply·Path·Remote Result,QA31-D003;QA31-D008;QA31-D009;QA31-D015,cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRoute.java;cpf-gateway/src/main/java/com/cpf/gateway/route/CpfGatewayPathRewriter.java;cpf-gateway/src/main/java/com/cpf/gateway/route/CpfGatewayRouteSnapshot.java;cpf-gateway/src/main/java/com/cpf/gateway/service/CpfGatewayProxyService.java;cpf-admin/src/main/java/com/cpf/admin/opr/gateway/RemoteCpfGatewayRegistryAdapter.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"Route targetPath 분리, ACK 전 default deny, timeout/unknown result 보완. 실제 다중 인스턴스 Runtime은 미검증."
Scenario,QA31-S006,WP01,P0,Scenario,ACK 없는 Cold Start,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-02 Gateway Route Apply·Path·Remote Result,QA31-D003;QA31-D008;QA31-D009;QA31-D015,cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRoute.java;cpf-gateway/src/main/java/com/cpf/gateway/route/CpfGatewayPathRewriter.java;cpf-gateway/src/main/java/com/cpf/gateway/route/CpfGatewayRouteSnapshot.java;cpf-gateway/src/main/java/com/cpf/gateway/service/CpfGatewayProxyService.java;cpf-admin/src/main/java/com/cpf/admin/opr/gateway/RemoteCpfGatewayRegistryAdapter.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"Route targetPath 분리, ACK 전 default deny, timeout/unknown result 보완. 실제 다중 인스턴스 Runtime은 미검증."
Scenario,QA31-S007,WP01,P0,Scenario,부분 Apply,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-02 Gateway Route Apply·Path·Remote Result,QA31-D003;QA31-D008;QA31-D009;QA31-D015,cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRoute.java;cpf-gateway/src/main/java/com/cpf/gateway/route/CpfGatewayPathRewriter.java;cpf-gateway/src/main/java/com/cpf/gateway/route/CpfGatewayRouteSnapshot.java;cpf-gateway/src/main/java/com/cpf/gateway/service/CpfGatewayProxyService.java;cpf-admin/src/main/java/com/cpf/admin/opr/gateway/RemoteCpfGatewayRegistryAdapter.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-static-development-gate.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"Route targetPath 분리, ACK 전 default deny, timeout/unknown result 보완. 실제 다중 인스턴스 Runtime은 미검증."
Scenario,QA31-S008,WP02,P0,Scenario,Connection Type 분리,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-03 Gateway Probe·Attempt·Durable Ledger,QA31-D010;QA31-D011;QA31-D012,cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayProbeExecutor.java;cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayConnectionTestWorker.java;cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayHealthWorker.java;cpf-core/src/main/java/com/cpf/core/api/servicecall/CpfServiceCallAttemptObserver.java;cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallEngine.java;cpf-gateway/src/main/java/com/cpf/gateway/service/CpfGatewayProxyService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,Probe Type별 실제 Adapter와 시도별 Observer 연결. Gateway 전체 Runtime·Crash Replay는 미검증.
Scenario,QA31-S009,WP02,P0,Scenario,TCP UP Application DOWN,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-03 Gateway Probe·Attempt·Durable Ledger,QA31-D010;QA31-D011;QA31-D012,cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayProbeExecutor.java;cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayConnectionTestWorker.java;cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayHealthWorker.java;cpf-core/src/main/java/com/cpf/core/api/servicecall/CpfServiceCallAttemptObserver.java;cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallEngine.java;cpf-gateway/src/main/java/com/cpf/gateway/service/CpfGatewayProxyService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,Probe Type별 실제 Adapter와 시도별 Observer 연결. Gateway 전체 Runtime·Crash Replay는 미검증.
Scenario,QA31-S010,WP02,P0,Scenario,Retry Attempt 원장,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-03 Gateway Probe·Attempt·Durable Ledger,QA31-D010;QA31-D011;QA31-D012,cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayProbeExecutor.java;cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayConnectionTestWorker.java;cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayHealthWorker.java;cpf-core/src/main/java/com/cpf/core/api/servicecall/CpfServiceCallAttemptObserver.java;cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallEngine.java;cpf-gateway/src/main/java/com/cpf/gateway/service/CpfGatewayProxyService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,Probe Type별 실제 Adapter와 시도별 Observer 연결. Gateway 전체 Runtime·Crash Replay는 미검증.
Scenario,QA31-S011,WP02,P0,Scenario,Spool Crash Replay,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-03 Gateway Probe·Attempt·Durable Ledger,QA31-D010;QA31-D011;QA31-D012,cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayProbeExecutor.java;cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayConnectionTestWorker.java;cpf-gateway/src/main/java/com/cpf/gateway/runtime/CpfGatewayHealthWorker.java;cpf-core/src/main/java/com/cpf/core/api/servicecall/CpfServiceCallAttemptObserver.java;cpf-core/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallEngine.java;cpf-gateway/src/main/java/com/cpf/gateway/service/CpfGatewayProxyService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,Probe Type별 실제 Adapter와 시도별 Observer 연결. Gateway 전체 Runtime·Crash Replay는 미검증.
Scenario,QA31-S012,WP03,P0,Scenario,Body Tamper,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-04 Gateway Control Security·Approval,QA31-D013;QA31-D014,cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSigner.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlNoncePort.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSecurityAuditPort.java;cpf-gateway/src/main/java/com/cpf/gateway/control/CpfGatewayControlAuthenticationFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/control/JdbcCpfGatewayControlNonceAdapter.java;cpf-gateway/src/main/java/com/cpf/gateway/control/JdbcCpfGatewayControlSecurityAuditAdapter.java;cpf-admin/src/main/java/com/cpf/admin/approval/owner/GatewayApprovalOwnerCommandAdapter.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,Body Hash·Audience·Key ID·공유 Nonce·보안 실패 감사 연결. 실제 2-node replay는 미검증.
Scenario,QA31-S013,WP03,P0,Scenario,Cross-node Replay,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-04 Gateway Control Security·Approval,QA31-D013;QA31-D014,cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSigner.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlNoncePort.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSecurityAuditPort.java;cpf-gateway/src/main/java/com/cpf/gateway/control/CpfGatewayControlAuthenticationFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/control/JdbcCpfGatewayControlNonceAdapter.java;cpf-gateway/src/main/java/com/cpf/gateway/control/JdbcCpfGatewayControlSecurityAuditAdapter.java;cpf-admin/src/main/java/com/cpf/admin/approval/owner/GatewayApprovalOwnerCommandAdapter.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,Body Hash·Audience·Key ID·공유 Nonce·보안 실패 감사 연결. 실제 2-node replay는 미검증.
