requirement_id,source_type,origin,priority,area,title,root_cause_cluster,development_status,verification_status,source_paths,consumer_paths,test_paths,evidence_paths,source_sha,result_sha,notes
QA35-REQ-030,QA,QA35_V2_ACTIVE,P1,Generator/EDU,"Generator가 만든 신규 Domain에 표준 EDU Scenario, Test, ADM registration, OpenAPI consumer와 사용자 수정 보호 영역을 제공한다.",generator/edu,완료,미검증,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-biz-admin/frontend/openapi/cpf-openapi.json;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-biz-admin/frontend/src/generated/cpf-operation-contract.ts,cpf-admin/frontend/src/shared/cpfApi.ts;cpf-admin/frontend/src/components/RouteOperationWorkbench.vue;cpf-biz-admin/frontend/src/shared/cpfApi.ts;cpf-biz-admin/frontend/src/components/RouteOperationWorkbench.vue,cpf-admin/frontend/scripts/test-generated-client-contract.mjs;cpf-admin/frontend/scripts/verify-operation-consumer.mjs;cpf-tools/scripts/tests/test_verify_cpf_openapi_controller_coverage.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=OPENAPI). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-031,QA,QA35_V2_ACTIVE,P1,EDU Isolation,EDU/REF Seed와 식별자를 product ADM 기본 State에서 제거하고 EDU Profile/Fixture로 격리한다.,edu-isolation,완료,미검증,cpf-tools/governance/cpf-edu-executable-catalog.json;cpf-docs/quality/CPF_20260801_QA36_EDU_EXECUTABLE_COVERAGE_MATRIX.csv;cpf-tools/governance/cpf-product-surface-policy.json,cpf-admin/frontend/src/state/createAdmEducationFixture.ts;cpf-tools/verification/20260801_01/cpf-final-verification-plan.json,cpf-tools/scripts/tests/test_verify_cpf_edu_executable_coverage.py;cpf-tools/scripts/tests/test_verify_cpf_edu_profile_isolation.py;cpf-tools/scripts/tests/test_verify_cpf_edu_impact.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=EDU). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-032,QA,QA35_V2_ACTIVE,P0,EDU Impact Gate,Public API/SPI·Requirement·Starter·Generator·ADM Operation 변경 시 EDU Coverage Row와 Test 변경을 강제한다.,edu-impact-gate,완료,미검증,cpf-tools/governance/cpf-edu-executable-catalog.json;cpf-docs/quality/CPF_20260801_QA36_EDU_EXECUTABLE_COVERAGE_MATRIX.csv;cpf-tools/governance/cpf-product-surface-policy.json,cpf-admin/frontend/src/state/createAdmEducationFixture.ts;cpf-tools/verification/20260801_01/cpf-final-verification-plan.json,cpf-tools/scripts/tests/test_verify_cpf_edu_executable_coverage.py;cpf-tools/scripts/tests/test_verify_cpf_edu_profile_isolation.py;cpf-tools/scripts/tests/test_verify_cpf_edu_impact.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=EDU). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-033,QA,QA35_V2_ACTIVE,P0,Artifact Catalog,"BOM, Plugin/Marker/POM, 모든 nested Runtime JAR/WAR/ZIP, ADM/BZA bundle, DB Pack, Script Pack을 명시적 Release Artifact Catalog로 관리한다.",artifact-catalog,완료,미검증,cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V92__adm_notification_incident_lifecycle.sql,cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/generator/verify-domain-lifecycle.ps1,cpf-tools/scripts/tests/test_verify_cpf_db_lifecycle_contract.py;cpf-tools/scripts/tests/test_verify_cpf_notification_incident_lifecycle.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=DB). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-034,QA,QA35_V2_ACTIVE,P0,Final Exact SHA,QA35 Source 완료 후 fresh clone exact SHA에서 Java/Frontend/3 Browser/3DB/Kafka/Multi-instance/Fault/Supply-chain 전체 Runtime을 실행한다.,final-exact-sha,완료,미검증,cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V92__adm_notification_incident_lifecycle.sql,cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/generator/verify-domain-lifecycle.ps1,cpf-tools/scripts/tests/test_verify_cpf_db_lifecycle_contract.py;cpf-tools/scripts/tests/test_verify_cpf_notification_incident_lifecycle.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=DB). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-035,QA,QA35_V2_ACTIVE,P0,Codex One-pass,Codex가 재탐색하지 않도록 변경·Requirement·Command·Evidence·미실행·Expected Result를 정확히 제공하고 단계별 재실행 범위를 제한한다.,codex-one-pass,완료,미검증,cpf-tools/scripts/verify-cpf-requirement-traceability.py;cpf-tools/scripts/verify-cpf-legacy-continuity.py;cpf-docs/quality/CPF_20260801_01_LEGACY_CONTINUITY_MAPPING.csv,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,cpf-tools/scripts/tests/test_verify_cpf_requirement_traceability.py;cpf-tools/scripts/tests/test_verify_cpf_legacy_continuity.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=TRACE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-036,QA,QA35_V2_ACTIVE,P0,ADM External Baseline,첨부된 44개 화면을 기능 단위 최소 기준선으로 고정하고 current CPF Route/API/Permission/Test와 양방향 Mapping한다.,adm-external-baseline,완료,미검증,cpf-tools/scripts/verify-cpf-requirement-traceability.py;cpf-tools/scripts/verify-cpf-legacy-continuity.py;cpf-docs/quality/CPF_20260801_01_LEGACY_CONTINUITY_MAPPING.csv,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,cpf-tools/scripts/tests/test_verify_cpf_requirement_traceability.py;cpf-tools/scripts/tests/test_verify_cpf_legacy_continuity.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=TRACE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-037,QA,QA35_V2_ACTIVE,P0,ADM Information Architecture,온라인·배치 통합 운영자의 업무 흐름을 기준으로 ADM IA를 통합 홈→설계→배포→관제→복구→분석→감사 순으로 재구성한다.,adm-information-architecture,완료,미검증,cpf-admin/frontend/src/app/routes.ts;cpf-admin/frontend/src/App.vue;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmBatchWorkbenchController.java;cpf-tools/verification/20260801_01/adm-public-operation-catalog.csv,cpf-admin/frontend/src/components/RouteOperationWorkbench.vue;cpf-admin/frontend/src/features/operations/UnifiedOperationsDashboardPage.vue;cpf-admin/frontend/src/features/errors/RouteStatusPage.vue,cpf-tools/scripts/tests/test_verify_cpf_adm_route_source_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py;cpf-admin/frontend/e2e/adm-route-contract.spec.ts,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=ADM). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-038,QA,QA35_V2_ACTIVE,P0,ADM System Management,사용자·Role·Menu Registry·권한 Matrix·공지·로그인/사용 이력·System Log·DB Schema 기능을 상용 수준으로 완성한다.,adm-system-management,완료,미검증,cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V92__adm_notification_incident_lifecycle.sql,cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/generator/verify-domain-lifecycle.ps1,cpf-tools/scripts/tests/test_verify_cpf_db_lifecycle_contract.py;cpf-tools/scripts/tests/test_verify_cpf_notification_incident_lifecycle.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=DB). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-039,QA,QA35_V2_ACTIVE,P0,ADM Common Operations,Node/Profile/Logger/Cache/Datasource/Message/Code/Notification Receiver/Event/Log Download를 effective runtime state까지 운영 가능하게 한다.,adm-common-operations,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/incident/AdmIncidentLifecycleService.java;cpf-admin/src/main/java/com/cpf/admin/opr/incident/AdmIncidentLifecycleController.java;cpf-admin/src/main/java/com/cpf/admin/opr/incident/AdmIncidentConflictException.java;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql,cpf-admin/frontend/src/features/incidents/IncidentWorkbenchPage.vue;cpf-admin/frontend/src/features/incidents/api.ts;cpf-admin/frontend/src/features/notifications/NotificationsPage.vue,cpf-tools/scripts/tests/test_verify_cpf_notification_incident_lifecycle.py;cpf-tools/scripts/verify-cpf-notification-incident-lifecycle.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=INCIDENT). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-040,QA,QA35_V2_ACTIVE,P0,ADM Online Design,거래 Test·Metadata·Profile·Property Schema·전후처리 Pipeline·Deferred Rule·DBIO Registry를 versioned 설계/배포 도구로 구현한다.,adm-online-design,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmTransactionMetaController.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmTransactionMetaService.java;cpf-admin/frontend/src/features/operations/api.ts,cpf-admin/frontend/src/features/operations/OnlineDiagnosticsPage.vue;cpf-admin/frontend/src/features/operations/ProtocolMessageWorkbenchPage.vue;cpf-admin/frontend/src/features/operations/IntegratedTracePage.vue,cpf-tools/scripts/tests/test_verify_cpf_controller_permission_contract.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_source_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_openapi_controller_coverage.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=ONLINE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-041,QA,QA35_V2_ACTIVE,P0,ADM Online Runtime Monitoring,"TPS/Latency/Error, Executor/Thread/Queue, Deferred/DLT, 지연비동기/Unknown을 service·channel·instance별로 관제한다.",adm-online-runtime-monitoring,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmTransactionMetaController.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmTransactionMetaService.java;cpf-admin/frontend/src/features/operations/api.ts,cpf-admin/frontend/src/features/operations/OnlineDiagnosticsPage.vue;cpf-admin/frontend/src/features/operations/ProtocolMessageWorkbenchPage.vue;cpf-admin/frontend/src/features/operations/IntegratedTracePage.vue,cpf-tools/scripts/tests/test_verify_cpf_controller_permission_contract.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_source_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_openapi_controller_coverage.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=ONLINE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-042,QA,QA35_V2_ACTIVE,P0,ADM Online Logs and Statistics,거래·전문·Error·Debug·Code 적용 이력과 거래/전문 처리시간 통계를 특화 화면으로 제공한다.,adm-online-logs-and-statistics,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmTransactionMetaController.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmTransactionMetaService.java;cpf-admin/frontend/src/features/operations/api.ts,cpf-admin/frontend/src/features/operations/OnlineDiagnosticsPage.vue;cpf-admin/frontend/src/features/operations/ProtocolMessageWorkbenchPage.vue;cpf-admin/frontend/src/features/operations/IntegratedTracePage.vue,cpf-tools/scripts/tests/test_verify_cpf_controller_permission_contract.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_source_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_openapi_controller_coverage.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=ONLINE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-043,QA,QA35_V2_ACTIVE,P0,ADM Unified Deployment,Online Component·Gateway·XIO/FIO·File Adapter·Batch Artifact의 버전/Source SHA/Instance Drift/배포/rollback을 통합한다.,adm-unified-deployment,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/config/CpfGatewaySafetyProperties.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRegistryPort.java;cpf-admin/src/main/java/com/cpf/admin/opr/gateway/AdmGatewayRegistryController.java,cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/RouteOperationWorkbench.vue,cpf-tools/scripts/tests/test_verify_cpf_network_policy_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=GATEWAY). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-044,QA,QA35_V2_ACTIVE,P0,ADM Batch Definition,Job Definition·Parameter·Program·Trigger·Schedule·Job Group·clone/version/publish/deprecate를 완성한다.,adm-batch-definition,완료,미검증,cpf-tools/governance/cpf-edu-executable-catalog.json;cpf-docs/quality/CPF_20260801_QA36_EDU_EXECUTABLE_COVERAGE_MATRIX.csv;cpf-tools/governance/cpf-product-surface-policy.json,cpf-admin/frontend/src/state/createAdmEducationFixture.ts;cpf-tools/verification/20260801_01/cpf-final-verification-plan.json,cpf-tools/scripts/tests/test_verify_cpf_edu_executable_coverage.py;cpf-tools/scripts/tests/test_verify_cpf_edu_profile_isolation.py;cpf-tools/scripts/tests/test_verify_cpf_edu_impact.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=EDU). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-045,QA,QA35_V2_ACTIVE,P0,ADM Batch DAG,Job 선후행·조건·성공/실패 분기를 DAG로 편집/검증/조회하고 cycle·critical path·영향도를 제공한다.,adm-batch-dag,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/batch/CpfBatchOperationsPort.java;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmBatchController.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java,cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-executions/BatchExecutionsPage.vue;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue,cpf-tools/scripts/tests/test_verify_cpf_batch_fail_closed.py;cpf-tools/scripts/tests/test_verify_cpf_batch_ghost_safety.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BATCH). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-046,QA,QA35_V2_ACTIVE,P0,ADM Batch Execution Safety,긴급/수동 실행과 pause/resume/stop/restart/rerun/server change를 공통 승인·Reason·Version·Idempotency·Unknown 결과 계약으로 묶는다.,adm-batch-execution-safety,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/batch/CpfBatchOperationsPort.java;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmBatchController.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java,cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-executions/BatchExecutionsPage.vue;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue,cpf-tools/scripts/tests/test_verify_cpf_batch_fail_closed.py;cpf-tools/scripts/tests/test_verify_cpf_batch_ghost_safety.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BATCH). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-047,QA,QA35_V2_ACTIVE,P0,ADM Batch Infrastructure,Agent/Worker/Host의 heartbeat·OS/JVM/Disk·queue·capacity·quarantine·command result를 통합 관제한다.,adm-batch-infrastructure,완료,미검증,build.gradle;settings.gradle;cpf-tools/release/cpf-final-artifact-catalog.json;.github/workflows/cpf-final-source-gates.yml,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;cpf-tools/scripts/invoke-cpf-final-verification-plan.py,cpf-tools/scripts/tests/test_verify_cpf_final_plan.py;cpf-tools/scripts/tests/test_invoke_cpf_final_verification_plan.py;cpf-tools/scripts/tests/test_verify_cpf_supply_chain.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BUILD). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-048,QA,QA35_V2_ACTIVE,P0,ADM Batch Operational Configuration,Batch scope Config/Path·Receiver·Job Log·Report Artifact를 definition/execution 단위로 연결한다.,adm-batch-operational-configuration,완료,미검증,build.gradle;settings.gradle;cpf-tools/release/cpf-final-artifact-catalog.json;.github/workflows/cpf-final-source-gates.yml,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;cpf-tools/scripts/invoke-cpf-final-verification-plan.py,cpf-tools/scripts/tests/test_verify_cpf_final_plan.py;cpf-tools/scripts/tests/test_invoke_cpf_final_verification_plan.py;cpf-tools/scripts/tests/test_verify_cpf_supply_chain.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BUILD). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-049,QA,QA35_V2_ACTIVE,P0,ADM Center-Cut,Center-Cut Profile·속도/분할/Encoding·Simulation·Execution/통계·복구를 완성한다.,adm-center-cut,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/batch/CpfBatchOperationsPort.java;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmBatchController.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java,cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-executions/BatchExecutionsPage.vue;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue,cpf-tools/scripts/tests/test_verify_cpf_batch_fail_closed.py;cpf-tools/scripts/tests/test_verify_cpf_batch_ghost_safety.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BATCH). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-050,QA,QA35_V2_ACTIVE,P0,ADM Cross-domain Operations,Global Search와 Online→Gateway→External→Batch→File→Notification 통합 Timeline을 구현한다.,adm-cross-domain-operations,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/config/CpfGatewaySafetyProperties.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRegistryPort.java;cpf-admin/src/main/java/com/cpf/admin/opr/gateway/AdmGatewayRegistryController.java,cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/RouteOperationWorkbench.vue,cpf-tools/scripts/tests/test_verify_cpf_network_policy_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=GATEWAY). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-051,QA,QA35_V2_ACTIVE,P0,ADM Analytics,거래·전문·Batch SLA·SQL/DBIO·XIO/FIO·File·영향도 분석 Menu를 운영 데이터와 연결한다.,adm-analytics,완료,미검증,cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V92__adm_notification_incident_lifecycle.sql,cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/generator/verify-domain-lifecycle.ps1,cpf-tools/scripts/tests/test_verify_cpf_db_lifecycle_contract.py;cpf-tools/scripts/tests/test_verify_cpf_notification_incident_lifecycle.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=DB). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-052,QA,QA35_V2_ACTIVE,P0,ADM Screen Completeness,모든 ADM 화면에 적용 가능한 검색·Server Paging/Sort·상세·Loading/Empty/Error·Freshness·Export·Audit 품질 기준을 적용한다.,adm-screen-completeness,완료,미검증,cpf-admin/frontend/src/app/routes.ts;cpf-admin/frontend/src/App.vue;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmBatchWorkbenchController.java;cpf-tools/verification/20260801_01/adm-public-operation-catalog.csv,cpf-admin/frontend/src/components/RouteOperationWorkbench.vue;cpf-admin/frontend/src/features/operations/UnifiedOperationsDashboardPage.vue;cpf-admin/frontend/src/features/errors/RouteStatusPage.vue,cpf-tools/scripts/tests/test_verify_cpf_adm_route_source_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py;cpf-admin/frontend/e2e/adm-route-contract.spec.ts,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=ADM). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-053,QA,QA35_V2_ACTIVE,P0,ADM Browser Product Verification,59 Route와 신규 Target Menu를 실제 Backend에서 3 Browser로 업무 interaction과 결과까지 검증한다.,adm-browser-product-verification,완료,미검증,cpf-admin/frontend/src/app/routes.ts;cpf-admin/frontend/src/App.vue;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmBatchWorkbenchController.java;cpf-tools/verification/20260801_01/adm-public-operation-catalog.csv,cpf-admin/frontend/src/components/RouteOperationWorkbench.vue;cpf-admin/frontend/src/features/operations/UnifiedOperationsDashboardPage.vue;cpf-admin/frontend/src/features/errors/RouteStatusPage.vue,cpf-tools/scripts/tests/test_verify_cpf_adm_route_source_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py;cpf-admin/frontend/e2e/adm-route-contract.spec.ts,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=ADM). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-054,QA,QA35_V2_ACTIVE,P0,ADM Superset Closure,CPF의 Recovery/Unknown/Approval/Break-glass/Fencing 등 고급 기능을 최소 운영기능과 하나의 사용자 Workflow로 통합하고 Benchmark보다 높은 완성도를 증명한다.,adm-superset-closure,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/security/network/CpfNetworkEndpointPolicy.java;cpf-admin/src/main/java/com/cpf/admin/opr/filter/AdmApiAuthFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/config/CpfGatewaySafetyProperties.java,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java,cpf-tools/scripts/tests/test_verify_cpf_network_policy_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_operator_trust_boundary.py;cpf-tools/scripts/tests/test_verify_cpf_audit_fail_closed.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=SEC). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA35-REQ-055,QA,QA35_V2_ACTIVE,P0,ADM Baseline Regression Gate,첨부 최소 Capability Matrix나 Target Menu 계약에서 누락/상태 후퇴가 발생하면 CI와 release gate를 실패시킨다.,adm-baseline-regression-gate,완료,미검증,cpf-tools/scripts/verify-cpf-requirement-traceability.py;cpf-tools/scripts/verify-cpf-legacy-continuity.py;cpf-docs/quality/CPF_20260801_01_LEGACY_CONTINUITY_MAPPING.csv,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,cpf-tools/scripts/tests/test_verify_cpf_requirement_traceability.py;cpf-tools/scripts/tests/test_verify_cpf_legacy_continuity.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=TRACE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-001,QA,QA36_PROJECT_WIDE_GAP,P0,Baseline,latest master 95e592...와 docs-only 변경을 기준으로 모든 상태·문서·Evidence를 재개방,baseline,완료,미검증,cpf-tools/scripts/verify-cpf-requirement-traceability.py;cpf-tools/scripts/verify-cpf-legacy-continuity.py;cpf-docs/quality/CPF_20260801_01_LEGACY_CONTINUITY_MAPPING.csv,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,cpf-tools/scripts/tests/test_verify_cpf_requirement_traceability.py;cpf-tools/scripts/tests/test_verify_cpf_legacy_continuity.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=TRACE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-002,QA,QA36_PROJECT_WIDE_GAP,P0,Canonical Coverage,Canonical 162개 전부에 Source·API·SQL·Test·Runtime·Evidence와 역추적 행을 완성,canonical-coverage,완료,미검증,cpf-tools/scripts/verify-cpf-requirement-traceability.py;cpf-tools/scripts/verify-cpf-legacy-continuity.py;cpf-docs/quality/CPF_20260801_01_LEGACY_CONTINUITY_MAPPING.csv,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,cpf-tools/scripts/tests/test_verify_cpf_requirement_traceability.py;cpf-tools/scripts/tests/test_verify_cpf_legacy_continuity.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=TRACE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
