route_id,path,label,menu_id,group,risk,feature_flag,operation_id,operation_kind,manual_section
gateway-dashboard,/gateway-dashboard,Gateway 대시보드,GATEWAY_DASHBOARD,online,MEDIUM,adm.route.gateway-dashboard.enabled,admGatewayOperationsSnapshot,조회,04_ADM운영자매뉴얼.md#gateway-dashboard
gateway-dashboard,/gateway-dashboard,Gateway 대시보드,GATEWAY_DASHBOARD,online,MEDIUM,adm.route.gateway-dashboard.enabled,admGatewayOperationsEvents,조회,04_ADM운영자매뉴얼.md#gateway-dashboard
gateway-dashboard,/gateway-dashboard,Gateway 대시보드,GATEWAY_DASHBOARD,online,MEDIUM,adm.route.gateway-dashboard.enabled,admGatewayOperationsStream,조회,04_ADM운영자매뉴얼.md#gateway-dashboard
gateway-servers,/gateway-servers,Gateway 연동 서버,GATEWAY_SERVERS,online,MEDIUM,adm.route.gateway-servers.enabled,admGatewayFindServerGroups,조회,04_ADM운영자매뉴얼.md#gateway-servers
gateway-servers,/gateway-servers,Gateway 연동 서버,GATEWAY_SERVERS,online,MEDIUM,adm.route.gateway-servers.enabled,admGatewayFindGroupMembers,조회,04_ADM운영자매뉴얼.md#gateway-servers
gateway-servers,/gateway-servers,Gateway 연동 서버,GATEWAY_SERVERS,online,MEDIUM,adm.route.gateway-servers.enabled,admGatewaySaveServerGroup,등록·변경,04_ADM운영자매뉴얼.md#gateway-servers
gateway-servers,/gateway-servers,Gateway 연동 서버,GATEWAY_SERVERS,online,MEDIUM,adm.route.gateway-servers.enabled,admGatewayDeleteServerGroup,비활성·취소·삭제,04_ADM운영자매뉴얼.md#gateway-servers
gateway-groups,/gateway-groups,Gateway 서버 그룹,GATEWAY_GROUPS,online,MEDIUM,adm.route.gateway-groups.enabled,admGatewayFindServerGroups,조회,04_ADM운영자매뉴얼.md#gateway-groups
gateway-groups,/gateway-groups,Gateway 서버 그룹,GATEWAY_GROUPS,online,MEDIUM,adm.route.gateway-groups.enabled,admGatewayFindGroupMembers,조회,04_ADM운영자매뉴얼.md#gateway-groups
gateway-groups,/gateway-groups,Gateway 서버 그룹,GATEWAY_GROUPS,online,MEDIUM,adm.route.gateway-groups.enabled,admGatewaySaveServerGroup,등록·변경,04_ADM운영자매뉴얼.md#gateway-groups
gateway-groups,/gateway-groups,Gateway 서버 그룹,GATEWAY_GROUPS,online,MEDIUM,adm.route.gateway-groups.enabled,admGatewayDeleteServerGroup,비활성·취소·삭제,04_ADM운영자매뉴얼.md#gateway-groups
gateway-routes,/gateway-routes,Gateway 경로·라우팅,GATEWAY_ROUTES,online,MEDIUM,adm.route.gateway-routes.enabled,admGatewayFindBindings,조회,04_ADM운영자매뉴얼.md#gateway-routes
gateway-routes,/gateway-routes,Gateway 경로·라우팅,GATEWAY_ROUTES,online,MEDIUM,adm.route.gateway-routes.enabled,admGatewaySaveBinding,등록·변경,04_ADM운영자매뉴얼.md#gateway-routes
gateway-routes,/gateway-routes,Gateway 경로·라우팅,GATEWAY_ROUTES,online,MEDIUM,adm.route.gateway-routes.enabled,admGatewayChangeBindingState,승인·실행·상태변경,04_ADM운영자매뉴얼.md#gateway-routes
gateway-routes,/gateway-routes,Gateway 경로·라우팅,GATEWAY_ROUTES,online,MEDIUM,adm.route.gateway-routes.enabled,admGatewayDeleteBinding,비활성·취소·삭제,04_ADM운영자매뉴얼.md#gateway-routes
gateway-security,/gateway-security,Gateway 보안·제한,GATEWAY_SECURITY,online,HIGH,adm.route.gateway-security.enabled,admGatewayFindBindings,조회,04_ADM운영자매뉴얼.md#gateway-security
gateway-security,/gateway-security,Gateway 보안·제한,GATEWAY_SECURITY,online,HIGH,adm.route.gateway-security.enabled,admGatewaySaveBinding,등록·변경,04_ADM운영자매뉴얼.md#gateway-security
gateway-security,/gateway-security,Gateway 보안·제한,GATEWAY_SECURITY,online,HIGH,adm.route.gateway-security.enabled,admGatewayChangeBindingState,승인·실행·상태변경,04_ADM운영자매뉴얼.md#gateway-security
gateway-health,/gateway-health,Gateway Health·연결시험,GATEWAY_HEALTH,online,MEDIUM,adm.route.gateway-health.enabled,admGatewayCapability,조회,04_ADM운영자매뉴얼.md#gateway-health
gateway-health,/gateway-health,Gateway Health·연결시험,GATEWAY_HEALTH,online,MEDIUM,adm.route.gateway-health.enabled,admGatewayFindApplyStatus,조회,04_ADM운영자매뉴얼.md#gateway-health
gateway-health,/gateway-health,Gateway Health·연결시험,GATEWAY_HEALTH,online,MEDIUM,adm.route.gateway-health.enabled,admGatewayFindConnectionTests,조회,04_ADM운영자매뉴얼.md#gateway-health
gateway-health,/gateway-health,Gateway Health·연결시험,GATEWAY_HEALTH,online,MEDIUM,adm.route.gateway-health.enabled,admGatewayRequestConnectionTest,등록·변경,04_ADM운영자매뉴얼.md#gateway-health
gateway-health,/gateway-health,Gateway Health·연결시험,GATEWAY_HEALTH,online,MEDIUM,adm.route.gateway-health.enabled,admGatewayFindConnectionTestOperation,조회,04_ADM운영자매뉴얼.md#gateway-health
gateway-health,/gateway-health,Gateway Health·연결시험,GATEWAY_HEALTH,online,MEDIUM,adm.route.gateway-health.enabled,admGatewayCancelConnectionTest,비활성·취소·삭제,04_ADM운영자매뉴얼.md#gateway-health
gateway-health,/gateway-health,Gateway Health·연결시험,GATEWAY_HEALTH,online,MEDIUM,adm.route.gateway-health.enabled,admGatewayRevalidateConnectionTest,업무 Operation,04_ADM운영자매뉴얼.md#gateway-health
gateway-transactions,/gateway-transactions,Gateway 거래 조회,GATEWAY_TRANSACTIONS,online,MEDIUM,adm.route.gateway-transactions.enabled,admGatewayOperationsSnapshot,조회,04_ADM운영자매뉴얼.md#gateway-transactions
gateway-transactions,/gateway-transactions,Gateway 거래 조회,GATEWAY_TRANSACTIONS,online,MEDIUM,adm.route.gateway-transactions.enabled,admGatewayOperationsEvents,조회,04_ADM운영자매뉴얼.md#gateway-transactions
gateway-transactions,/gateway-transactions,Gateway 거래 조회,GATEWAY_TRANSACTIONS,online,MEDIUM,adm.route.gateway-transactions.enabled,traceAdmByTransactionId,업무 Operation,04_ADM운영자매뉴얼.md#gateway-transactions
gateway-log-policies,/gateway-log-policies,Gateway 로그 정책,GATEWAY_LOG_POLICY,online,MEDIUM,adm.route.gateway-log-policies.enabled,admGatewayOperationsSnapshot,조회,04_ADM운영자매뉴얼.md#gateway-log-policies
gateway-log-policies,/gateway-log-policies,Gateway 로그 정책,GATEWAY_LOG_POLICY,online,MEDIUM,adm.route.gateway-log-policies.enabled,admLogPolicyFindPolicies,조회,04_ADM운영자매뉴얼.md#gateway-log-policies
gateway-log-policies,/gateway-log-policies,Gateway 로그 정책,GATEWAY_LOG_POLICY,online,MEDIUM,adm.route.gateway-log-policies.enabled,admLogPolicyDistributionStatus,조회,04_ADM운영자매뉴얼.md#gateway-log-policies
gateway-apply-status,/gateway-apply-status,Gateway 적용 상태·이력,GATEWAY_APPLY_STATUS,online,MEDIUM,adm.route.gateway-apply-status.enabled,admGatewayFindApplyStatus,조회,04_ADM운영자매뉴얼.md#gateway-apply-status
gateway-apply-status,/gateway-apply-status,Gateway 적용 상태·이력,GATEWAY_APPLY_STATUS,online,MEDIUM,adm.route.gateway-apply-status.enabled,admGatewayOperationsEvents,조회,04_ADM운영자매뉴얼.md#gateway-apply-status
gateway-apply-status,/gateway-apply-status,Gateway 적용 상태·이력,GATEWAY_APPLY_STATUS,online,MEDIUM,adm.route.gateway-apply-status.enabled,admGatewayFindConnectionTestOperation,조회,04_ADM운영자매뉴얼.md#gateway-apply-status
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindManagedMenus,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindButtons,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindApiPermissions,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindRoles,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindMenuMatrix,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindButtonMatrix,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindApiPermissionMatrix,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindApiPermission,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateApiPermissionStatus,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindButton,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateButtonStatus,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindManagedMenu,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateMenuStatus,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionFindRole,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateRoleStatus,조회,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionCreateApiPermission,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateApiPermission,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionCreateButton,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateButton,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionCreateMenu,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateMenu,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionCreateRole,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateRole,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateRoleApiPermission,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateButtonPermission,등록·변경,04_ADM운영자매뉴얼.md#permissions
permissions,/permissions,권한,PERMISSION,framework,MEDIUM,adm.route.permissions.enabled,admPermissionUpdateMenuPermission,등록·변경,04_ADM운영자매뉴얼.md#permissions
password,/password,비밀번호,PASSWORD,framework,HIGH,adm.route.password.enabled,admOperatorPasswordPolicy,업무 Operation,04_ADM운영자매뉴얼.md#password
password,/password,비밀번호,PASSWORD,framework,HIGH,adm.route.password.enabled,admOperatorValidatePassword,업무 Operation,04_ADM운영자매뉴얼.md#password
password,/password,비밀번호,PASSWORD,framework,HIGH,adm.route.password.enabled,admOperatorChangePassword,승인·실행·상태변경,04_ADM운영자매뉴얼.md#password
password,/password,비밀번호,PASSWORD,framework,HIGH,adm.route.password.enabled,admOperatorResetPassword,업무 Operation,04_ADM운영자매뉴얼.md#password
password,/password,비밀번호,PASSWORD,framework,HIGH,adm.route.password.enabled,admOperatorRevokeSession,비활성·취소·삭제,04_ADM운영자매뉴얼.md#password
security,/security,보안,SECURITY,framework,HIGH,adm.route.security.enabled,admSecurityFindMfaStates,조회,04_ADM운영자매뉴얼.md#security
security,/security,보안,SECURITY,framework,HIGH,adm.route.security.enabled,admSecurityRegisterMfa,등록·변경,04_ADM운영자매뉴얼.md#security
security,/security,보안,SECURITY,framework,HIGH,adm.route.security.enabled,admSecurityVerifyMfa,업무 Operation,04_ADM운영자매뉴얼.md#security
security,/security,보안,SECURITY,framework,HIGH,adm.route.security.enabled,admSecurityDisableMfa,비활성·취소·삭제,04_ADM운영자매뉴얼.md#security
security,/security,보안,SECURITY,framework,HIGH,adm.route.security.enabled,admSecurityFindIpAllowlist,조회,04_ADM운영자매뉴얼.md#security
security,/security,보안,SECURITY,framework,HIGH,adm.route.security.enabled,admSecuritySaveIpAllowlist,조회,04_ADM운영자매뉴얼.md#security
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorFindOperators,조회,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorFindRoles,조회,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorFindSessions,조회,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorCreateOperator,등록·변경,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorUpdateRoles,등록·변경,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorUpdateStatus,조회,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorUnlockOperator,복구·재처리,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorUpdateContact,등록·변경,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorFindMenus,조회,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorFindCreateResult,조회,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorCleanupExpiredSessions,업무 Operation,04_ADM운영자매뉴얼.md#operators
operators,/operators,운영자,OPERATOR,framework,HIGH,adm.route.operators.enabled,admOperatorRawContact,업무 Operation,04_ADM운영자매뉴얼.md#operators
secrets,/secrets,Secret / Key,SECRET,framework,HIGH,adm.route.secrets.enabled,admSecretFindMetadata,조회,04_ADM운영자매뉴얼.md#secrets
secrets,/secrets,Secret / Key,SECRET,framework,HIGH,adm.route.secrets.enabled,admSecretFindProviders,조회,04_ADM운영자매뉴얼.md#secrets
secrets,/secrets,Secret / Key,SECRET,framework,HIGH,adm.route.secrets.enabled,admSecretRotate,승인·실행·상태변경,04_ADM운영자매뉴얼.md#secrets
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admApprovalPolicies,업무 Operation,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admApprovalPolicyDetail,조회,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admApprovalPolicySave,등록·변경,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admApprovalRequest,등록·변경,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admApprovalRequestDetail,조회,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admApprovalDecision,승인·실행·상태변경,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admApprovalExecute,승인·실행·상태변경,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admRuntimeControlFindChange,조회,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admRuntimeControlFindByOperation,조회,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admBreakGlassFindSessions,조회,04_ADM운영자매뉴얼.md#approvals
approvals,/approvals,위험조치 승인,APPROVAL,framework,HIGH,adm.route.approvals.enabled,admBreakGlassReviewSession,조회,04_ADM운영자매뉴얼.md#approvals
breakGlass,/breakGlass,Break-glass,BREAK_GLASS,framework,HIGH,adm.route.breakGlass.enabled,admBreakGlassFindSessions,조회,04_ADM운영자매뉴얼.md#breakglass
breakGlass,/breakGlass,Break-glass,BREAK_GLASS,framework,HIGH,adm.route.breakGlass.enabled,admBreakGlassOpenSession,승인·실행·상태변경,04_ADM운영자매뉴얼.md#breakglass
breakGlass,/breakGlass,Break-glass,BREAK_GLASS,framework,HIGH,adm.route.breakGlass.enabled,admBreakGlassReviewSession,조회,04_ADM운영자매뉴얼.md#breakglass
breakGlass,/breakGlass,Break-glass,BREAK_GLASS,framework,HIGH,adm.route.breakGlass.enabled,admBreakGlassCloseSession,비활성·취소·삭제,04_ADM운영자매뉴얼.md#breakglass
featureFlags,/featureFlags,Feature Flag,FEATURE_FLAG,framework,CRITICAL,adm.route.featureFlags.enabled,admFeatureFlagSearch,조회,04_ADM운영자매뉴얼.md#featureflags
featureFlags,/featureFlags,Feature Flag,FEATURE_FLAG,framework,CRITICAL,adm.route.featureFlags.enabled,admFeatureFlagFind,조회,04_ADM운영자매뉴얼.md#featureflags
featureFlags,/featureFlags,Feature Flag,FEATURE_FLAG,framework,CRITICAL,adm.route.featureFlags.enabled,admFeatureFlagEvaluate,조회,04_ADM운영자매뉴얼.md#featureflags
featureFlags,/featureFlags,Feature Flag,FEATURE_FLAG,framework,CRITICAL,adm.route.featureFlags.enabled,admFeatureFlagRequestOverride,등록·변경,04_ADM운영자매뉴얼.md#featureflags
featureFlags,/featureFlags,Feature Flag,FEATURE_FLAG,framework,CRITICAL,adm.route.featureFlags.enabled,admFeatureFlagApproveOverride,승인·실행·상태변경,04_ADM운영자매뉴얼.md#featureflags
featureFlags,/featureFlags,Feature Flag,FEATURE_FLAG,framework,CRITICAL,adm.route.featureFlags.enabled,admFeatureFlagRevokeOverride,비활성·취소·삭제,04_ADM운영자매뉴얼.md#featureflags
featureFlags,/featureFlags,Feature Flag,FEATURE_FLAG,framework,CRITICAL,adm.route.featureFlags.enabled,admFeatureFlagSetKillSwitch,승인·실행·상태변경,04_ADM운영자매뉴얼.md#featureflags
openApiOperations,/openApiOperations,OpenAPI 운영,OPENAPI_OPERATIONS,framework,HIGH,adm.route.openApiOperations.enabled,admOpenApiStatus,조회,04_ADM운영자매뉴얼.md#openapioperations
openApiOperations,/openApiOperations,OpenAPI 운영,OPENAPI_OPERATIONS,framework,HIGH,adm.route.openApiOperations.enabled,admOpenApiRefresh,복구·재처리,04_ADM운영자매뉴얼.md#openapioperations
resiliencePolicies,/resiliencePolicies,Resilience 정책,RESILIENCE_POLICY,framework,CRITICAL,adm.route.resiliencePolicies.enabled,admResiliencePolicySearch,조회,04_ADM운영자매뉴얼.md#resiliencepolicies
resiliencePolicies,/resiliencePolicies,Resilience 정책,RESILIENCE_POLICY,framework,CRITICAL,adm.route.resiliencePolicies.enabled,admResiliencePolicyFind,조회,04_ADM운영자매뉴얼.md#resiliencepolicies
resiliencePolicies,/resiliencePolicies,Resilience 정책,RESILIENCE_POLICY,framework,CRITICAL,adm.route.resiliencePolicies.enabled,admResiliencePolicyRequest,등록·변경,04_ADM운영자매뉴얼.md#resiliencepolicies
resiliencePolicies,/resiliencePolicies,Resilience 정책,RESILIENCE_POLICY,framework,CRITICAL,adm.route.resiliencePolicies.enabled,admResiliencePolicyApprove,승인·실행·상태변경,04_ADM운영자매뉴얼.md#resiliencepolicies
resiliencePolicies,/resiliencePolicies,Resilience 정책,RESILIENCE_POLICY,framework,CRITICAL,adm.route.resiliencePolicies.enabled,admResiliencePolicyReject,비활성·취소·삭제,04_ADM운영자매뉴얼.md#resiliencepolicies
