finding_id,requirement_id,scenario_ids,domain,feature,dimension,acceptance_impact,individual_result,evidence_path
QA12F-RABBIT-001,CPF-FR-014250,CPF-SC-025125,RabbitMQ AMQP,Connection Configuration,실패·복구,Connection Configuration의 실패·복구 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014251,CPF-SC-025126,RabbitMQ AMQP,Connection Configuration,호환·배포,Connection Configuration의 호환·배포 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014252,CPF-SC-025127,RabbitMQ AMQP,Connection Configuration,검증·Evidence,Connection Configuration의 검증·Evidence Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014253,CPF-SC-004649;CPF-SC-004650;CPF-SC-004651;CPF-SC-004652;CPF-SC-004653;CPF-SC-004654;CPF-SC-004655;CPF-SC-004656,RabbitMQ AMQP,TLS / Credential,계약,TLS / Credential의 계약 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014254,CPF-SC-025128,RabbitMQ AMQP,TLS / Credential,기본 구현,TLS / Credential의 기본 구현 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014255,CPF-SC-025129,RabbitMQ AMQP,TLS / Credential,상태·데이터,TLS / Credential의 상태·데이터 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014256,CPF-SC-025130,RabbitMQ AMQP,TLS / Credential,보안·권한,TLS / Credential의 보안·권한 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014257,CPF-SC-025131,RabbitMQ AMQP,TLS / Credential,운영,TLS / Credential의 운영 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014258,CPF-SC-025132,RabbitMQ AMQP,TLS / Credential,실패·복구,TLS / Credential의 실패·복구 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014259,CPF-SC-025133,RabbitMQ AMQP,TLS / Credential,호환·배포,TLS / Credential의 호환·배포 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014260,CPF-SC-025134,RabbitMQ AMQP,TLS / Credential,검증·Evidence,TLS / Credential의 검증·Evidence Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014261,CPF-SC-004657;CPF-SC-004658;CPF-SC-004659;CPF-SC-004660;CPF-SC-004661;CPF-SC-004662;CPF-SC-004663;CPF-SC-004664,RabbitMQ AMQP,Destination Provisioning,계약,Destination Provisioning의 계약 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014262,CPF-SC-025135,RabbitMQ AMQP,Destination Provisioning,기본 구현,Destination Provisioning의 기본 구현 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014263,CPF-SC-025136,RabbitMQ AMQP,Destination Provisioning,상태·데이터,Destination Provisioning의 상태·데이터 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014264,CPF-SC-025137,RabbitMQ AMQP,Destination Provisioning,보안·권한,Destination Provisioning의 보안·권한 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014265,CPF-SC-025138,RabbitMQ AMQP,Destination Provisioning,운영,Destination Provisioning의 운영 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014266,CPF-SC-025139,RabbitMQ AMQP,Destination Provisioning,실패·복구,Destination Provisioning의 실패·복구 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014267,CPF-SC-025140,RabbitMQ AMQP,Destination Provisioning,호환·배포,Destination Provisioning의 호환·배포 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014268,CPF-SC-025141,RabbitMQ AMQP,Destination Provisioning,검증·Evidence,Destination Provisioning의 검증·Evidence Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014269,CPF-SC-004665;CPF-SC-004666;CPF-SC-004667;CPF-SC-004668;CPF-SC-004669;CPF-SC-004670;CPF-SC-004671;CPF-SC-004672,RabbitMQ AMQP,Producer,계약,Producer의 계약 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014270,CPF-SC-025142,RabbitMQ AMQP,Producer,기본 구현,Producer의 기본 구현 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014271,CPF-SC-025143,RabbitMQ AMQP,Producer,상태·데이터,Producer의 상태·데이터 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014272,CPF-SC-025144,RabbitMQ AMQP,Producer,보안·권한,Producer의 보안·권한 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014273,CPF-SC-025145,RabbitMQ AMQP,Producer,운영,Producer의 운영 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014274,CPF-SC-025146,RabbitMQ AMQP,Producer,실패·복구,Producer의 실패·복구 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014275,CPF-SC-025147,RabbitMQ AMQP,Producer,호환·배포,Producer의 호환·배포 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014276,CPF-SC-025148,RabbitMQ AMQP,Producer,검증·Evidence,Producer의 검증·Evidence Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014277,CPF-SC-004673;CPF-SC-004674;CPF-SC-004675;CPF-SC-004676;CPF-SC-004677;CPF-SC-004678;CPF-SC-004679;CPF-SC-004680,RabbitMQ AMQP,Consumer,계약,Consumer의 계약 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014278,CPF-SC-025149,RabbitMQ AMQP,Consumer,기본 구현,Consumer의 기본 구현 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014279,CPF-SC-025150,RabbitMQ AMQP,Consumer,상태·데이터,Consumer의 상태·데이터 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014280,CPF-SC-025151,RabbitMQ AMQP,Consumer,보안·권한,Consumer의 보안·권한 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014281,CPF-SC-025152,RabbitMQ AMQP,Consumer,운영,Consumer의 운영 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014282,CPF-SC-025153,RabbitMQ AMQP,Consumer,실패·복구,Consumer의 실패·복구 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014283,CPF-SC-025154,RabbitMQ AMQP,Consumer,호환·배포,Consumer의 호환·배포 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014284,CPF-SC-025155,RabbitMQ AMQP,Consumer,검증·Evidence,Consumer의 검증·Evidence Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014285,CPF-SC-004681;CPF-SC-004682;CPF-SC-004683;CPF-SC-004684;CPF-SC-004685;CPF-SC-004686;CPF-SC-004687;CPF-SC-004688,RabbitMQ AMQP,Transaction,계약,Transaction의 계약 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014286,CPF-SC-025156,RabbitMQ AMQP,Transaction,기본 구현,Transaction의 기본 구현 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014287,CPF-SC-025157,RabbitMQ AMQP,Transaction,상태·데이터,Transaction의 상태·데이터 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014288,CPF-SC-025158,RabbitMQ AMQP,Transaction,보안·권한,Transaction의 보안·권한 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014289,CPF-SC-025159,RabbitMQ AMQP,Transaction,운영,Transaction의 운영 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014290,CPF-SC-025160,RabbitMQ AMQP,Transaction,실패·복구,Transaction의 실패·복구 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014291,CPF-SC-025161,RabbitMQ AMQP,Transaction,호환·배포,Transaction의 호환·배포 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014292,CPF-SC-025162,RabbitMQ AMQP,Transaction,검증·Evidence,Transaction의 검증·Evidence Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014293,CPF-SC-004689;CPF-SC-004690;CPF-SC-004691;CPF-SC-004692;CPF-SC-004693;CPF-SC-004694;CPF-SC-004695;CPF-SC-004696,RabbitMQ AMQP,Acknowledgement,계약,Acknowledgement의 계약 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014294,CPF-SC-025163,RabbitMQ AMQP,Acknowledgement,기본 구현,Acknowledgement의 기본 구현 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014295,CPF-SC-025164,RabbitMQ AMQP,Acknowledgement,상태·데이터,Acknowledgement의 상태·데이터 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014296,CPF-SC-025165,RabbitMQ AMQP,Acknowledgement,보안·권한,Acknowledgement의 보안·권한 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014297,CPF-SC-025166,RabbitMQ AMQP,Acknowledgement,운영,Acknowledgement의 운영 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014298,CPF-SC-025167,RabbitMQ AMQP,Acknowledgement,실패·복구,Acknowledgement의 실패·복구 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014299,CPF-SC-025168,RabbitMQ AMQP,Acknowledgement,호환·배포,Acknowledgement의 호환·배포 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014300,CPF-SC-025169,RabbitMQ AMQP,Acknowledgement,검증·Evidence,Acknowledgement의 검증·Evidence Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014301,CPF-SC-004697;CPF-SC-004698;CPF-SC-004699;CPF-SC-004700;CPF-SC-004701;CPF-SC-004702;CPF-SC-004703;CPF-SC-004704,RabbitMQ AMQP,Redelivery,계약,Redelivery의 계약 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014302,CPF-SC-025170,RabbitMQ AMQP,Redelivery,기본 구현,Redelivery의 기본 구현 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014303,CPF-SC-025171,RabbitMQ AMQP,Redelivery,상태·데이터,Redelivery의 상태·데이터 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014304,CPF-SC-025172,RabbitMQ AMQP,Redelivery,보안·권한,Redelivery의 보안·권한 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014305,CPF-SC-025173,RabbitMQ AMQP,Redelivery,운영,Redelivery의 운영 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014306,CPF-SC-025174,RabbitMQ AMQP,Redelivery,실패·복구,Redelivery의 실패·복구 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014307,CPF-SC-025175,RabbitMQ AMQP,Redelivery,호환·배포,Redelivery의 호환·배포 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014308,CPF-SC-025176,RabbitMQ AMQP,Redelivery,검증·Evidence,Redelivery의 검증·Evidence Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014309,CPF-SC-004705;CPF-SC-004706;CPF-SC-004707;CPF-SC-004708;CPF-SC-004709;CPF-SC-004710;CPF-SC-004711;CPF-SC-004712,RabbitMQ AMQP,Duplicate Handling,계약,Duplicate Handling의 계약 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014310,CPF-SC-025177,RabbitMQ AMQP,Duplicate Handling,기본 구현,Duplicate Handling의 기본 구현 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014311,CPF-SC-025178,RabbitMQ AMQP,Duplicate Handling,상태·데이터,Duplicate Handling의 상태·데이터 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014312,CPF-SC-025179,RabbitMQ AMQP,Duplicate Handling,보안·권한,Duplicate Handling의 보안·권한 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014313,CPF-SC-025180,RabbitMQ AMQP,Duplicate Handling,운영,Duplicate Handling의 운영 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014314,CPF-SC-025181,RabbitMQ AMQP,Duplicate Handling,실패·복구,Duplicate Handling의 실패·복구 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014315,CPF-SC-025182,RabbitMQ AMQP,Duplicate Handling,호환·배포,Duplicate Handling의 호환·배포 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014316,CPF-SC-025183,RabbitMQ AMQP,Duplicate Handling,검증·Evidence,Duplicate Handling의 검증·Evidence Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014317,CPF-SC-004713;CPF-SC-004714;CPF-SC-004715;CPF-SC-004716;CPF-SC-004717;CPF-SC-004718;CPF-SC-004719;CPF-SC-004720,RabbitMQ AMQP,Ordering,계약,Ordering의 계약 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014318,CPF-SC-025184,RabbitMQ AMQP,Ordering,기본 구현,Ordering의 기본 구현 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014319,CPF-SC-025185,RabbitMQ AMQP,Ordering,상태·데이터,Ordering의 상태·데이터 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-RABBIT-001,CPF-FR-014320,CPF-SC-025186,RabbitMQ AMQP,Ordering,보안·권한,Ordering의 보안·권한 Acceptance에 대해 Publisher confirms exist; complete consumer ACK/redelivery/ordering/backpressure/reconnect/metrics runtime is not proven.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
