requirement_id,execution_order,domain,feature,dimension,qa_result,direct_fix,finding_ids,evidence_path,next_action
CPF-FR-013416,04-00013416,Database Lifecycle,Mandatory Seed,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013417,04-00013417,Database Lifecycle,Mandatory Seed,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013418,04-00013418,Database Lifecycle,Mandatory Seed,실패·복구,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013419,04-00013419,Database Lifecycle,Mandatory Seed,호환·배포,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013420,04-00013420,Database Lifecycle,Mandatory Seed,검증·Evidence,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013421,04-00013421,Database Lifecycle,Seed Idempotency,계약,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013422,04-00013422,Database Lifecycle,Seed Idempotency,기본 구현,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013423,04-00013423,Database Lifecycle,Seed Idempotency,상태·데이터,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013424,04-00013424,Database Lifecycle,Seed Idempotency,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013425,04-00013425,Database Lifecycle,Seed Idempotency,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013426,04-00013426,Database Lifecycle,Seed Idempotency,실패·복구,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013427,04-00013427,Database Lifecycle,Seed Idempotency,호환·배포,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013428,04-00013428,Database Lifecycle,Seed Idempotency,검증·Evidence,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013429,04-00013429,Database Lifecycle,Fresh Install,계약,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013430,04-00013430,Database Lifecycle,Fresh Install,기본 구현,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013431,04-00013431,Database Lifecycle,Fresh Install,상태·데이터,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013432,04-00013432,Database Lifecycle,Fresh Install,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013433,04-00013433,Database Lifecycle,Fresh Install,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013434,04-00013434,Database Lifecycle,Fresh Install,실패·복구,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013435,04-00013435,Database Lifecycle,Fresh Install,호환·배포,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013436,04-00013436,Database Lifecycle,Fresh Install,검증·Evidence,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013437,04-00013437,Database Lifecycle,Reinstall,계약,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013438,04-00013438,Database Lifecycle,Reinstall,기본 구현,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013439,04-00013439,Database Lifecycle,Reinstall,상태·데이터,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013440,04-00013440,Database Lifecycle,Reinstall,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013441,04-00013441,Database Lifecycle,Reinstall,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013442,04-00013442,Database Lifecycle,Reinstall,실패·복구,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013443,04-00013443,Database Lifecycle,Reinstall,호환·배포,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013444,04-00013444,Database Lifecycle,Reinstall,검증·Evidence,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013445,04-00013445,Database Lifecycle,Upgrade,계약,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013446,04-00013446,Database Lifecycle,Upgrade,기본 구현,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013447,04-00013447,Database Lifecycle,Upgrade,상태·데이터,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013448,04-00013448,Database Lifecycle,Upgrade,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013449,04-00013449,Database Lifecycle,Upgrade,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013450,04-00013450,Database Lifecycle,Upgrade,실패·복구,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013451,04-00013451,Database Lifecycle,Upgrade,호환·배포,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013452,04-00013452,Database Lifecycle,Upgrade,검증·Evidence,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013453,04-00013453,Database Lifecycle,Rollback,계약,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013454,04-00013454,Database Lifecycle,Rollback,기본 구현,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013455,04-00013455,Database Lifecycle,Rollback,상태·데이터,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013456,04-00013456,Database Lifecycle,Rollback,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013457,04-00013457,Database Lifecycle,Rollback,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013458,04-00013458,Database Lifecycle,Rollback,실패·복구,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013459,04-00013459,Database Lifecycle,Rollback,호환·배포,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013460,04-00013460,Database Lifecycle,Rollback,검증·Evidence,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013461,04-00013461,Database Lifecycle,Forward Recovery,계약,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013462,04-00013462,Database Lifecycle,Forward Recovery,기본 구현,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013463,04-00013463,Database Lifecycle,Forward Recovery,상태·데이터,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013464,04-00013464,Database Lifecycle,Forward Recovery,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013465,04-00013465,Database Lifecycle,Forward Recovery,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013466,04-00013466,Database Lifecycle,Forward Recovery,실패·복구,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013467,04-00013467,Database Lifecycle,Forward Recovery,호환·배포,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013468,04-00013468,Database Lifecycle,Forward Recovery,검증·Evidence,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013469,04-00013469,Database Lifecycle,Reapply,계약,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013470,04-00013470,Database Lifecycle,Reapply,기본 구현,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013471,04-00013471,Database Lifecycle,Reapply,상태·데이터,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013472,04-00013472,Database Lifecycle,Reapply,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013473,04-00013473,Database Lifecycle,Reapply,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013474,04-00013474,Database Lifecycle,Reapply,실패·복구,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013475,04-00013475,Database Lifecycle,Reapply,호환·배포,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013476,04-00013476,Database Lifecycle,Reapply,검증·Evidence,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013477,04-00013477,Database Lifecycle,Drift Detection,계약,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013478,04-00013478,Database Lifecycle,Drift Detection,기본 구현,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013479,04-00013479,Database Lifecycle,Drift Detection,상태·데이터,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013480,04-00013480,Database Lifecycle,Drift Detection,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013481,04-00013481,Database Lifecycle,Drift Detection,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013482,04-00013482,Database Lifecycle,Drift Detection,실패·복구,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013483,04-00013483,Database Lifecycle,Drift Detection,호환·배포,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013484,04-00013484,Database Lifecycle,Drift Detection,검증·Evidence,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013485,04-00013485,Database Lifecycle,Different Hash Conflict,계약,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013486,04-00013486,Database Lifecycle,Different Hash Conflict,기본 구현,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013487,04-00013487,Database Lifecycle,Different Hash Conflict,상태·데이터,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013488,04-00013488,Database Lifecycle,Different Hash Conflict,보안·권한,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-013489,04-00013489,Database Lifecycle,Different Hash Conflict,운영,미검증,아니오,QA12F-DB-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/db-pack-static-parity.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
