delete_id,exact_repository_path,target_type,deletion_reason,related_requirement,owner,current_consumer,replacement_or_migration,core_api_impact,build_impact,bom_catalog_impact,generator_impact,config_sql_impact,test_impact,documentation_impact,evidence_impact,residual_reference_check,empty_directory_check,approval_status,execution_status
QA39-DEL-FILE-053,cpf-starters/profiles/browser-bff-session/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/browser-bff-session only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-054,cpf-starters/profiles/domain-web-api/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/domain-web-api only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-055,cpf-starters/profiles/event-jms-ibm-mq/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/event-jms-ibm-mq only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-056,cpf-starters/profiles/event-kafka/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/event-kafka only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-057,cpf-starters/profiles/event-rabbitmq/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/event-rabbitmq only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-058,cpf-starters/profiles/integration-tcp/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/integration-tcp only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-059,cpf-starters/profiles/minimal-boot-domain/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/minimal-boot-domain only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-060,cpf-starters/profiles/notification-service/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/notification-service only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-061,cpf-starters/profiles/observable-resilient-service/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/observable-resilient-service only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-062,cpf-starters/profiles/persistence-mybatis/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/persistence-mybatis only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-063,cpf-starters/profiles/scheduled-service/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/scheduled-service only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-064,cpf-starters/profiles/secure-resource-api/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/secure-resource-api only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-065,cpf-starters/profiles/sftp-integration/build.gradle,FILE,Provider/technology-specific or superseded profile exposed internal composition.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,six public use-case profiles plus seven Capability Groups,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/profiles/sftp-integration only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-066,cpf-starters/resilience/build.gradle,FILE,Complete-remove target lacks sufficient CPF product value or is outside official product scope.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,direct Spring/OSS use under CPF standard policies or retained Capability replacement described by QA39,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/resilience only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-067,cpf-starters/resilience/src/main/java/com/cpf/starter/resilience/CpfResilienceAutoConfiguration.java,FILE,Complete-remove target lacks sufficient CPF product value or is outside official product scope.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,direct Spring/OSS use under CPF standard policies or retained Capability replacement described by QA39,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/resilience only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-068,cpf-starters/resilience/src/main/java/com/cpf/starter/resilience/CpfResilienceExecutor.java,FILE,Complete-remove target lacks sufficient CPF product value or is outside official product scope.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,direct Spring/OSS use under CPF standard policies or retained Capability replacement described by QA39,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/resilience only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-069,cpf-starters/resilience/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,FILE,Complete-remove target lacks sufficient CPF product value or is outside official product scope.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,direct Spring/OSS use under CPF standard policies or retained Capability replacement described by QA39,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/resilience only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-070,cpf-starters/scheduler-quartz/build.gradle,FILE,Scheduler ownership belongs to cpf-batch; Quartz is not a public Starter choice.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,cpf-batch scheduler runtime owned by batch-service,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/scheduler-quartz only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-071,cpf-starters/scheduler-quartz/src/main/java/com/cpf/starter/quartz/CpfQuartzAutoConfiguration.java,FILE,Scheduler ownership belongs to cpf-batch; Quartz is not a public Starter choice.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,cpf-batch scheduler runtime owned by batch-service,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/scheduler-quartz only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-072,cpf-starters/scheduler-quartz/src/main/java/com/cpf/starter/quartz/CpfQuartzProperties.java,FILE,Scheduler ownership belongs to cpf-batch; Quartz is not a public Starter choice.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,cpf-batch scheduler runtime owned by batch-service,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/scheduler-quartz only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-073,cpf-starters/scheduler-quartz/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,FILE,Scheduler ownership belongs to cpf-batch; Quartz is not a public Starter choice.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,cpf-batch scheduler runtime owned by batch-service,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/scheduler-quartz only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-074,cpf-starters/security-aggregate/build.gradle,FILE,Public aggregate transitively selected mutually exclusive security providers.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,security Capability with explicit security-mode binding; secure-api/browser-bff profiles,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/security-aggregate only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-075,cpf-starters/validation/build.gradle,FILE,Complete-remove target lacks sufficient CPF product value or is outside official product scope.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,direct Spring/OSS use under CPF standard policies or retained Capability replacement described by QA39,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/validation only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-076,cpf-starters/validation/src/main/java/com/cpf/starter/validation/CpfValidationAutoConfiguration.java,FILE,Complete-remove target lacks sufficient CPF product value or is outside official product scope.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,direct Spring/OSS use under CPF standard policies or retained Capability replacement described by QA39,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/validation only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-077,cpf-starters/validation/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,FILE,Complete-remove target lacks sufficient CPF product value or is outside official product scope.,QA39-003;QA39-023;QA39-030;QA39-036;QA39-040,Development GPT / user-executed cleanup,Migrated or no supported consumer; residual-reference gate must be zero,direct Spring/OSS use under CPF standard policies or retained Capability replacement described by QA39,Remove only target-owned thin wrappers; retained CPF public contracts remain with their canonical owner,settings.gradle canonical catalog excludes target; compile/reference gate required after deletion,removedArtifactIds and release catalog exclude target artifact IDs,six-profile/seven-group generator must not resolve target path/artifact,Delete target-owned AutoConfiguration/config/SQL only; official three-vendor retained packs remain,Delete target-owned tests; replacement/negative gates cover retained path,Human canonical updated; protected documentation owner paths remain untouched,Do not reuse evidence for deleted artifact; reference-zero and build logs required,Exact artifact ID/FQN/path search must return zero outside canonical decision manifests,Remove cpf-starters/validation only after every listed file is absent and directory is empty,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-001,cpf-starters/aop-service-access,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-002,cpf-starters/cache-aggregate,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-003,cpf-starters/featureflag,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-004,cpf-starters/integration-ftps,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
