delete_id,scope,exact_path,target_type,reason,replacement,cleanup_action,ownership,protected_path_check
DEL-0455,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0456,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/starter/http/runtimecontrol,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0457,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/core/common/http,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0458,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/core/common/servicecall,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0459,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/starter/http/runtimecontrol,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0460,REPOSITORY,cpf-starters/integration-fixedlength/src/main/java/com/cpf/starter/fixedlength/runtimecontrol,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0461,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/core/common/filetransfer,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0462,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/runtimecontrol,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0463,REPOSITORY,cpf-starters/integration-sftp/src/test/java/com/cpf/core/common/filetransfer,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0464,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/main/java/com/cpf/core/common/broker,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0465,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0466,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/test/java/com/cpf/core/common/broker,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0467,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/test/java/com/cpf/starter/messaging/reliability,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0468,REPOSITORY,cpf-starters/notification-email/src/main/java/com/cpf/starter/notification/email,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0469,REPOSITORY,cpf-starters/observability-otlp/src/main/java/com/cpf/starter/observability/otlp,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0470,REPOSITORY,cpf-starters/observability/src/main/java/com/cpf/core/common/logging,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0471,REPOSITORY,cpf-starters/observability/src/main/java/com/cpf/core/common/remotelog,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0472,REPOSITORY,cpf-starters/observability/src/main/java/com/cpf/starter/observability/runtimecontrol,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0473,REPOSITORY,cpf-starters/observability/src/test/java/com/cpf/core/common/logging,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0474,REPOSITORY,cpf-starters/observability/src/test/java/com/cpf/core/common/remotelog,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0475,REPOSITORY,cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/common/database,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0476,REPOSITORY,cpf-starters/persistence-jdbc/src/main/java/com/cpf/starter/persistence/jdbc,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0477,REPOSITORY,cpf-starters/persistence-jdbc/src/test/java/com/cpf/core/common/database,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0478,REPOSITORY,cpf-starters/persistence-mybatis/src/main/java/com/cpf/core/mapper/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0479,REPOSITORY,cpf-starters/persistence-mybatis/src/main/java/com/cpf/starter/persistence/mybatis,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0480,REPOSITORY,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0481,REPOSITORY,cpf-starters/runtime-control-client/src/main/java/com/cpf/starter/runtimecontrol/spi,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0482,REPOSITORY,cpf-starters/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0483,REPOSITORY,cpf-starters/secret/src/main/java/com/cpf/starter/secret/runtimecontrol,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0484,REPOSITORY,cpf-starters/security-resource-server/src/main/java/com/cpf/starter/security/resource,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0485,REPOSITORY,cpf-starters/security-resource-server/src/test/java/com/cpf/starter/security/resource,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0486,REPOSITORY,cpf-starters/security-service-identity/src/main/java/com/cpf/starter/security/identity,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0487,REPOSITORY,cpf-starters/security-service-identity/src/test/java/com/cpf/starter/security/identity,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0488,REPOSITORY,cpf-starters/security/src/main/java/com/cpf/starter/security/runtimecontrol,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0489,REPOSITORY,cpf-core/src/main/java/com/cpf/core/api/feature,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0490,REPOSITORY,cpf-core/src/main/java/com/cpf/core/common/broker,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0491,REPOSITORY,cpf-core/src/main/java/com/cpf/core/spi/feature,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0492,REPOSITORY,cpf-starters/attachment/src/main/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0493,REPOSITORY,cpf-starters/attachment/src/main/java/com/cpf/core/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0494,REPOSITORY,cpf-starters/attachment/src/main/java/com/cpf/starter/attachment,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0495,REPOSITORY,cpf-starters/attachment/src/test/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0496,REPOSITORY,cpf-starters/base/src/main/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0497,REPOSITORY,cpf-starters/base/src/main/java/com/cpf/starter/base,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0498,REPOSITORY,cpf-starters/base/src/test/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0499,REPOSITORY,cpf-starters/base/src/test/java/com/cpf/starter/base,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0500,REPOSITORY,cpf-starters/cache-valkey/src/main/java/com/cpf/common/cache,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0501,REPOSITORY,cpf-starters/cache-valkey/src/main/java/com/cpf/starter/cache,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0502,REPOSITORY,cpf-starters/cache-valkey/src/test/java/com/cpf/common/cache,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0503,REPOSITORY,cpf-starters/cache/src/main/java/com/cpf/common/cache,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0504,REPOSITORY,cpf-starters/cache/src/main/java/com/cpf/common/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0505,REPOSITORY,cpf-starters/cache/src/main/java/com/cpf/starter/cache,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0506,REPOSITORY,cpf-starters/cache/src/test/java/com/cpf/common/cache,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0507,REPOSITORY,cpf-starters/channel-registry-jdbc/src/main/java/com/cpf/core/channel,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0508,REPOSITORY,cpf-starters/channel-registry-jdbc/src/main/java/com/cpf/starter/channel,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0509,REPOSITORY,cpf-starters/file-archive/src/main/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0510,REPOSITORY,cpf-starters/file-archive/src/main/java/com/cpf/starter/archive,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0511,REPOSITORY,cpf-starters/file-archive/src/test/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0512,REPOSITORY,cpf-starters/file-archive/src/test/java/com/cpf/starter/archive,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0513,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0514,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/core/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0515,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/starter/http,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0516,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0517,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/starter/http,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0518,REPOSITORY,cpf-starters/integration-fixedlength-core/src/main/java/com/cpf/integration/fixedlength,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0519,REPOSITORY,cpf-starters/integration-fixedlength-core/src/test/java/com/cpf/integration/fixedlength,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0520,REPOSITORY,cpf-starters/integration-fixedlength/src/main/java/com/cpf/starter/fixedlength,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0521,REPOSITORY,cpf-starters/integration-iso8583/src/main/java/com/cpf/starter/iso8583,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0522,REPOSITORY,cpf-starters/integration-iso8583/src/test/java/com/cpf/starter/iso8583,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0523,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0524,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0525,REPOSITORY,cpf-starters/integration-sftp/src/test/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0526,REPOSITORY,cpf-starters/integration-sftp/src/test/java/com/cpf/starter/sftp,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0527,REPOSITORY,cpf-starters/integration-tcp/src/main/java/com/cpf/starter/tcp,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0528,REPOSITORY,cpf-starters/integration-tcp/src/test/java/com/cpf/starter/tcp,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0529,REPOSITORY,cpf-starters/messaging-ibm-mq/src/main/java/com/cpf/starter/ibmmq,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0530,REPOSITORY,cpf-starters/messaging-jms/src/main/java/com/cpf/starter/jms,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0531,REPOSITORY,cpf-starters/messaging-kafka/src/main/java/com/cpf/starter/kafka,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0532,REPOSITORY,cpf-starters/messaging-kafka/src/test/java/com/cpf/starter/kafka,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0533,REPOSITORY,cpf-starters/messaging-rabbitmq/src/main/java/com/cpf/starter/rabbitmq,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0534,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/main/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0535,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/main/java/com/cpf/starter/messaging,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0536,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/test/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0537,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/test/java/com/cpf/starter/messaging,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0538,REPOSITORY,cpf-starters/notification-email/src/main/java/com/cpf/starter/notification,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0539,REPOSITORY,cpf-starters/notification-sms-spi/src/main/java/com/cpf/notification/sms,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0540,REPOSITORY,cpf-starters/notification-sms-spi/src/test/java/com/cpf/notification/sms,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0541,REPOSITORY,cpf-starters/notification/src/main/java/com/cpf/starter/notification,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0542,REPOSITORY,cpf-starters/notification/src/test/java/com/cpf/starter/notification,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0543,REPOSITORY,cpf-starters/observability-otlp/src/main/java/com/cpf/starter/observability,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0544,REPOSITORY,cpf-starters/observability/src/main/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0545,REPOSITORY,cpf-starters/observability/src/main/java/com/cpf/core/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0546,REPOSITORY,cpf-starters/observability/src/main/java/com/cpf/starter/observability,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0547,REPOSITORY,cpf-starters/observability/src/test/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0548,REPOSITORY,cpf-starters/openapi-webmvc/src/main/java/com/cpf/core/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0549,REPOSITORY,cpf-starters/openapi-webmvc/src/test/java/com/cpf/core/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0550,REPOSITORY,cpf-starters/persistence-jdbc/src/main/java/com/cpf/common/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0551,REPOSITORY,cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0552,REPOSITORY,cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0553,REPOSITORY,cpf-starters/persistence-jdbc/src/main/java/com/cpf/starter/persistence,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0554,REPOSITORY,cpf-starters/persistence-jdbc/src/test/java/com/cpf/common/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0555,REPOSITORY,cpf-starters/persistence-jdbc/src/test/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0556,REPOSITORY,cpf-starters/persistence-jdbc/src/test/java/com/cpf/core/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0557,REPOSITORY,cpf-starters/persistence-mybatis/src/main/java/com/cpf/common/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0558,REPOSITORY,cpf-starters/persistence-mybatis/src/main/java/com/cpf/core/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0559,REPOSITORY,cpf-starters/persistence-mybatis/src/main/java/com/cpf/core/mapper,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0560,REPOSITORY,cpf-starters/persistence-mybatis/src/main/java/com/cpf/starter/persistence,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0561,REPOSITORY,cpf-starters/runtime-control-client/src/main/java/com/cpf/common/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0562,REPOSITORY,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0563,REPOSITORY,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/config,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
