requirement_id,primary_work_item_id,canonical_requirement_ids,mapping_basis,manual_review_required
CPF-FR-016764,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016765,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016766,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016767,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016768,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016769,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016770,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016771,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016772,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016773,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016774,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016775,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016776,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016777,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016778,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016779,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016780,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,SEMANTIC_AXIS_SCORE,false
CPF-FR-016781,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016782,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016783,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016784,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016785,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016786,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016787,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016788,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016789,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016790,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016791,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016792,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016793,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016794,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016795,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016796,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016797,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016798,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016799,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016800,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016801,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016802,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016803,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016804,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016805,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016806,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016807,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016808,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016809,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016810,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016811,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016812,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016813,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016814,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016815,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016816,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016817,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016818,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016819,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016820,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016821,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016822,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016823,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016824,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016825,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016826,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016827,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016828,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016829,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016830,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016831,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016832,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016833,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016834,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016835,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016836,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016837,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016838,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016839,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016840,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016841,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016842,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016843,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016844,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016845,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016846,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016847,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016848,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016849,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016850,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016851,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016852,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016853,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016854,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016855,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016856,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016857,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016858,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016859,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016860,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016861,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016862,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016863,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016864,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016865,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016866,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016867,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016868,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016869,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016870,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016871,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016872,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016873,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016874,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016875,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016876,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016877,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016878,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016879,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016880,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016881,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016882,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016883,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016884,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016885,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016886,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016887,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016888,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016889,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016890,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016891,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016892,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016893,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016894,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016895,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016896,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016897,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016898,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016899,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016900,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016901,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016902,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016903,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016904,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016905,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016906,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016907,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016908,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016909,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016910,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016911,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016912,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016913,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016914,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016915,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016916,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016917,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016918,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016919,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016920,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016921,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016922,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016923,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016924,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016925,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016926,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016927,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016928,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016929,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016930,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016931,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016932,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016933,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016934,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016935,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016936,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016937,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016938,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016939,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016940,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016941,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016942,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016943,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016944,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016945,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016946,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016947,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
CPF-FR-016948,CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,DOC-PRODUCT,SEMANTIC_AXIS_SCORE,false
