scenario_id,requirement_id,primary_work_item_id,canonical_requirement_ids,mapping_basis,manual_review_required
CPF-SC-021442,CPF-FR-010253,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021443,CPF-FR-010254,CPF-WP-REQ-GAP-02-AUTOMATION_CONTINUITY,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021444,CPF-FR-010255,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021445,CPF-FR-010256,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021446,CPF-FR-010257,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021447,CPF-FR-010258,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021448,CPF-FR-010259,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021449,CPF-FR-010260,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021450,CPF-FR-010261,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021451,CPF-FR-010262,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021452,CPF-FR-010263,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021453,CPF-FR-010264,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021454,CPF-FR-010265,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021455,CPF-FR-010266,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021456,CPF-FR-010267,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021457,CPF-FR-010268,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021458,CPF-FR-010269,CPF-WP-REQ-GAP-02-AUTOMATION_CONTINUITY,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021459,CPF-FR-010270,CPF-WP-REQ-GAP-02-AUTOMATION_CONTINUITY,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021460,CPF-FR-010271,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021461,CPF-FR-010272,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021462,CPF-FR-010273,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021463,CPF-FR-010274,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021464,CPF-FR-010275,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021465,CPF-FR-010276,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021466,CPF-FR-010277,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021467,CPF-FR-010278,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021468,CPF-FR-010279,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021469,CPF-FR-010280,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021470,CPF-FR-010281,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021471,CPF-FR-010282,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021472,CPF-FR-010283,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021473,CPF-FR-010284,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021474,CPF-FR-010285,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021475,CPF-FR-010286,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021476,CPF-FR-010287,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021477,CPF-FR-010288,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021478,CPF-FR-010289,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021479,CPF-FR-010290,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021480,CPF-FR-010291,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021481,CPF-FR-010292,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021482,CPF-FR-010293,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021483,CPF-FR-010294,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021484,CPF-FR-010295,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021485,CPF-FR-010296,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021486,CPF-FR-010297,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021487,CPF-FR-010298,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021488,CPF-FR-010299,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021489,CPF-FR-010300,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021490,CPF-FR-010301,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021491,CPF-FR-010302,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021492,CPF-FR-010303,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021493,CPF-FR-010304,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021494,CPF-FR-010305,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021495,CPF-FR-010306,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021496,CPF-FR-010307,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021497,CPF-FR-010308,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021498,CPF-FR-010309,CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,REQ-GAP,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021499,CPF-FR-010311,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021500,CPF-FR-010312,CPF-WP-REQ-GOV-02-AUTOMATION_CONTINUITY,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021501,CPF-FR-010313,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021502,CPF-FR-010314,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021503,CPF-FR-010315,CPF-WP-REQ-GOV-02-AUTOMATION_CONTINUITY,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021504,CPF-FR-010316,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021505,CPF-FR-010317,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021506,CPF-FR-010318,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021507,CPF-FR-010319,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021508,CPF-FR-010320,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021509,CPF-FR-010321,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021510,CPF-FR-010322,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021511,CPF-FR-010323,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021512,CPF-FR-010324,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021513,CPF-FR-010325,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021514,CPF-FR-010326,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021515,CPF-FR-010327,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021516,CPF-FR-010328,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021517,CPF-FR-010329,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021518,CPF-FR-010330,CPF-WP-REQ-GOV-02-AUTOMATION_CONTINUITY,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021519,CPF-FR-010331,CPF-WP-REQ-GOV-02-AUTOMATION_CONTINUITY,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021520,CPF-FR-010332,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021521,CPF-FR-010333,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021522,CPF-FR-010334,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021523,CPF-FR-010335,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021524,CPF-FR-010336,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021525,CPF-FR-010337,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021526,CPF-FR-010338,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021527,CPF-FR-010339,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021528,CPF-FR-010340,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021529,CPF-FR-010341,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021530,CPF-FR-010342,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021531,CPF-FR-010343,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021532,CPF-FR-010344,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021533,CPF-FR-010345,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021534,CPF-FR-010346,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021535,CPF-FR-010347,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021536,CPF-FR-010348,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021537,CPF-FR-010349,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021538,CPF-FR-010350,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021539,CPF-FR-010351,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021540,CPF-FR-010352,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021541,CPF-FR-010353,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021542,CPF-FR-010354,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021543,CPF-FR-010355,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021544,CPF-FR-010356,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021545,CPF-FR-010357,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021546,CPF-FR-010358,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021547,CPF-FR-010359,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021548,CPF-FR-010360,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021549,CPF-FR-010361,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021550,CPF-FR-010362,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021551,CPF-FR-010363,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021552,CPF-FR-010364,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021553,CPF-FR-010365,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021554,CPF-FR-010366,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021555,CPF-FR-010367,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021556,CPF-FR-010368,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021557,CPF-FR-010369,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021558,CPF-FR-010370,CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,REQ-GOV,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021559,CPF-FR-010372,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021560,CPF-FR-010373,CPF-WP-REQ-REVIEW-02-AUTOMATION_CONTINUITY,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021561,CPF-FR-010374,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021562,CPF-FR-010375,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021563,CPF-FR-010376,CPF-WP-REQ-REVIEW-02-AUTOMATION_CONTINUITY,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021564,CPF-FR-010377,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021565,CPF-FR-010378,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021566,CPF-FR-010379,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021567,CPF-FR-010380,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021568,CPF-FR-010381,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021569,CPF-FR-010382,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021570,CPF-FR-010383,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021571,CPF-FR-010384,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021572,CPF-FR-010385,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021573,CPF-FR-010386,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021574,CPF-FR-010387,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021575,CPF-FR-010388,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021576,CPF-FR-010389,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021577,CPF-FR-010390,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021578,CPF-FR-010391,CPF-WP-REQ-REVIEW-02-AUTOMATION_CONTINUITY,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021579,CPF-FR-010392,CPF-WP-REQ-REVIEW-02-AUTOMATION_CONTINUITY,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021580,CPF-FR-010393,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021581,CPF-FR-010394,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021582,CPF-FR-010395,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021583,CPF-FR-010396,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021584,CPF-FR-010397,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021585,CPF-FR-010398,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021586,CPF-FR-010399,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021587,CPF-FR-010400,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021588,CPF-FR-010401,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021589,CPF-FR-010402,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021590,CPF-FR-010403,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021591,CPF-FR-010404,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021592,CPF-FR-010405,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021593,CPF-FR-010406,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021594,CPF-FR-010407,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021595,CPF-FR-010408,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021596,CPF-FR-010409,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021597,CPF-FR-010410,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021598,CPF-FR-010411,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021599,CPF-FR-010412,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021600,CPF-FR-010413,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021601,CPF-FR-010414,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021602,CPF-FR-010415,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021603,CPF-FR-010416,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021604,CPF-FR-010417,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021605,CPF-FR-010418,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021606,CPF-FR-010419,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021607,CPF-FR-010420,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021608,CPF-FR-010421,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
CPF-SC-021609,CPF-FR-010422,CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,REQ-REVIEW,PARENT_REQUIREMENT_MAPPING,false
