entity_id,entity_type,canonical_requirement_id,priority,work_type,axis,title,owner,owner_module,owner_package,dependencies,markdown_file,ledger_part,target_state
CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,WORK_PACKAGE,REL-BUILD,P1,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-DEPLOY-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,REL-DEPLOY,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools release/deploy,cpf-tools release,deploy,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-DEPLOY-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,REL-DEPLOY,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-DEPLOY-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-DEPLOY-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,REL-DEPLOY,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-DEPLOY-01-CONTRACT_OWNERSHIP;CPF-WP-REL-DEPLOY-02-IMPLEMENTATION_CONSUMER,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-DEPLOY-04-FAILURE_RECOVERY,WORK_PACKAGE,REL-DEPLOY,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-DEPLOY-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,WORK_PACKAGE,REL-DEPLOY,P0,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-DEPLOY-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-DEPLOY-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,REL-DEPLOY,P0,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-DEPLOY-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-MIG-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,REL-MIG,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools release/deploy,cpf-tools release,deploy,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-MIG-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,REL-MIG,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-MIG-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-MIG-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,REL-MIG,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-MIG-01-CONTRACT_OWNERSHIP;CPF-WP-REL-MIG-02-IMPLEMENTATION_CONSUMER,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-MIG-04-FAILURE_RECOVERY,WORK_PACKAGE,REL-MIG,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-MIG-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-MIG-05-DATA_MIGRATION,WORK_PACKAGE,REL-MIG,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-MIG-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-MIG-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,REL-MIG,P1,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-MIG-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-COMPAT-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,REL-COMPAT,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools release/deploy,cpf-tools release,deploy,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-COMPAT-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,REL-COMPAT,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-COMPAT-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-COMPAT-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,REL-COMPAT,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-COMPAT-01-CONTRACT_OWNERSHIP;CPF-WP-REL-COMPAT-02-IMPLEMENTATION_CONSUMER,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-COMPAT-04-FAILURE_RECOVERY,WORK_PACKAGE,REL-COMPAT,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-COMPAT-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REL-COMPAT-05-GENERATION_COMPATIBILITY,WORK_PACKAGE,REL-COMPAT,P1,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools release/deploy,cpf-tools release,deploy,CPF-WP-REL-COMPAT-01-CONTRACT_OWNERSHIP,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-DOC-GOV-01-CANONICAL_MODEL,WORK_PACKAGE,DOC-GOV,P2,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,cpf-docs + source owner,cpf-docs + source owner,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-DOC-GOV-02-AUTOMATION_CONTINUITY,WORK_PACKAGE,DOC-GOV,P2,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,cpf-docs + source owner,cpf-docs + source owner,,CPF-WP-DOC-GOV-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-DOC-GOV-03-EVIDENCE_VALIDATION,WORK_PACKAGE,DOC-GOV,P2,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,cpf-docs + source owner,cpf-docs + source owner,,CPF-WP-DOC-GOV-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,WORK_PACKAGE,DOC-PRODUCT,P2,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,cpf-docs + source owner,cpf-docs + source owner,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-DOC-PRODUCT-02-AUTOMATION_CONTINUITY,WORK_PACKAGE,DOC-PRODUCT,P2,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,cpf-docs + source owner,cpf-docs + source owner,,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,WORK_PACKAGE,DOC-PRODUCT,P2,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,cpf-docs + source owner,cpf-docs + source owner,,CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-EDITION-01-POLICY_BOUNDARY,WORK_PACKAGE,PROD-EDITION,P2,PRODUCT_POLICY_AND_PROTOTYPE,POLICY_BOUNDARY,제품 정책·지원 경계,product governance,product governance,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-EDITION-02-PROTOTYPE_EVIDENCE,WORK_PACKAGE,PROD-EDITION,P2,PRODUCT_POLICY_AND_PROTOTYPE,PROTOTYPE_EVIDENCE,Capability Prototype·실증,product governance,product governance,,CPF-WP-PROD-EDITION-01-POLICY_BOUNDARY,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-EDITION-03-COMPATIBILITY_SECURITY,WORK_PACKAGE,PROD-EDITION,P2,PRODUCT_POLICY_AND_PROTOTYPE,COMPATIBILITY_SECURITY,정책 호환성·보안,product governance,product governance,,CPF-WP-PROD-EDITION-01-POLICY_BOUNDARY,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-MULTITENANT-01-POLICY_BOUNDARY,WORK_PACKAGE,PROD-MULTITENANT,P2,PRODUCT_POLICY_AND_PROTOTYPE,POLICY_BOUNDARY,제품 정책·지원 경계,product governance,product governance,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-MULTITENANT-02-PROTOTYPE_EVIDENCE,WORK_PACKAGE,PROD-MULTITENANT,P2,PRODUCT_POLICY_AND_PROTOTYPE,PROTOTYPE_EVIDENCE,Capability Prototype·실증,product governance,product governance,,CPF-WP-PROD-MULTITENANT-01-POLICY_BOUNDARY,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-MULTITENANT-03-COMPATIBILITY_SECURITY,WORK_PACKAGE,PROD-MULTITENANT,P2,PRODUCT_POLICY_AND_PROTOTYPE,COMPATIBILITY_SECURITY,정책 호환성·보안,product governance,product governance,,CPF-WP-PROD-MULTITENANT-01-POLICY_BOUNDARY,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-PLUGIN-01-POLICY_BOUNDARY,WORK_PACKAGE,PROD-PLUGIN,P2,PRODUCT_POLICY_AND_PROTOTYPE,POLICY_BOUNDARY,제품 정책·지원 경계,product governance,product governance,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-PLUGIN-02-PROTOTYPE_EVIDENCE,WORK_PACKAGE,PROD-PLUGIN,P2,PRODUCT_POLICY_AND_PROTOTYPE,PROTOTYPE_EVIDENCE,Capability Prototype·실증,product governance,product governance,,CPF-WP-PROD-PLUGIN-01-POLICY_BOUNDARY,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-PLUGIN-03-COMPATIBILITY_SECURITY,WORK_PACKAGE,PROD-PLUGIN,P2,PRODUCT_POLICY_AND_PROTOTYPE,COMPATIBILITY_SECURITY,정책 호환성·보안,product governance,product governance,,CPF-WP-PROD-PLUGIN-01-POLICY_BOUNDARY,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-PACKAGE-01-POLICY_BOUNDARY,WORK_PACKAGE,PROD-PACKAGE,P2,PRODUCT_POLICY_AND_PROTOTYPE,POLICY_BOUNDARY,제품 정책·지원 경계,product governance,product governance,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-PACKAGE-02-PROTOTYPE_EVIDENCE,WORK_PACKAGE,PROD-PACKAGE,P2,PRODUCT_POLICY_AND_PROTOTYPE,PROTOTYPE_EVIDENCE,Capability Prototype·실증,product governance,product governance,,CPF-WP-PROD-PACKAGE-01-POLICY_BOUNDARY,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-PROD-PACKAGE-03-COMPATIBILITY_SECURITY,WORK_PACKAGE,PROD-PACKAGE,P2,PRODUCT_POLICY_AND_PROTOTYPE,COMPATIBILITY_SECURITY,정책 호환성·보안,product governance,product governance,,CPF-WP-PROD-PACKAGE-01-POLICY_BOUNDARY,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-GOV-01-CANONICAL_MODEL,WORK_PACKAGE,REQ-GOV,P2,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,requirement governance,requirement governance,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-GOV-02-AUTOMATION_CONTINUITY,WORK_PACKAGE,REQ-GOV,P2,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,requirement governance,requirement governance,,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-GOV-03-EVIDENCE_VALIDATION,WORK_PACKAGE,REQ-GOV,P2,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,requirement governance,requirement governance,,CPF-WP-REQ-GOV-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,WORK_PACKAGE,REQ-REVIEW,P2,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,requirement governance,requirement governance,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-REVIEW-02-AUTOMATION_CONTINUITY,WORK_PACKAGE,REQ-REVIEW,P2,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,requirement governance,requirement governance,,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-REVIEW-03-EVIDENCE_VALIDATION,WORK_PACKAGE,REQ-REVIEW,P2,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,requirement governance,requirement governance,,CPF-WP-REQ-REVIEW-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-CODEX-01-CANONICAL_MODEL,WORK_PACKAGE,REQ-CODEX,P2,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,requirement governance,requirement governance,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-CODEX-02-AUTOMATION_CONTINUITY,WORK_PACKAGE,REQ-CODEX,P2,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,requirement governance,requirement governance,,CPF-WP-REQ-CODEX-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-CODEX-03-EVIDENCE_VALIDATION,WORK_PACKAGE,REQ-CODEX,P2,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,requirement governance,requirement governance,,CPF-WP-REQ-CODEX-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-GAP-01-CANONICAL_MODEL,WORK_PACKAGE,REQ-GAP,P2,GOVERNANCE,CANONICAL_MODEL,정본·ID·상태 모델,requirement governance,requirement governance,,,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-GAP-02-AUTOMATION_CONTINUITY,WORK_PACKAGE,REQ-GAP,P2,GOVERNANCE,AUTOMATION_CONTINUITY,Builder·Validator·Continuity 자동화,requirement governance,requirement governance,,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
CPF-WP-REQ-GAP-03-EVIDENCE_VALIDATION,WORK_PACKAGE,REQ-GAP,P2,GOVERNANCE,EVIDENCE_VALIDATION,Evidence 유효성 검증,requirement governance,requirement governance,,CPF-WP-REQ-GAP-01-CANONICAL_MODEL,100_RELEASE_PRODUCT_GOVERNANCE.md,ledgers/100_RELEASE_PRODUCT_GOVERNANCE_WORK_ITEMS.csv,작업 대상
STAB-001,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,OpenAPI 삭제 API 타입 불일치,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-002,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Notification Rule raw URL 우회,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-003,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Generated Source 정본·Drift,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-004,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,SensitiveDataMasker 우회·경계,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-005,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,File Log Writer 안전성,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-006,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Reconciliation Worker 다중 인스턴스,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-007,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,RuntimeApplyGuard 중복 Resilience,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-008,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Runtime Rollback·Agent·Reconcile,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-009,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,JMS·IBM MQ·RabbitMQ Provider 계약,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-010,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,TCP 결과불명·부분 I/O,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-011,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Broker Reliability JDBC 부작용·경쟁,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-012,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Vendor Seed 단일 정본,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-013,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Oracle SQLPlus Secret Transport,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-014,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,QA Ledger Validator False PASS,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-015,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Canonical 169/162 Count 불일치,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-016,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Java 25 실제 Toolchain·보안 Patch,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-017,BASELINE_STABILIZATION,,P1,BASELINE_STABILIZATION,STABILIZATION,Gradle 9.x Wrapper·Plugin Shadow Upgrade,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-018,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Spring Boot 4.1·Cloud 2025.1.2 Matrix,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-019,BASELINE_STABILIZATION,,P1,BASELINE_STABILIZATION,STABILIZATION,OpenAPI 3.2.0/3.1.2 지원 Profile,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-020,BASELINE_STABILIZATION,,P1,BASELINE_STABILIZATION,STABILIZATION,AsyncAPI 3.1 Event Contract 공백,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-021,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,SLSA 1.2·CycloneDX 1.7 Baseline,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-022,BASELINE_STABILIZATION,,P1,BASELINE_STABILIZATION,STABILIZATION,OpenTelemetry SemConv Stability Profile,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-023,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,CI·Commit Status·Authoritative Gate 공백,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-024,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Requirement/Scenario 전체 Owner·Coverage,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
