request_id,requirement_id,canonical_requirement_id,primary_work_item_id,mapping_basis,mapping_score,manual_review_required,priority,owner_module,owner_package,acceptance_criteria
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007370,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 BZA 업무 관리 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007371,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Generator 영향 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007372,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,118,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Sample·EDU 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007373,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 JavaDoc·주석 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007374,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 개발·운영 Guide 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007375,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Unit Test 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007376,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Contract Test 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007377,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Integration Test 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007378,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Runtime Test 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007379,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Fault Test 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007380,OPS-METRIC,CPF-WP-OPS-METRIC-03-VERIFICATION_EVIDENCE,SEMANTIC_AXIS_SCORE,112,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Evidence 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007381,OPS-METRIC,CPF-WP-OPS-METRIC-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Hygiene 기능을 사용할 때 transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007382,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 기능 목적·업무 결과 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007383,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Owner·경계 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007384,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 실제 Consumer 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007385,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Public API 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007386,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 고객 확장 SPI 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007387,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Internal 구현 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007388,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,114,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 입력 계약 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007389,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 출력 계약 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007390,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,114,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 설정 계약 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007391,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 검증 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007392,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 상태 Catalog 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007393,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 상태 전이 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007394,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 명령 실행 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007395,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,114,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 조회·검색 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007396,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 멱등성 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007397,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 동시성 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007398,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Timeout Budget 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007399,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 재시도 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007400,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Circuit·Bulkhead 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007401,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 결과 불명 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007402,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 대사 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007403,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 복구 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007404,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 보상 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007405,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Rollback·Forward Recovery 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007406,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 다중 인스턴스 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007407,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Local/Remote 동등성 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007408,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 혼합 버전 호환 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007409,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 인증 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007410,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,106,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 권한 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007411,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,110,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Data Scope 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007412,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,114,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Masking·Privacy 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007413,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,114,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 사유 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007414,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,122,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 승인 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007415,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,118,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 감사 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-FR-007416,OPS-SLO,CPF-WP-OPS-SLO-05-OPERATIONS_SECURITY,SEMANTIC_AXIS_SCORE,114,false,P1,cpf-admin control plane + runtime owner,com.cpf.admin,플랫폼 운영자·SRE가 실제 제품 경로에서 Log 기능을 사용할 때 availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
