request_id,scenario_id,linked_requirement_id,canonical_requirement_id,primary_work_item_id,mapping_basis,manual_review_required,priority,scenario_type,title,expected_result,failure_criteria
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018926,CPF-FR-007695,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007695] 설정 계약 / CONFIG 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 설정 계약 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018927,CPF-FR-007696,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007696] 검증 / VALIDATION 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 검증 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018928,CPF-FR-007697,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007697] 상태 Catalog / STATE 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 상태 Catalog 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018929,CPF-FR-007698,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007698] 상태 전이 / TRANSITION 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 상태 전이 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018930,CPF-FR-007699,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007699] 명령 실행 / COMMAND 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 명령 실행 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018931,CPF-FR-007700,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007700] 조회·검색 / QUERY 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 조회·검색 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018932,CPF-FR-007701,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007701] 멱등성 / IDEMPOTENCY 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 멱등성 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018933,CPF-FR-007702,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007702] 동시성 / CONCURRENCY 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 동시성 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018934,CPF-FR-007703,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007703] Timeout Budget / DEADLINE 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Timeout Budget 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018935,CPF-FR-007704,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007704] 재시도 / RETRY 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 재시도 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018936,CPF-FR-007705,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007705] Circuit·Bulkhead / CIRCUIT 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Circuit·Bulkhead 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018937,CPF-FR-007706,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007706] 결과 불명 / UNKNOWN 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 결과 불명 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018938,CPF-FR-007707,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007707] 대사 / RECONCILE 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 대사 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018939,CPF-FR-007708,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007708] 복구 / RECOVERY 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 복구 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018940,CPF-FR-007709,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007709] 보상 / COMPENSATION 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 보상 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018941,CPF-FR-007710,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007710] Rollback·Forward Recovery / ROLLBACK 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Rollback·Forward Recovery 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018942,CPF-FR-007711,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007711] 다중 인스턴스 / MULTI_INSTANCE 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 다중 인스턴스 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018943,CPF-FR-007712,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007712] Local/Remote 동등성 / LOCAL_REMOTE 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Local/Remote 동등성 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018944,CPF-FR-007713,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007713] 혼합 버전 호환 / MIXED_VERSION 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 혼합 버전 호환 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018945,CPF-FR-007714,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007714] 인증 / AUTHN 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 인증 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018946,CPF-FR-007715,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007715] 권한 / AUTHZ 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 권한 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018947,CPF-FR-007716,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007716] Data Scope / DATA_SCOPE 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Data Scope 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018948,CPF-FR-007717,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007717] Masking·Privacy / MASKING 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Masking·Privacy 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018949,CPF-FR-007718,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007718] 사유 / REASON 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 사유 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018950,CPF-FR-007719,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007719] 승인 / APPROVAL 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 승인 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018951,CPF-FR-007720,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007720] 감사 / AUDIT 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 감사 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018952,CPF-FR-007721,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007721] Log / LOG 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Log 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018953,CPF-FR-007722,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007722] Metric / METRIC 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Metric 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018954,CPF-FR-007723,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007723] Trace / TRACE 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Trace 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018955,CPF-FR-007724,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007724] Health·Readiness / HEALTH 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Health·Readiness 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018956,CPF-FR-007725,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007725] Alert·Runbook / ALERT_RUNBOOK 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Alert·Runbook 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018957,CPF-FR-007726,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007726] Resource 상한 / RESOURCE 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Resource 상한 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018958,CPF-FR-007727,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007727] DB Ownership / DB_OWNER 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 DB Ownership 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018959,CPF-FR-007728,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007728] DB Schema / DB_SCHEMA 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 DB Schema 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-018960,CPF-FR-007729,OPS-TOPOLOGY,CPF-WP-OPS-TOPOLOGY-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P1,DIRECT_VERIFICATION,[CPF-FR-007729] Runtime Query / DB_QUERY 직접 검증,플랫폼 운영자·SRE가 실제 제품 경로에서 Runtime Query 기능을 사용할 때 service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
