atomic_id,atomic_type,canonical_requirement_id,work_item_id,development_status,verification_status,qa_status,evidence_path,evidence_sha256
CPF-SC-003777,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003778,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003779,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003780,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003781,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003782,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003783,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003784,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003785,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003786,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003787,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003788,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003789,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003790,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003791,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003792,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003793,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003794,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003795,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003796,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003797,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003798,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003799,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003800,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003801,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003802,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003803,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003804,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003805,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003806,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003807,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003808,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003809,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003810,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003811,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003812,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003813,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003814,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003815,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003816,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003817,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003818,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003819,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003820,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003821,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003822,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003823,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003824,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003825,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003826,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003827,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003828,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003829,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003830,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003831,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003832,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003833,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003834,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003835,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003836,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003837,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003838,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
CPF-SC-003839,CPF-SC,DB-FRESH,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a
