area,canonical_requirement_id,path,method,operation_id,source_snapshot,baseline_sha,status
ADM,ADM-LOG,/adm/api/remote-logs/{artifactId}/download,GET,admRemoteLogDownload,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-LOG,/adm/api/remote-logs/{artifactId}/preview,GET,admRemoteLogPreview,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/response-codes,GET,admResponseCodeFindAll,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/response-codes,POST,admResponseCodeCreate,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/response-codes/{responseCode},DELETE,admResponseCodeDelete,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/response-codes/{responseCode},GET,admResponseCodeFindOne,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/response-codes/{responseCode},PUT,admResponseCodeUpdate,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/capabilities,GET,admRuntimeControlFindCapabilities,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/changes,POST,admRuntimeControlCreateChange,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/changes/{changeId},GET,admRuntimeControlFindChange,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-AUDIT,/adm/api/runtime-control/changes/{changeId}/audit/verify,GET,admRuntimeControlVerifyAudit,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/changes/{changeId}/cancel,POST,admRuntimeControlCancelChange,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/changes/{changeId}/rollback,POST,admRuntimeControlRollbackChange,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/groups,POST,admRuntimeControlSaveGroup,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/groups/{groupId},DELETE,admRuntimeControlDeleteGroup,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/groups/{groupId},GET,admRuntimeControlFindGroup,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/groups/{groupId}/members,POST,admRuntimeControlChangeGroupMember,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/health,GET,admRuntimeControlFindHealth,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/operations/{operationId},GET,admRuntimeControlFindByOperation,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/preview-change,POST,admRuntimeControlPreviewChange,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/preview-targets,POST,admRuntimeControlPreviewTargets,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-LOG,/adm/api/runtime-control/states,GET,admRuntimeControlFindStateCatalog,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/runtime-control/status,GET,admRuntimeControlFindStatus,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/secrets/metadata,GET,admSecretFindMetadata,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/secrets/providers,GET,admSecretFindProviders,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/secrets/rotate,POST,admSecretRotate,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/security/ip-allowlist,GET,admSecurityFindIpAllowlist,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/security/ip-allowlist,POST,admSecuritySaveIpAllowlist,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/security/mfa,GET,admSecurityFindMfaStates,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/security/mfa/{operatorId}/disable,POST,admSecurityDisableMfa,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/security/mfa/{operatorId}/register,POST,admSecurityRegisterMfa,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/security/mfa/{operatorId}/verify,POST,admSecurityVerifyMfa,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/call-history,GET,admServiceRegistryFindCallHistory,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/capabilities,GET,admServiceRegistryCapabilities,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/circuit-states,GET,admServiceRegistryFindCircuitStates,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/endpoints,GET,admServiceRegistryFindEndpoints,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/endpoints,POST,admServiceRegistrySaveEndpoint,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/endpoints/{endpointCode},DELETE,admServiceRegistryDeleteEndpoint,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/health,GET,admServiceRegistryFindHealth,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/instances,GET,admServiceRegistryFindInstances,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/instances,POST,admServiceRegistrySaveInstance,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/instances/{instanceId},DELETE,admServiceRegistryDeleteInstance,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/routing-policies,GET,admServiceRegistryFindRoutingPolicies,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/services,GET,admServiceRegistryFindServices,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/services,POST,admServiceRegistrySaveService,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/services/{serviceId},DELETE,admServiceRegistryDeleteService,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-SERVICE,/adm/api/service-registry/services/{serviceId}/endpoints/{endpointCode}/instances/{instanceId}/state,POST,admServiceRegistryChangeInstanceState,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/standard-executions,GET,admStandardExecutionFindAll,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/standard-executions/{standardExecutionId},GET,admStandardExecutionFindOne,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TX,/adm/api/transaction-groups,GET,admTransactionGroupFindGroups,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TX,/adm/api/transaction-groups/{transactionId},GET,admTransactionGroupFindDetail,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-EXS,/adm/api/transaction-groups/{transactionId}/external-logs,GET,admTransactionGroupFindExternalLogs,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TX,/adm/api/transaction-groups/{transactionId}/headers,GET,admTransactionGroupFindHeaders,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TX,/adm/api/transaction-groups/{transactionId}/segments,GET,admTransactionGroupFindSegments,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TIMELINE,/adm/api/transaction-groups/{transactionId}/timeline,GET,admTransactionGroupFindTimeline,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TX,/adm/api/transactions,GET,admTransactionMetaFindTransactions,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TX,/adm/api/transactions/page,GET,admTransactionMetaFindPage,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TX,/adm/api/transactions/scan,POST,admTransactionMetaScan,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TX,/adm/api/transactions/{transactionId},GET,admTransactionMetaFindTransaction,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-TX,/adm/api/transactions/{transactionId}/inactive,POST,admTransactionMetaInactivate,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
ADM,ADM-UX,/adm/api/v1/system/version,GET,getAdmSystemVersion,/mnt/data/adm-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/admin-users,GET,bzaOperationFindAdminUsers,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/admin-users,POST,bzaOperationSaveAdminUser,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/admin-users/page,GET,bzaOperationFindAdminUsersPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/delegations,GET,bzaApprovalDelegations,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/delegations,POST,bzaApprovalDelegationSave,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/inbox,GET,bzaApprovalInbox,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/policies,GET,bzaApprovalPolicies,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/policies,POST,bzaApprovalPolicySave,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/policies/{policyCode}/{version},GET,bzaApprovalPolicyDetail,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/simulate,POST,bzaApprovalPolicySimulate,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/submissions,GET,bzaApprovalSubmissions,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/submissions,POST,bzaApprovalPolicySubmit,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/submissions/expire-due,POST,bzaApprovalExpireDue,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/submissions/{approvalId},GET,bzaApprovalSubmissionDetail,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/submissions/{approvalId}/cancel,POST,bzaApprovalCancel,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/submissions/{approvalId}/resubmit,POST,bzaApprovalResubmit,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/submissions/{approvalId}/withdraw,POST,bzaApprovalWithdraw,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/approvals/{approvalId}/decisions,POST,bzaApprovalParticipantDecision,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/attachments,GET,bzaSupportFindAttachments,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/attachments,POST,bzaSupportUploadAttachment,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/attachments/{attachmentId}/download,GET,bzaSupportDownloadAttachment,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/attachments/{attachmentId}/recheck,POST,bzaSupportRecheckAttachment,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/attachments/{attachmentId}/security,POST,bzaSupportUpdateAttachmentSecurity,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/audits/verify,GET,bzaBusinessAuditVerify,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/auth/login,POST,bzaAuthLogin,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/auth/login-history,GET,bzaAuthLoginHistories,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/auth/logout,POST,bzaAuthLogout,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/auth/me,GET,bzaAuthMe,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/auth/password/change,POST,bzaAuthChangePassword,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/auth/refresh,POST,bzaAuthRefresh,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/auth/sessions,GET,bzaAuthSessions,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/auth/sessions/{sessionId}/revoke,POST,bzaAuthRevokeSession,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/backoffice/approvals,GET,bzaBackofficeFindApprovals,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/backoffice/approvals,POST,bzaBackofficeCreateApproval,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/backoffice/approvals/{approvalId},GET,bzaBackofficeFindApproval,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-APPROVAL,/api/bza/backoffice/approvals/{approvalId}/actions,POST,bzaBackofficeActApproval,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/backoffice/audits,GET,bzaBackofficeFindBusinessAudits,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/backoffice/employees,GET,bzaBackofficeFindEmployees,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/backoffice/employees,POST,bzaBackofficeSaveEmployee,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/backoffice/employees/page,GET,bzaBackofficeFindEmployeesPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/backoffice/employees/{employeeNo}/contacts/raw,POST,bzaBackofficeEmployeeRawContact,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/backoffice/organizations,GET,bzaBackofficeFindOrganizations,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/backoffice/organizations,POST,bzaBackofficeSaveOrganization,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/backoffice/organizations/page,GET,bzaBackofficeFindOrganizationsPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/backoffice/permissions/effective,GET,bzaBackofficeFindEffectivePermissions,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/dashboard,GET,bzaSupportDashboard,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/directory/assignments,GET,bzaDirectoryFindAssignments,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/directory/assignments,POST,bzaDirectorySaveAssignment,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/directory/assignments/page,GET,bzaDirectoryFindAssignmentsPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/directory/job-titles,GET,bzaDirectoryFindJobTitles,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/directory/job-titles,POST,bzaDirectorySaveJobTitle,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/directory/job-titles/page,GET,bzaDirectoryFindJobTitlesPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/directory/positions,GET,bzaDirectoryFindPositions,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/directory/positions,POST,bzaDirectorySavePosition,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-ORG,/api/bza/directory/positions/page,GET,bzaDirectoryFindPositionsPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/directory/responsibilities,GET,bzaDirectoryFindResponsibilities,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/directory/responsibilities,POST,bzaDirectorySaveResponsibility,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/directory/responsibilities/page,GET,bzaDirectoryFindResponsibilitiesPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/directory/user-roles,GET,bzaDirectoryFindUserRoles,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/directory/user-roles,POST,bzaDirectorySaveUserRole,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/directory/user-roles/page,GET,bzaDirectoryFindUserRolesPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/download-audits,GET,bzaSupportFindDownloadAudits,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/downloads,GET,bzaOperationFindDownloadPolicies,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/menus,GET,bzaOperationFindMenus,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/menus,POST,bzaOperationSaveMenu,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/menus/page,GET,bzaOperationFindMenusPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/menus/{menuCode},DELETE,bzaOperationDeleteMenu,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/menus/{menuCode}/impact,GET,bzaOperationFindMenuImpact,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/notifications,GET,bzaSupportFindNotifications,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/notifications,POST,bzaSupportCreateNotification,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
