id,kind,source_set,area,work_package,severity,original_status,title,requirement_or_setup,validation_or_expected,source_evidence,closing_status,closing_evidence,root_cause_key
CPF-QA-D03-BATEDU-035,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Atomic Rename 수신완료 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Atomic Rename 수신완료 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|atomic rename 수신완료 예제
CPF-QA-D03-BATEDU-036,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Checksum 검증 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Checksum 검증 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|checksum  예제
CPF-QA-D03-BATEDU-037,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,압축·암호화·PGP 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **압축·암호화·PGP 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|압축 암호화 pgp 예제
CPF-QA-D03-BATEDU-038,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,중단 지점 Resume 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **중단 지점 Resume 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|중단 지점 resume 예제
CPF-QA-D03-BATEDU-039,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,중복 파일·재수신 멱등 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **중복 파일·재수신 멱등 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|중복 파일 재수신 멱등 예제
CPF-QA-D03-BATEDU-040,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Zip Bomb 방어 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Zip Bomb 방어 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|zip bomb 방어 예제
CPF-QA-D03-BATEDU-041,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Batch 내 REST 호출 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Batch 내 REST 호출 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|batch 내 rest 호출 예제
CPF-QA-D03-BATEDU-042,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Batch 내 TCP 전문 호출 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Batch 내 TCP 전문 호출 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|batch 내 tcp 전문 호출 예제
CPF-QA-D03-BATEDU-043,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Batch 내 SOAP 호출 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Batch 내 SOAP 호출 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|batch 내 soap 호출 예제
CPF-QA-D03-BATEDU-044,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Batch 내 gRPC 호출 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Batch 내 gRPC 호출 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|batch 내 grpc 호출 예제
CPF-QA-D03-BATEDU-045,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,외부 호출 Timeout·Retry 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **외부 호출 Timeout·Retry 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|외부 호출 timeout retry 예제
CPF-QA-D03-BATEDU-046,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,외부 호출 Unknown Result 복구 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **외부 호출 Unknown Result 복구 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|외부 호출 unknown result 복구 예제
CPF-QA-D03-BATEDU-047,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,부분 성공·보상 거래 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **부분 성공·보상 거래 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|부분 성공 보상 거래 예제
CPF-QA-D03-BATEDU-048,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Center-Cut 대상 추출·분할 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Center-Cut 대상 추출·분할 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|center cut 대상 추출 분할 예제
CPF-QA-D03-BATEDU-049,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Center-Cut Worker 재배정 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Center-Cut Worker 재배정 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|center cut worker 재배정 예제
CPF-QA-D03-BATEDU-050,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,On-Demand 승인 실행 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **On-Demand 승인 실행 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|on demand 승인 실행 예제
CPF-QA-D03-BATEDU-051,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Scheduled Calendar 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Scheduled Calendar 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|scheduled calendar 예제
CPF-QA-D03-BATEDU-052,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,File Trigger 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **File Trigger 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|file trigger 예제
CPF-QA-D03-BATEDU-053,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Event Trigger 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Event Trigger 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|event trigger 예제
CPF-QA-D03-BATEDU-054,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Housekeeping Archive 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Housekeeping Archive 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|housekeeping archive 예제
CPF-QA-D03-BATEDU-055,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,초기 Migration 재시작 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **초기 Migration 재시작 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|초기 migration 재시작 예제
CPF-QA-D03-BATEDU-056,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Chunk·Fetch Size 성능 비교 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Chunk·Fetch Size 성능 비교 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|chunk fetch size 성능 비교 예제
CPF-QA-D03-BATEDU-057,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Thread 수·메모리 비교 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Thread 수·메모리 비교 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|thread 수 메모리 비교 예제
CPF-QA-D03-BATEDU-058,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,장시간 Heartbeat·진행률 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **장시간 Heartbeat·진행률 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|장시간 heartbeat 진행률 예제
CPF-QA-D03-BATEDU-059,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,민감정보 마스킹 Batch 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **민감정보 마스킹 Batch 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|민감정보 마스킹 batch 예제
CPF-QA-D03-BATEDU-060,REQUIREMENT,DELTA03,BATEDU,WP06,P1,부분 구현,Batch 운영 조회·제어 예제,"cpf-reference의 Batch 세부 그룹에 실행 가능한 **Batch 운영 조회·제어 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",Sample Data Generator·정상/오류/복구 Test·batDB 결과·ADM 확인·Guide·Evidence로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,미검증,latest master exact-SHA execution evidence required,BATEDU|batch 운영 조회 제어 예제
CPF-QA-D03-EDU-003,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,동일 JVM Local Service Call 예제,"CPF가 공식 지원하는 기능별 그룹에 **동일 JVM Local Service Call 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|동일 jvm local service call 예제
CPF-QA-D03-EDU-004,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,분리 WAS Remote Service Call 예제,"CPF가 공식 지원하는 기능별 그룹에 **분리 WAS Remote Service Call 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|분리 was remote service call 예제
CPF-QA-D03-EDU-005,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,Local/Remote 동일 계약 예제,"CPF가 공식 지원하는 기능별 그룹에 **Local/Remote 동일 계약 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|local remote 동일 계약 예제
CPF-QA-D03-EDU-006,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,REST 조회·등록·변경 예제,"CPF가 공식 지원하는 기능별 그룹에 **REST 조회·등록·변경 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|rest 조회 등록 변경 예제
CPF-QA-D03-EDU-007,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,여러 외부기관 순차 호출 예제,"CPF가 공식 지원하는 기능별 그룹에 **여러 외부기관 순차 호출 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|여러 외부기관 순차 호출 예제
CPF-QA-D03-EDU-008,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,여러 외부기관 병렬 호출 예제,"CPF가 공식 지원하는 기능별 그룹에 **여러 외부기관 병렬 호출 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|여러 외부기관 병렬 호출 예제
CPF-QA-D03-EDU-009,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,부분 성공 결과 취합 예제,"CPF가 공식 지원하는 기능별 그룹에 **부분 성공 결과 취합 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|부분 성공 결과 취합 예제
CPF-QA-D03-EDU-010,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,Primary/Secondary Failover 예제,"CPF가 공식 지원하는 기능별 그룹에 **Primary/Secondary Failover 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|primary secondary failover 예제
CPF-QA-D03-EDU-011,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,원거래 취소·보상 호출 예제,"CPF가 공식 지원하는 기능별 그룹에 **원거래 취소·보상 호출 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|원거래 취소 보상 호출 예제
CPF-QA-D03-EDU-012,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,멱등 요청 중복 수신 예제,"CPF가 공식 지원하는 기능별 그룹에 **멱등 요청 중복 수신 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|멱등 요청 중복 수신 예제
CPF-QA-D03-EDU-013,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,응답 유실 Exact Replay 예제,"CPF가 공식 지원하는 기능별 그룹에 **응답 유실 Exact Replay 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|응답 유실 exact replay 예제
CPF-QA-D03-EDU-014,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,Outbox/Inbox 정합성 예제,"CPF가 공식 지원하는 기능별 그룹에 **Outbox/Inbox 정합성 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|outbox inbox 정합성 예제
CPF-QA-D03-EDU-015,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,Saga 보상 예제,"CPF가 공식 지원하는 기능별 그룹에 **Saga 보상 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|saga 보상 예제
CPF-QA-D03-EDU-016,REQUIREMENT,DELTA03,EDU,WP07,P1,부분 구현,Optimistic Lock 충돌 예제,"CPF가 공식 지원하는 기능별 그룹에 **Optimistic Lock 충돌 예제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","실제 CPF Public API 사용 여부, JavaDoc/OpenAPI/Guide, 정상·오류·복구·보안·운영 Test를 포함해 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,미검증,latest master exact-SHA execution evidence required,EDU|optimistic lock 충돌 예제
