repository_relative_path,delete_type,reason,approved_by_user
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/core/api/broker/CpfBrokerClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/core/api/broker/CpfBrokerPublishRequest.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/core/api/broker/CpfBrokerPublishResult.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerEnvelope.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerFailureSanitizer.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerMessage.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerPublisher.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerResult.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/CpfBrokerClientRouter.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/CpfBrokerHeaderPolicy.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/CpfNamedBrokerClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/CpfProviderBrokerPublisher.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/S03ProviderOutcomeHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/core/api/broker/CpfBrokerClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/core/api/broker/CpfBrokerPublishRequest.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/core/api/broker/CpfBrokerPublishResult.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/core/common/broker/CpfBrokerFailureSanitizer.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/starter/ibmmq/CpfIbmMqBrokerClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/starter/ibmmq/CpfIbmMqProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/starter/ibmmq/S03IbmHeaderHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/starter/jms/CpfJmsBrokerClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/starter/jms/CpfJmsProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/starter/jms/S03JmsHeaderHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/starter/rabbitmq/CpfRabbitMqBrokerClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/starter/rabbitmq/CpfRabbitMqProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/com/cpf/starter/rabbitmq/S03RabbitHeaderHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/jakarta/jms/BytesMessage.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/jakarta/jms/Message.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/jakarta/jms/Session.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/org/springframework/amqp/core/Message.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/org/springframework/amqp/core/MessageBuilder.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/org/springframework/amqp/core/MessageProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/org/springframework/amqp/rabbit/connection/CorrelationData.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/org/springframework/amqp/rabbit/core/RabbitTemplate.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/org/springframework/jms/JmsException.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/org/springframework/jms/core/JmsTemplate.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/provider_header/src/org/springframework/jms/core/MessageCreator.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/com/cpf/core/api/security/secret/CpfSecretReference.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/com/cpf/core/api/security/secret/CpfSecretValue.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/secret/CpfSecretProviderRegistry.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpPathPolicy.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpTransferRecord.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpUploadOutcomePolicy.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/JdbcCpfSftpTransferLedger.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/client/SshClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/client/keyverifier/ServerKeyVerifier.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/client/session/ClientSession.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/sftp/client/SftpClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/sftp/client/SftpClientFactory.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_client_compile/src/org/springframework/boot/context/properties/ConfigurationProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/src/com/cpf/starter/sftp/CpfSftpUploadOutcomePolicy.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/sftp_policy/src/com/cpf/starter/sftp/S03SftpPolicyHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/javac.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/javac.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/javac.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/javac.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/run.command.txt,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/run.exitcode,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/run.stderr,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/run.stdout,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpClient.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpFrameCodec.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpProperties.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpReconnectPolicy.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpTlsContextProvider.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpUnknownResult.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpUnknownResultStore.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/S03TcpHarness.java,EXACT_FILE,Replaced by short V9 S03 workspace path,true
