path,artifact_kind,change_action,final_sha256,integration_required,integration_status,cleanup_eligible,owner,notes
cpf-core/src/main/java/com/cpf/core/common/broker/CpfBrokerOutboxPort.java,PRODUCT_REQUIRED,ADD_OR_MODIFY,72bed916d8e7c4518134d386dae1b542e8c98e8212fe0eeeb5f8bbdf1992ddde,true,pending,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/src/com/cpf/core/api/resilience/CpfResilienceExecutor.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,602a930463a3addd0d995ad4a2c27163f93096fd0f170c62287a0c6fea0f7a92,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/src/com/cpf/core/api/resilience/CpfResilienceOutcome.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,d14b987008a9d0aec1308b5dd9b6dc99601927dceaf4634967b2027b352dc6a4,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/src/com/cpf/gateway/internal/resilience/CpfGatewayResilientInvoker.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,d239df565a0d72e9fb5f38642d14fba9b563817bba9ff48b9c58a7b6c87994be,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/gateway/src/com/cpf/gateway/internal/resilience/S03GatewayResilienceHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,24158b6b840766cbf79d1f0ff8a5b3dfebaacfd6dafbd20f3e87aac7b1f7933d,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,96a160804040a90aeb819c07cfe97b332421f85d434c9d635e1161a8ca899e05,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,67eb66e2d4db4fbf8d1773b2fb56bba6ed644d5781d48f19689f9eb3d33633b2,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,3eb3835e5f93d467d136b1b19b0d2ae6d6ca2edda2514eb315b27df62dc59042,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/src/com/cpf/starter/integration/http/CpfHttpClientProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,4ae5706ee5b69a2ae26b695bb4977e720c7db7c50cf48fdd3681b5b62840fd05,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/src/com/cpf/starter/integration/http/CpfTypedHttpClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,ca100c0e9dacfc80c8ccaf6141c7af36ebac7f00b1793e4b77761ec286451a84,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/src/com/cpf/starter/integration/http/S03HttpClientHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,bf3e89cd5a3d43d9629c84b33bb3868f71dd48e1c2663cc6f658651ded3ae8db,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/http/src/org/springframework/boot/context/properties/ConfigurationProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,9d6182e0d5939a619f277fac4664c0d03927e6d7f059bfc59fcf1afe1e110f25,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,8ed33554121a90d712f957f42f9092454d284de761543ebad9e95a1ee9bda527,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,c2e9d69506cc72417e1da10e0f71f9f285452b752c824661cf697c9ef6c568f4,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,346f3b654c9961aca9d993efc5982c1209d2a6a92a3671c0f583495ce25b97ce,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/com/cpf/core/api/broker/CpfBrokerClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,2b81fe609856eee29f424efd30d506b857d734312fbc18039845a524e55670c5,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/com/cpf/core/api/broker/CpfBrokerPublishRequest.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,90348ed87b18821d019a377122ed9a0979f519c6afeb1780eb4b3ac0ef6077d6,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/com/cpf/core/api/broker/CpfBrokerPublishResult.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,cf13deae1f8e327e03bcdc3079b45a15927e7ac16417c16a3cc705a72d359eea,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/com/cpf/starter/kafka/CpfKafkaProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,abaf175c39054d664fc44fbad784371908b7fee79f9ca9fefffd30b536601da2,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/com/cpf/starter/kafka/KafkaCpfBrokerClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,96ace5bf41fc3d8281118ee9714178902e58299de329c39d79ca95d6589fce13,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/com/cpf/starter/kafka/S03KafkaOutcomeHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,381b9a8da4c5e23fce88ccd6593f8e1bf6ff97eedbe208f6a0004fb9b138a4e8,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/org/apache/kafka/clients/producer/ProducerRecord.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,7cec474db82a9bdb0dc101893839e2dca941390f73b0f95e3a78316646664dca,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/org/apache/kafka/clients/producer/RecordMetadata.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,c42ab7178264151df2ebe4f71fce4c7ff821a8cd31f5b6ccc56b935f0ffa6ffe,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/org/apache/kafka/common/errors/SerializationException.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,8fda6ff4a29f992c2682b0aebf4340740bebf42303cf4338ee12f0718c67e88f,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/org/apache/kafka/common/header/internals/RecordHeader.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,77507f95d64f7fefcd6bac9a5df6cea41f51da8ab5d5ea93b5b10c97865a68c5,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/org/springframework/boot/context/properties/ConfigurationProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,9c2c13b995b33c144c493e30e0bbff26672f3190afdb8b71c12aba2e1f1d5df4,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/org/springframework/kafka/core/KafkaTemplate.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,cfeae2b06745c8f2f0eaa8a3b7493e06852dae10434bcc76bda71fbb9086dd28,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/kafka/src/org/springframework/kafka/support/SendResult.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,1eafb796e1ab7f4b64e918aed19b44d86f0103fbefcc758ccb5154dadbf97852,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,4ad9771ab231fbd6a2e4765693b2d27f6aecc85a6066993be02dd8f1d36a103a,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,51a55b2a17087030131be7aef992b769f87ac1e78c440cd109b9b2ad7febc6a7,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,7349c0650bd8a5b8e0abda4d6bd99ed36a7c8c37ad012863ace4262d6143c6a6,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/core/api/broker/CpfBrokerClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,2b81fe609856eee29f424efd30d506b857d734312fbc18039845a524e55670c5,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/core/api/broker/CpfBrokerPublishRequest.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,90348ed87b18821d019a377122ed9a0979f519c6afeb1780eb4b3ac0ef6077d6,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/core/api/broker/CpfBrokerPublishResult.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,cf13deae1f8e327e03bcdc3079b45a15927e7ac16417c16a3cc705a72d359eea,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerEnvelope.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,07c2edc57cc0fe111f67cbf61ad6120bb59a6922b4dac8ef617170abf86f4590,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerFailureSanitizer.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,f23932aa8b43cc95db6972cd896c41ab993016e82577213d57e2b78c7d35f6ad,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerMessage.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,d0b9686cf4961caf5360adadd706fe57b728676bf34f6fe92600a0f8055553e4,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerPublisher.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,663b54ef4afe066dbcf79b80935ee16cd073cb097029c62af04961624b8c7f6d,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/core/common/broker/CpfBrokerResult.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,145a5b91361023e5aa01839bdc0ac6089b200a52757e7388a202d6ae111bd29e,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/CpfBrokerClientRouter.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,ef9f98a6abc61d182c4e70c0bf3898edd63b7c45b75b6514e5bee943894f4dcc,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/CpfBrokerHeaderPolicy.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,e58aae440f1644ce430e2a7ba76d1d368403b806edbd77eeb7f880e71d0a5b77,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/CpfNamedBrokerClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,6da4c7a64911fb861b9dcf0907a894a4e1055afd85ba6a037705d1cad12b383f,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/CpfProviderBrokerPublisher.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,b5c3007d9bb9b06742948c2acbd26b1bd680c3635a5f3c03c0333c2f47a441f3,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider/src/com/cpf/starter/messaging/reliability/S03ProviderOutcomeHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,b8af2319ff0b4b24e3c8e6133a9f469c52cad94f5a889ff67dcc70bfafc51b35,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,b2bcb5eefa6aa0b990a9b579acaf785c4f5e860471fee6a4625553bc6911ac21,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,e91c4cdff4493bf7cc290d012d938981d322ea44e045728c096324386c535348,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,26917aa5076870118eb286036ad0492906557e9ab6f76dfd672bf79ffb1a506a,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/core/api/broker/CpfBrokerClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,2b81fe609856eee29f424efd30d506b857d734312fbc18039845a524e55670c5,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/core/api/broker/CpfBrokerPublishRequest.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,90348ed87b18821d019a377122ed9a0979f519c6afeb1780eb4b3ac0ef6077d6,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/core/api/broker/CpfBrokerPublishResult.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,cf13deae1f8e327e03bcdc3079b45a15927e7ac16417c16a3cc705a72d359eea,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/core/common/broker/CpfBrokerFailureSanitizer.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,f23932aa8b43cc95db6972cd896c41ab993016e82577213d57e2b78c7d35f6ad,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/starter/ibmmq/CpfIbmMqBrokerClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,463ba90b4fd7759679ca6c005a99a376b67db4d76f0e8c82562512568cb4d893,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/starter/ibmmq/CpfIbmMqProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,4197d09afff789c8d5103349d22aca9c4742b0e739339b09256673340a519a52,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/starter/ibmmq/S03IbmHeaderHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,98c4bf333e4c7210f1d144d373214d8b433e35062d3f22e6aeeef9b6c12c6cd3,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/starter/jms/CpfJmsBrokerClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,644b0b8e21e5fc2cf92cb1c4b0b530643e01a5d854d7fc5064b2d9491c41bdda,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/starter/jms/CpfJmsProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,0c2f5011bb14d3942d94b2aeb9dd6d7d4c7d87c0d9bf9edc92055d8538d3451e,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/starter/jms/S03JmsHeaderHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,4ad78ad6f5f4230115579ba05ef358fe812913cefc213283f7da713409c3e282,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
