source_requirement_id,source_text,source_status,new_child_first_id,new_child_last_id,new_child_count,mapping_type,change_reason,active_rule,baseline_sha,r3_handling,r3_status
ADM-AGENT,Agent/Runner/Worker registry·capability·heartbeat·artifact·process·drain/takeover·위험조치 승인을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006162,CPF-FR-006222,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
ADM-EXS,외부기관 endpoint·health·credential/certificate status·request/response timeline·unknown/reconciliation을 Owner API로 관제한다.,HISTORY_SOURCE_ONLY,CPF-FR-006223,CPF-FR-006283,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
ADM-RECOVERY,unknown-result·DLQ·Saga·deployment·file/batch 실패의 runbook·승인된 recover/compensate/reconcile·결과 추적을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006284,CPF-FR-006344,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
ADM-INCIDENT,alert→incident→severity/owner→runbook/action→postmortem/closure 흐름과 관련 transaction/evidence를 연결한다.,HISTORY_SOURCE_ONLY,CPF-FR-006345,CPF-FR-006405,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
ADM-UX,대량 검색·paging·sort·filter·saved condition·status·empty/error/loading·responsive·keyboard·accessibility·safe download UX를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006406,CPF-FR-006466,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
ADM-APPROVAL,플랫폼 위험조치 versioned policy·ALL/ANY/N_OF_M·SoD·expiry·break-glass·immutable command hash·owner-command execution을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006467,CPF-FR-006527,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
BZA-BUSINESS,고객 업무 관리자 메뉴·권한·업무 조회·등록·변경·download·approval을 업무 Domain Public Contract로 수행한다.,HISTORY_SOURCE_ONLY,CPF-FR-006528,CPF-FR-006588,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
BZA-ORG,조직 hierarchy·직원·사번·직급/직책·유효기간 assignment·겸직/파견/대행·masked profile·결재 snapshot을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006589,CPF-FR-006649,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
BZA-APPROVAL,순차/병렬/개인/role/조직/ALL/ANY/N_OF_M/위임/대결/회수/재상신/만료/동시승인과 policy/instance 분리를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006650,CPF-FR-006710,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
BZA-SEQUENCE-SAMPLE,업무 채번을 선택형 Customization Sample로 제공하되 기본 Runtime 의존을 만들지 않고 규칙·시험·승인·audit를 교육한다.,HISTORY_SOURCE_ONLY,CPF-FR-006711,CPF-FR-006771,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SEC-AUTHN,사용자·운영자·service의 MFA/OIDC/OAuth2/JWT/API key/mTLS 인증·credential lifecycle·session/token replay 방어를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006772,CPF-FR-006832,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SEC-AUTHZ,RBAC/ABAC·least privilege·server-side resource/action authorization·SoD·permission version·즉시 회수를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006833,CPF-FR-006893,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SEC-SECRET,Secret Provider SPI·외부 Vault/file/env integration·encryption·rotation·revocation·zeroization·log/evidence 원문 금지를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006894,CPF-FR-006954,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SEC-CERT,certificate/key trust store·issuance/import·expiry alert·rotation·revocation·mTLS identity·keyId 검증을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-006955,CPF-FR-007015,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SEC-PRIVACY,PII catalog·목적·최소수집·동의/법적근거·masking·raw access·retention/deletion·export·audit를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007016,CPF-FR-007076,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SEC-DOWNLOAD,대량/민감 download 권한·사유·승인·watermark·row/size limit·expiry·encryption·one-time link·audit를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007077,CPF-FR-007137,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SEC-APP,injection·SSRF·path traversal·upload/archive bomb·XSS/CSRF·deserialization·process execution·security header·secure default를 통제한다.,HISTORY_SOURCE_ONLY,CPF-FR-007138,CPF-FR-007198,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SEC-APPROVAL,보안 위험행위 dual control·자기승인 금지·immutable target hash·expiry·break-glass·사후 review를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007199,CPF-FR-007259,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SEC-AUDIT,audit append-only/tamper detection·hash chain/signature·clock/identity·retention·search·export·evidence integrity를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007260,CPF-FR-007320,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-METRIC,transaction/service/instance/DB/Broker/Batch/Gateway/Agent의 bounded-cardinality metric·dashboard·export를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007321,CPF-FR-007381,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-SLO,availability·latency·error·freshness·backlog·recovery SLI/SLO·error budget·burn-rate alert를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007382,CPF-FR-007442,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-ALERT,dedup·grouping·inhibition·severity·routing·escalation·maintenance suppression·acknowledgement를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007443,CPF-FR-007503,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-INCIDENT,incident lifecycle·commander/owner·communication·timeline·evidence·action item·problem linkage를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007504,CPF-FR-007564,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-RUNBOOK,탐지조건·영향·진단·안전조치·rollback·escalation·검증·종결 기준을 실행 가능한 runbook으로 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007565,CPF-FR-007625,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-SELF,자동진단/자동복구 allowlist·rate/attempt limit·circuit stop·approval boundary·rollback·immutable audit를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007626,CPF-FR-007686,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-TOPOLOGY,service/instance/dependency/domain/owner/database/broker/endpoint 관계를 versioned topology/service catalog로 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007687,CPF-FR-007747,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-MAINT,maintenance·admission block·drain/quiesce·in-flight deadline·health/routing 반영·resume·audit를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007748,CPF-FR-007808,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-CONFIG,runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007809,CPF-FR-007869,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-DRIFT,Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.,HISTORY_SOURCE_ONLY,CPF-FR-007870,CPF-FR-007930,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-CAPACITY,CPU/memory/thread/connection/queue/storage/DB/Broker 용량·threshold·trend·forecast·load test 기준을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007931,CPF-FR-007991,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
OPS-DR,RTO/RPO·multi-zone/site·backup/restore·failover/failback·data consistency·runbook·정기 DR drill을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-007992,CPF-FR-008052,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
DEVEX-QUICK,신규 개발자가 표준 환경에서 설치→생성→빌드→실행→테스트→디버깅을 문서대로 재현하는 quick start를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-008053,CPF-FR-008113,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
DEVEX-CODEGEN,OpenAPI/Orval/DB metadata/domain template code generation의 exact input SHA·deterministic output·drift gate·user-owned 영역 보호를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-008114,CPF-FR-008174,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
DEVEX-COMMENT,Public API/SPI·주요 Service/Controller·복구·동시성·보안 로직에 유지보수 가능한 한글 JavaDoc/주석·설정 설명을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-008175,CPF-FR-008235,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
ONBOARD-DOMAIN,DomainName+3자리 SystemCode로 신규 업무 Domain을 충돌 검증 후 생성·DB bootstrap·build/runtime·remove/regenerate한다.,HISTORY_SOURCE_ONLY,CPF-FR-008236,CPF-FR-008296,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SAMPLE-ACC,범용 계정/업무 흐름을 과도한 제품 원장 없이 Local/Remote·validation·transaction·error 사용법 Sample로 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-008297,CPF-FR-008357,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SAMPLE-MBR,cpf-member를 Generator output과 동일한 Golden Reference Instance로 유지하고 normalize parity gate를 통과시킨다.,HISTORY_SOURCE_ONLY,CPF-FR-008358,CPF-FR-008418,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SAMPLE-REF,cpf-education에서 제품 Public API의 정상·오류·경계·복구·권한·운영 사용법을 실제 Runtime으로 교육한다.,HISTORY_SOURCE_ONLY,CPF-FR-008419,CPF-FR-008479,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SAMPLE-BIZADM,BZA 선택형 업무관리/채번/결재 Customization Sample을 기본 활성화 없이 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-008480,CPF-FR-008540,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
SAMPLE-EDU,교육 시나리오가 장난감 계약을 만들지 않고 실제 Header/API/DB/Event/Batch/Security 표준을 사용한다.,HISTORY_SOURCE_ONLY,CPF-FR-008541,CPF-FR-008601,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
API-CONTRACT,HTTP/Local/Remote API의 header·auth·success/error·version·idempotency·permission·content type·example·consumer compatibility를 정의한다.,HISTORY_SOURCE_ONLY,CPF-FR-008602,CPF-FR-008662,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
API-PAGING,offset page·slice·keyset/signed cursor·sort/filter allowlist·stable ordering·max size·count 비용 정책을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-008663,CPF-FR-008723,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
API-ASYNC,202 acceptance·operationId·status/result polling·callback/event·cancellation·idempotency·expiry·unknown-result를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-008724,CPF-FR-008784,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
API-FILE,multipart·streaming upload/download·range·checksum·content disposition/type·size/virus policy·cancellation·secure filename을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-008785,CPF-FR-008845,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
RULE-ARCH,Module/package/dependency/owner/internal API/DB access/dual primary/generated drift 위반을 자동 Architecture Gate로 차단한다.,HISTORY_SOURCE_ONLY,CPF-FR-008846,CPF-FR-008906,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
RULE-SEC,secret/credential/URL/TLS/security header/unsafe API/path/query/log/evidence pattern·dependency vulnerability를 자동 Gate로 차단한다.,HISTORY_SOURCE_ONLY,CPF-FR-008907,CPF-FR-008967,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
RULE-QUALITY,compile/static analysis/duplication/dead code/dependency lock/license/SBOM/test coverage/marker-only 구현을 자동 Gate로 검증한다.,HISTORY_SOURCE_ONLY,CPF-FR-008968,CPF-FR-009028,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
TEST-UNIT,순수 로직·validation·state transition·error mapping·serialization·security utility를 deterministic unit test로 검증한다.,HISTORY_SOURCE_ONLY,CPF-FR-009029,CPF-FR-009089,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
TEST-CONTRACT,Public API/SPI·Local/Remote·OpenAPI·message schema·DB query·generated client·published artifact compatibility를 검증한다.,HISTORY_SOURCE_ONLY,CPF-FR-009090,CPF-FR-009150,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
TEST-RUNTIME,실제 Java25/WAS/DB/Process 환경에서 startup·endpoint·transaction·shutdown·recovery·resource leak를 검증한다.,HISTORY_SOURCE_ONLY,CPF-FR-009151,CPF-FR-009211,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
TEST-BROWSER,ADM/BZA Chromium·Firefox·WebKit의 route/deep link/session/permission/error/a11y/keyboard/responsive를 검증한다.,HISTORY_SOURCE_ONLY,CPF-FR-009212,CPF-FR-009272,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
TEST-BROKER,실제 Kafka·JMS/IBM MQ·RabbitMQ에서 ACK·transaction·duplicate·ordering·redelivery/rebalance·retry/DLQ·outage·crash를 검증한다.,HISTORY_SOURCE_ONLY,CPF-FR-009273,CPF-FR-009333,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
