path,action,owner_session,canonical_requirement_id,reason,baseline_sha,sha256
cpf-admin/frontend/src/generated/orval/model/admResponseCodeUpdateParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,10f4f366a93ff52565d9ff424a2507ff8a5ddc541d58d5edaeeec83eac6beeb3
cpf-admin/frontend/src/generated/orval/model/admRoleSaveRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,4f0e319c7ca1daf9b3f9c4b3e60a1fd15dad29c8f201ca9898505e7dc40ecfe3
cpf-admin/frontend/src/generated/orval/model/admRuntimeControlCancelChangeRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,b1dc6a3c15850c4533e15342057fbf2d058cc03ce3026caa9d7443cdbee6f038
cpf-admin/frontend/src/generated/orval/model/admRuntimeControlChangeGroupMemberRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,745f7f92397455c13a8ef0f9169f30eeec86aedfe8a6986246bc5e99d07dd384
cpf-admin/frontend/src/generated/orval/model/admRuntimeControlCreateChangeRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,6a3c2c0e380e1a6d5f92ef2c6e93cac44c9ac24623dcf514b31b5f1962cc9269
cpf-admin/frontend/src/generated/orval/model/admRuntimeControlDeleteGroupParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,2d058f23f7aafd03d47f22530ece861b7c21f1cac721b9a8252602416d4b1d8a
cpf-admin/frontend/src/generated/orval/model/admRuntimeControlFindStatusParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,d9d899b6f98188b25b213782224879dc6621e6fb46a15d1cf96d7ff27009c76e
cpf-admin/frontend/src/generated/orval/model/admRuntimeControlPreviewChangeRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,2b7e3e512eeb9d33e6b7dbe25541a9a4833ae456663558ec2e9744a10434bb90
cpf-admin/frontend/src/generated/orval/model/admRuntimeControlPreviewTargetsRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,93913ec2f017773a719a9176e7d55ca02e6c43c053367394a67a1b12b215b9a1
cpf-admin/frontend/src/generated/orval/model/admRuntimeControlRollbackChangeRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,538a67770ca779c7155ad49de442768795f91a5517707cde6ebb5096615439d7
cpf-admin/frontend/src/generated/orval/model/admRuntimeControlSaveGroupRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,a940ffb2521a3d832c2d9ab6536a6bacbc575651ef9d06cb7533db18fec2d86b
cpf-admin/frontend/src/generated/orval/model/admSecretFindMetadataParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,1216c3880cd6ff7fd4f2530601ace8c184d0807f277a6977aa3d3b4f971f5360
cpf-admin/frontend/src/generated/orval/model/admSecretRotateRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,719ef7510f2c1b53a1a170fd70a897db9ef966358d3f76f58e049ab4907f5457
cpf-admin/frontend/src/generated/orval/model/admSecurityDisableMfaParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,a49135434836a40d810c91ca80708411f979f209a1cb2cefe1f3ca2ad9600ba1
cpf-admin/frontend/src/generated/orval/model/admServiceRegistryChangeInstanceStateRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,400c83a824544333d0abaf38517ce3e2262a5d6076bb4448faec397871950cd4
cpf-admin/frontend/src/generated/orval/model/admServiceRegistryFindCallHistoryParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,784c1eef54cc6c1b43a573bd11344c85e9e2eeb6f6fa3f95201339962f273aa9
cpf-admin/frontend/src/generated/orval/model/admServiceRegistryFindCircuitStatesParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,259cb12d0a2528fbead094dac31e558ba44d6fdedd67db9eb4645fe33068959d
cpf-admin/frontend/src/generated/orval/model/admServiceRegistryFindEndpointsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,cdff5705348bb4f86a1a6ca49e48701259b9089be9bc3bf493c0cd58fce152e2
cpf-admin/frontend/src/generated/orval/model/admServiceRegistryFindHealthParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,449bcea81c608723844a2c569b067ac7aa95a15a2e338189ae150ec308d183fc
cpf-admin/frontend/src/generated/orval/model/admServiceRegistryFindInstancesParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,05836e9c74e582289ee78ac4d7ce783fcbf9309d3f4f7d9c7df725e48f38ef7f
cpf-admin/frontend/src/generated/orval/model/admServiceRegistryFindRoutingPoliciesParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,b9b30b8ff00d5db9e3e50f46ac486ac14414ab13a51e524b33e1f9fb743fc091
cpf-admin/frontend/src/generated/orval/model/admServiceRegistryFindServicesParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,7c75b3063086144e9e6fb7ecef5290c5cabb1f9cc1f02e24804f17243b3ea943
cpf-admin/frontend/src/generated/orval/model/admSessionRevokeRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,fa5af1d52ed151b154d6ea06559bc8f004ea5fd3689e1b3adecff7001fed58fa
cpf-admin/frontend/src/generated/orval/model/admStandardExecutionFindAllParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,9932e92748aba6d528dbbc90b6b17d93048c9bcca47e4c25cddf6d5e36281952
cpf-admin/frontend/src/generated/orval/model/admStatusUpdateRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,87caa875aa848321461ba5c00ea6c854e34c987c3cde1b2bb9f530d11604f1d6
cpf-admin/frontend/src/generated/orval/model/admTraceBoostRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,cf0c232ac9ef7ccee2d2ef6bf4d2621620493ade48766f250a2e11951a611b8f
cpf-admin/frontend/src/generated/orval/model/admTransactionGroupFindGroupsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,7888f286a30b23f5d60bf9cdefcbfbc1798f1267d07d06076ab0c2b92f6ad029
cpf-admin/frontend/src/generated/orval/model/admTransactionMetaFindPageParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,79ca63b6aecbca70fabc11e6af5406d1d13f5f272abb4d2b9cc4453b6207f2ac
cpf-admin/frontend/src/generated/orval/model/admTransactionMetaFindTransactionsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,5ce967adb2ecfefffacca3bab052543962e44fa138c3802bd01e78440caaadf3
cpf-admin/frontend/src/generated/orval/model/admTransactionMetaInactivateParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,41858eeff16741772ccab70c81d181903fc8feecbfff60ad862d24315d054d22
cpf-admin/frontend/src/generated/orval/model/admTransactionMetaScanParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,ca17813f81b853ea451ae6d16edbd148167b50875ddc9a41a642f9ad3345ad31
cpf-admin/frontend/src/generated/orval/model/bindingStateCommand.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,648c42f192ae75d03b2536826fd0d83b38da4b31cf89c1de23359d4f9a58e8f1
cpf-admin/frontend/src/generated/orval/model/commonCodeRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,d0fca49efa08b470a7b4acb8086a426a4950e9b7e8e6d03cb67eca2d63888240
cpf-admin/frontend/src/generated/orval/model/commonConfigRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,86c5af9f561c57d789672a2e9156ceab07c6991f3835fdc69ff74b372ce81385
cpf-admin/frontend/src/generated/orval/model/commonMessageRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,8855e6161b0c5eaac091ca57fca3561fb571a61e1367a8758bf7092bdd80f95d
cpf-admin/frontend/src/generated/orval/model/commonResponseCodeRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,0fc6d6a923d19b5694138704c82bcbc1ffb77cb050ee987efb534084abbba21a
cpf-admin/frontend/src/generated/orval/model/connectionTestCancel.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,c7925ce65ddf4aa8dc51b9455688078ebf9abe01383eef77550e4271d3b9a1cf
cpf-admin/frontend/src/generated/orval/model/connectionTestRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,6383289abcf2cd8bae7c9b1f662cbc29c2dbe4b2c2def63fcfb49f4ef2a289bf
cpf-admin/frontend/src/generated/orval/model/connectionTestRevalidation.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,828a5e57c58144f70ce4f95f10edf58af8cdc16b9a0896eb139ef28dea598d85
cpf-admin/frontend/src/generated/orval/model/cpfControllerSourceResponse.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,221348086f3f9c8bf4270e03d584a3e52ab13ccbffd8fd5775d896a2fb171df5
cpf-admin/frontend/src/generated/orval/model/cpfLogLevel.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,a1fd1996afe2820949643c0a7273b3beea1808254b3d25d9fdbd81039d1ba3fc
cpf-admin/frontend/src/generated/orval/model/cpfRuntimeActualState.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,6536d576e868fceface34d1c3be4bc8db553208a1164521ef5098a16e586bf56
cpf-admin/frontend/src/generated/orval/model/cpfRuntimePayload.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,b51cf215919c612abb0763de06ea5bd93fce0cf7660ff0c2a4f0176acf25199d
cpf-admin/frontend/src/generated/orval/model/cpfRuntimeTargetSelector.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,210355188589710adc8cbef14547b77aaa17f9becf940a96d5a88e75305d5b45
cpf-admin/frontend/src/generated/orval/model/cpfSensitiveDataAccessRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,02a84adaae73f1852cce155093e5845dbfd5e0a58fa7bc48314b0cfc3a2e39e8
cpf-admin/frontend/src/generated/orval/model/cpfTabularFormat.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,cbf7fa20523bd437b74eb3650b5a7bbde6e23a9f943a90f7deff0c46a8600543
cpf-admin/frontend/src/generated/orval/model/decisionCommand.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,3ac447ff8d04cfe2b4b73e0e24e77841e1d49cec264b45671fcd75d91dc69c89
cpf-admin/frontend/src/generated/orval/model/deleteCommand.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,10d9506967cc4a222152db4fdb9497a9e4487e63c0f443dc4bbe2297ddb77660
cpf-admin/frontend/src/generated/orval/model/downloadRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,2f642baa0fde577b500c475e2d5553360a30ea33e8d8adc84925749219122c91
cpf-admin/frontend/src/generated/orval/model/endpointDefinition.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,6cd3f73078894cc282da20be0f48d273104de0dc713a442a85ddbd1b7232a21d
cpf-admin/frontend/src/generated/orval/model/findAdmBatchJobInstanceLogsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,937af8405d48bfe7f3d42336c0e8e340abb6076a0de78470159c950ae1d7e38a
cpf-admin/frontend/src/generated/orval/model/findAdmBrokerDlqParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,1c6af9fe0727c203ca3defd26fa01ac23d04760b8adda553c1433a66cce812bb
cpf-admin/frontend/src/generated/orval/model/findAdmBrokerInboxParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,c6d25f513c291fd24841d59e280a41c0e844f9f7f2404749fb90d7a26a93175a
cpf-admin/frontend/src/generated/orval/model/findAdmBrokerOutboxParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,2de46bf97787f9aa14e0d564cab4b5bd5f0f8c55c3d9bdc333a097de18a93548
cpf-admin/frontend/src/generated/orval/model/findAdmFileTransferHistoryParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,6b762e8566c216c73866a2a05dfa46c1ba8af2f4f6e9d91f7df9e7f0d0867da3
cpf-admin/frontend/src/generated/orval/model/findAdmIdempotencyRecordsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,f3aa5f598ebe8a7ed718c85072a2679a02a1d04721cb63f44ece02d13128d3b4
cpf-admin/frontend/src/generated/orval/model/findAdmUnknownResultsParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,93e2eed9e01e7d778ebd042d9ae2e231cb7971968667dc6fc8f105b858a03bf8
cpf-admin/frontend/src/generated/orval/model/gatewayBindingCommand.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,603685818a6a15b43eec5419de5fa513dadf4ed4dc482ba4c583f56c0bba1ca8
cpf-admin/frontend/src/generated/orval/model/getAdmBatchJobInstanceLogParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,1852b276b9b07c518cc21768e336a0017e3350c9e24b15f49e58ddf27ab3c8aa
cpf-admin/frontend/src/generated/orval/model/incidentActionRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,288052e67f6b367854e5f3c7fb8275e3ef0cab0863bfae116bbf0ee7ee1084ff
cpf-admin/frontend/src/generated/orval/model/index.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,fef5458c9263562a0759af4e5c997d92e4f8efe0e062c61958f665290de906ea
cpf-admin/frontend/src/generated/orval/model/instanceCommand.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,c221cec3cb92211111257cd55888cebd2288d98cf52ddeaa17a800274792cfe4
cpf-admin/frontend/src/generated/orval/model/instanceDefinition.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,865be9232030908a17a65fe1e28847723e0d6f4c4afb1a50f8447cc8e4223116
cpf-admin/frontend/src/generated/orval/model/maintenanceSaveRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,e9cb1843e7b752942d0549e6514eb536c9c6977e20919319ad639aa9d647aaa5
cpf-admin/frontend/src/generated/orval/model/policyCommand.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,773c1ffccfeb3ffafbbfe6da79929fd4f98d503b014c730ec98f393c9d9555f8
cpf-admin/frontend/src/generated/orval/model/policySaveRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,b6f6e1bddca3ebf5fb6882d5047f4e730e47fadaa5451fb397c64844b76f8ebc
cpf-admin/frontend/src/generated/orval/model/recoveryTarget.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,144265675f42df7654a006e909b146fe1ad4b0f403a74c768bc8e31ca27d5f59
cpf-admin/frontend/src/generated/orval/model/requestCommand.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,fb7786d71656b5ada19254791202c2571b41a4bdc7829d7a3ad3c964f02727d2
cpf-admin/frontend/src/generated/orval/model/serverGroupCommand.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,88c02fa50cb4b18bcc21b025247b0607d4b9d0215bbe13c031ef2c9a7425e1ce
cpf-admin/frontend/src/generated/orval/model/serviceDefinition.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,a3dc3739938965375b7a81b6a6990a36ba991486721a9783b9dc7be92133a70d
cpf-admin/frontend/src/generated/orval/model/signalRequest.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,648ad4071075621352b9ccb3e96ffe6bfe3aefc8e35287ef53fa20d5e1d65e4c
cpf-admin/frontend/src/generated/orval/model/traceAdmByBusinessTransactionIdParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,f71586f1a99559c3bd5e33fa71072503bebad6395b29751f79c21d30b2b024d7
cpf-admin/frontend/src/generated/orval/model/traceAdmByTraceIdParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,39eb15da7244504af6bfe8d5c92008b20d34b40f471f2c8eb26f4404a05dee65
cpf-admin/frontend/src/generated/orval/model/traceAdmByTransactionIdParams.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,886939464e0a8305b9cc555e63ffc406ceea7398c78d3b36f7d620d116d6e12c
cpf-admin/frontend/src/generated/orval/model/unknownResolution.ts,REGENERATE,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,692414f98f69965efdbebca93cecbcc3ee96405d65fe3cbc6c90bde306d141ad
cpf-admin/frontend/src/state/createAdmState.ts,MODIFY,DEVGPT-V9-S05,ADM-AUTH,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,ad1ee794eedee29e28978753e19adb676e93f7272c91a4740993b5cbb8c38561
cpf-admin/src/main/java/com/cpf/admin/approval/owner/BatchRuntimeApprovalOwnerCommandAdapter.java,MODIFY,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,73e310cbb61f0d6a4f9b2ac7ac29915f85bc2a5132f62f93cfb196dd003eeda0
cpf-admin/src/main/java/com/cpf/admin/approval/owner/CenterCutApprovalOwnerCommandAdapter.java,ADD,DEVGPT-V9-S05,ADM-CENTER,Canonical Approval owner adapter for execution-scoped Center-Cut recovery commands.,af12a0c8851a2e8d20e9e42964d8dacc0266af03,934fcf5c231fb35f9462fb46cb9fb88865ca941a246b8a50b2aa58f084764b83
cpf-admin/src/main/java/com/cpf/admin/approval/service/AdmApprovalService.java,MODIFY,DEVGPT-V9-S05,ADM-APPROVAL,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,251c34d441b4c3470787fe6cde474f7a91b37ddf0a2a58f63fa0e46596e277ae
cpf-admin/src/main/java/com/cpf/admin/opr/batch/RemoteCpfBatchOperationsAdapter.java,MODIFY,DEVGPT-V9-S05,ADM-UX,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,7b74e0022937bbc176270335da9889377f5eda837ae54d3077b79aee3d112cca
cpf-admin/src/main/java/com/cpf/admin/opr/centercut/AdmCenterCutCommandClient.java,ADD,DEVGPT-V9-S05,ADM-CENTER,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,2f1a6f9de5b3b91838f0e6e495c2f6476937e888c8de523f1d07ace04f97449c
cpf-admin/src/main/java/com/cpf/admin/opr/centercut/RemoteAdmCenterCutCommandClient.java,ADD,DEVGPT-V9-S05,ADM-CENTER,"S05 exact-scope remediation, Center-Cut integration, or deterministic generated-client parity",af12a0c8851a2e8d20e9e42964d8dacc0266af03,91185c70eb5d111f43b1f7e881b6c6573c3b9150e070d85cf7ed9d161aab9853
