id_type,exact_id,work_item_id,development_status,verification_status,qa_status,evidence_path,final_completion
CPF-FR,CPF-FR-028802,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028802,false
CPF-FR,CPF-FR-028803,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028803,false
CPF-FR,CPF-FR-028804,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028804,false
CPF-FR,CPF-FR-028805,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028805,false
CPF-FR,CPF-FR-028806,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028806,false
CPF-FR,CPF-FR-028807,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028807,false
CPF-FR,CPF-FR-028808,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028808,false
CPF-FR,CPF-FR-028809,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028809,false
CPF-FR,CPF-FR-028810,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028810,false
CPF-FR,CPF-FR-028811,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028811,false
CPF-FR,CPF-FR-028812,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028812,false
CPF-FR,CPF-FR-028813,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028813,false
CPF-FR,CPF-FR-028814,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028814,false
CPF-FR,CPF-FR-028815,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028815,false
CPF-FR,CPF-FR-028816,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028816,false
CPF-FR,CPF-FR-028817,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028817,false
CPF-FR,CPF-FR-028818,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028818,false
CPF-FR,CPF-FR-028819,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028819,false
CPF-FR,CPF-FR-028820,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028820,false
CPF-FR,CPF-FR-028821,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028821,false
CPF-FR,CPF-FR-028822,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028822,false
CPF-FR,CPF-FR-028823,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028823,false
CPF-FR,CPF-FR-028824,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028824,false
CPF-FR,CPF-FR-028825,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028825,false
CPF-FR,CPF-FR-028826,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028826,false
CPF-FR,CPF-FR-028827,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028827,false
CPF-FR,CPF-FR-028828,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028828,false
CPF-FR,CPF-FR-028829,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028829,false
CPF-FR,CPF-FR-028830,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028830,false
CPF-FR,CPF-FR-028831,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028831,false
CPF-FR,CPF-FR-028832,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028832,false
CPF-FR,CPF-FR-028833,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028833,false
CPF-FR,CPF-FR-028834,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028834,false
CPF-FR,CPF-FR-028835,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028835,false
CPF-FR,CPF-FR-028836,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028836,false
CPF-FR,CPF-FR-028837,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028837,false
CPF-FR,CPF-FR-028838,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028838,false
CPF-FR,CPF-FR-028839,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028839,false
CPF-FR,CPF-FR-028840,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028840,false
CPF-FR,CPF-FR-028841,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028841,false
CPF-FR,CPF-FR-028842,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028842,false
CPF-FR,CPF-FR-028843,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028843,false
CPF-FR,CPF-FR-028844,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028844,false
CPF-FR,CPF-FR-028845,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028845,false
CPF-FR,CPF-FR-028846,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028846,false
CPF-FR,CPF-FR-028847,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028847,false
CPF-FR,CPF-FR-028848,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028848,false
CPF-FR,CPF-FR-028849,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028849,false
CPF-FR,CPF-FR-028850,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028850,false
CPF-FR,CPF-FR-028851,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028851,false
CPF-FR,CPF-FR-028852,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028852,false
CPF-FR,CPF-FR-028853,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028853,false
CPF-FR,CPF-FR-028854,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028854,false
CPF-FR,CPF-FR-028855,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028855,false
CPF-FR,CPF-FR-028856,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028856,false
CPF-FR,CPF-FR-028857,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028857,false
CPF-FR,CPF-FR-028858,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028858,false
CPF-FR,CPF-FR-028859,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028859,false
CPF-FR,CPF-FR-028860,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028860,false
CPF-FR,CPF-FR-028861,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028861,false
CPF-FR,CPF-FR-028862,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028862,false
CPF-FR,CPF-FR-028863,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028863,false
CPF-FR,CPF-FR-028864,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028864,false
CPF-FR,CPF-FR-028865,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028865,false
CPF-FR,CPF-FR-028866,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028866,false
CPF-FR,CPF-FR-028867,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028867,false
CPF-FR,CPF-FR-028868,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028868,false
CPF-FR,CPF-FR-028869,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028869,false
CPF-FR,CPF-FR-028870,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028870,false
CPF-FR,CPF-FR-028871,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028871,false
CPF-FR,CPF-FR-028872,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028872,false
CPF-FR,CPF-FR-028873,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028873,false
CPF-FR,CPF-FR-028874,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028874,false
CPF-FR,CPF-FR-028875,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028875,false
CPF-FR,CPF-FR-028876,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028876,false
CPF-FR,CPF-FR-028877,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028877,false
CPF-FR,CPF-FR-028878,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028878,false
CPF-FR,CPF-FR-028879,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028879,false
CPF-FR,CPF-FR-028880,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028880,false
CPF-FR,CPF-FR-028881,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028881,false
CPF-FR,CPF-FR-028882,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028882,false
CPF-FR,CPF-FR-028883,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028883,false
CPF-FR,CPF-FR-028884,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028884,false
CPF-FR,CPF-FR-028885,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028885,false
CPF-FR,CPF-FR-028886,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028886,false
CPF-FR,CPF-FR-028887,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028887,false
CPF-FR,CPF-FR-028888,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028888,false
CPF-FR,CPF-FR-028889,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028889,false
CPF-FR,CPF-FR-028890,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028890,false
CPF-FR,CPF-FR-028891,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028891,false
CPF-FR,CPF-FR-028892,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028892,false
CPF-FR,CPF-FR-028893,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028893,false
CPF-FR,CPF-FR-028894,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028894,false
CPF-FR,CPF-FR-028895,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028895,false
CPF-FR,CPF-FR-028896,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028896,false
CPF-FR,CPF-FR-028897,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028897,false
CPF-FR,CPF-FR-028898,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028898,false
CPF-FR,CPF-FR-028899,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028899,false
CPF-FR,CPF-FR-028900,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028900,false
CPF-FR,CPF-FR-028901,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028901,false
CPF-FR,CPF-FR-028902,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028902,false
CPF-FR,CPF-FR-028903,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028903,false
CPF-FR,CPF-FR-028904,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028904,false
CPF-FR,CPF-FR-028905,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028905,false
CPF-FR,CPF-FR-028906,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028906,false
CPF-FR,CPF-FR-028907,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028907,false
CPF-FR,CPF-FR-028908,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028908,false
CPF-FR,CPF-FR-028909,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028909,false
CPF-FR,CPF-FR-028910,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028910,false
CPF-FR,CPF-FR-028911,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028911,false
CPF-FR,CPF-FR-028912,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028912,false
CPF-FR,CPF-FR-028913,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028913,false
CPF-FR,CPF-FR-028914,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028914,false
CPF-FR,CPF-FR-028915,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028915,false
CPF-FR,CPF-FR-028916,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028916,false
CPF-FR,CPF-FR-028917,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028917,false
CPF-FR,CPF-FR-028918,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028918,false
CPF-FR,CPF-FR-028919,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028919,false
CPF-FR,CPF-FR-028920,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028920,false
CPF-FR,CPF-FR-028921,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028921,false
CPF-FR,CPF-FR-028922,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028922,false
CPF-FR,CPF-FR-028923,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028923,false
CPF-FR,CPF-FR-028924,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028924,false
CPF-FR,CPF-FR-028925,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028925,false
CPF-FR,CPF-FR-028926,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028926,false
CPF-FR,CPF-FR-028927,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028927,false
CPF-FR,CPF-FR-028928,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028928,false
CPF-FR,CPF-FR-028929,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028929,false
CPF-FR,CPF-FR-028930,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028930,false
CPF-FR,CPF-FR-028931,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028931,false
CPF-FR,CPF-FR-028932,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028932,false
CPF-FR,CPF-FR-028933,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028933,false
CPF-FR,CPF-FR-028934,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-028934,false
