path,classification,owner,change_type,size_bytes,sha256,requirement_scope,baseline_sha,note
cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,469,0a21f6671effac8526d22219ae6b641c4166e63181267b877154e80a7d4feaae,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,453,e532ff7dbd6dbb66d45daba16f195ca9c5aaa7097af0687dd74e0fdb0d229a1b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,469,5e6c0e23e120c38f40ec9e06e382dde13eebea6175d64f31ee9aa2a47dacf657,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,457,51153df1d3aeeb46adf54e6628b35cae2a10fe9b32343050910b5b9315e1dc75,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/calendar/businessday/EduDev39UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,441,7eecaa626d2c1a326230a54784549112dc01aafcf81d393b143fc1b0c14d541c,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/command/audit/EduDev03ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,461,4a07ac73f6879bbc35c42c0f867e8a75a3669aef237f99c1260fb85e38937656,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/command/audit/EduDev03FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,445,fcb6b0e7accb35a0570bd04ba75e6a281e4c44667f33ccf3f3394333f248a3fd,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/command/audit/EduDev03IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,461,8bb4a42a69f98e1e5d5e4f8736685b6805ec78de976bf3d16b46bdfd7359fe45,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/command/audit/EduDev03RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,449,65360edb1ffbc9fb41952a6cdd0b5d9e8222308106059d40d757b25e264b6b55,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/command/audit/EduDev03UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,433,2723c90d5b823309fed23b8ae10a3943bd2f818e2b5c36267e9a7a8b867540db,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,475,a2914ab79e9fcdcf2225cafe80912fa3d34269d5d33863d29b61868538e3851b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,459,ace7006338e710a94998024cca7b9e6cd657b5585846e937428a7d068b944e48,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,475,d1fa269d6a1416d30d84ff99fbe9f5b50b33c44a461651e5c7abb0d446876855,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,463,751a4af09ba98c32866ceb02843b496ee50df6aa23a98b18661bb23e2954e88b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/lease/EduDev37UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,447,4ee142642625f3cec2702d7492e81b479ec02004fea97c3dc40e0f7fe3d8455d,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/optimisticlock/EduDev04ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,473,d462acf2ccdda0465995aa398c49d2bd970e896f1a717e45a5ace21cf572dcdf,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/optimisticlock/EduDev04FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,457,6b4c9c40fdbc27dfeae23eb29c1d48b6eca0ebd795543e2516e3b03a37b18146,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/optimisticlock/EduDev04IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,473,3f795cd13c202a744133d96167ccd6c88e1dcf011bd9115fe7ad2e8e0f48cefa,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/optimisticlock/EduDev04RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,461,625487dbf52d7bfb54b55e8ad010ee1e310c3501193c789d7264bae045975c6a,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/concurrency/optimisticlock/EduDev04UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,445,0b51a86e5bb254f23f85f722c97b808e04673d16b52b0af7afc781a69c5d947b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,478,264c0029c81e709f4fc4cb45829366da2635522a7608cb82e636d44f502eece1,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,462,f40798362c4eed7875945a68c56af342759591948929dbae46b1c58f9e81711a,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,478,681ee8afe1d1653c1c6f1bcaf9908222ff3f35209ea480daaa6da4d91df01c69,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,466,10f04651208d4f1fb55b634b5b4100564bdcdccc3031f652d9ad9b21031663b0,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/contract/validation/EduDev23UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,450,7e347f31e4f240394ccad5953a78683f1708f2912bcd4b83e36581b9bb8c18cc,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/fixedwidth/EduDev10ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,465,0545f19a540b0ab9d01ff7d80e61883dfdb19cc5426987f4a6424cf4e78c2d8e,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/fixedwidth/EduDev10FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,449,177c8215299678760275104c17022ba2a3daa52858d65f253b7d58e2d49ffb10,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/fixedwidth/EduDev10IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,465,4c5a1b32cb1ac18206edf9f054d202c1543c15511456ecdabadcd11e98d69399,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/fixedwidth/EduDev10RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,453,b2f9ecec71f008def29613abe709fb3cdd3534b73d268f921771d809edfb24b9,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/fixedwidth/EduDev10UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,437,df18d921b69ff0f8fac9009efec7f9bf48ff2a147bcb8a75286b7d2dea6bd308,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/rest/EduDev09ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,470,c52c4042d4496a4510582796ec7ef13e182fa4e620216cc97d6344a73e7efc8c,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/rest/EduDev09FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,454,a31ccac8029eb344b68618b7fd636db62530ad548700075e23eed5de92efc53a,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/rest/EduDev09IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,470,e2938145347e6710f1afb4bdea48afc734bb0ba5a667138572b45e5900241d17,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/rest/EduDev09RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,458,d43299dddabbde7713003fe151248e01ea9ce209c2b996bd588502857b2d2a68,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/rest/EduDev09UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,442,030ee4e9e7e4c2c2bbddd56d947f21bfba0b5d70764b7083310d0febdfe71d76,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,471,d9862e4992e1e0338ee89f372af5c9ee2304f647a280ff14a527e507635de7ec,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,455,aa0b8367c7b9567131053315a289b1c4017f4750c14a80d5e338912558e67620,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,471,ded9dfbaabd805431b3c4cc082fc3b46567f47e30acf89c8581e69450b625057,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,459,57bc175428ea8c138e7fd64815f48d11864b4759612e456ceb044ce8048ab88f,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/soap/EduDev27UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,443,9f79956193c0101cef992128a782e83f2cd8ee4838a50e3d7b97277facf3ae42,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,478,2598a251dfd8d4f8abe20ee4ff4dc21bb81c7a20165c4338d191b746a011ad2b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,462,ec33734696afbad42812177b414923a312da17fde0f42e63c45e3394b31c3741,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,478,1b4b3bf55bbb920e9503ba61ae04e911b0ba6764a5f481357160fc868019e07c,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,466,4830523fd6494cbccc4378ede232e3c99a43b4d7c82524321c08d171300832f1,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/counterparty/webhook/EduDev25UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,450,db9bd39aa5e4ad624c453030d610bd3c4c0b64f09f4090fd8eb0033fa9cd4360,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,478,b4693fc9379dea3a9aa6d4de7009a485770fa93ab4dd090ebab4b54f36fa9fe0,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,462,a31b13742b4d4ee396b65acc4d7d2a18bf1f6dc6aba59221448cfc0e439af3e9,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,478,8938b260072fa3b8c1dbd437fa38ed689f50fa64d71d9de9b56154415259c806,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,466,c9d8f7e9e98cff314ace08b1ae27ba427e78dbfe348f2308bbaf3a94321140f9,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/database/migration/EduDev14UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,450,f0f26745590baeb852023b7dd37ec55d339ddbb197c727565c6792c341e49c8e,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/attachment/EduDev08ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,470,83365aa792ac2ccf6f57a32e2364c386eb86ef7c5aeb56895944f3d2f6971ceb,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/attachment/EduDev08FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,454,6a9df19d727e7a352b124ffb818f1f056e36b431e87819bebe4dfc61eb5ec706,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/attachment/EduDev08IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,470,26b451ccf1aba62fe3fc69ceae0d6a0906aefc540da828d6cac6bfa076d2aac1,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/attachment/EduDev08RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,458,95f4af5512fc349e2c479103071915dc4c8addb202e034caf652aad5936b8965,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/attachment/EduDev08UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,442,6c8e1c0137164a434951b11d92e381a942504dbd9ee0245d5485c53efd32f70d,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,486,84a58460fc77734db7856061ad575fcadd2bd3aeb7efb31e894681936e64132b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,470,90a019e2ce4da53b2f92dadd06b93feab195bd9c4644a9cc9ee22241bd2870a2,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,486,2c26c2e5cec0125c41936aebe2122f533a804b6ea4537b0a6787b8f4c377313d,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,474,75913af9c96196ce68e23313406cc0b8098e50ce8f048ae9aafad11ebcd9f267,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/bulkimport/EduDev17UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,458,382fd02db94fd60c86f19e329e4c7ba73290cd1971750efa2e24e9a1b5be4923,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,467,421c613cafad313a6d6b8969583f6500d59a40c2bac2efad156cc804473ac4f4,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,451,38076eaea07f40f407e5706e412d7fa9871b7de911b7dc0e3f4bab352ff40654,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,467,d84aa92fae3b295859119ae4f1eefa24814c59b28399d531c821c3e807229cdf,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,455,ea2c03bcae8d42033a277d3e3509976a61f628de57a6fc45fb837d6dffe7251e,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/multipart/EduDev28UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,439,e1bec344ac73a8fa52e87631b93af1e0505587450439b38d4bb21f05546196a0,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,471,3ec6773a3a557305e9902ccb6edbb09f759a26bc83824a0057db0b01d9b45bae,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,455,81b9d897c751aa08ab2e191640f07c36bcbbdd7c23fc32dc2c9e6b997a5e41ae,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,471,edd8509350caaa3b2d85c524acce543960ea9e82a9c0a3367b344020a257462b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,459,7bb75aa87376755f519e37f60579865e8fae7bda058288b871cbbbbae89ebaad,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/objectstorage/EduDev30UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,443,2da915dec4cad38466b16bba2b3ed8537f1948998a63880bc870f3fae8ac4dcc,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,466,5d9f1c55c93b09e3ee3c3f4c01d6a128f2f31d8b63c4ff4fc9271b3918f6b87f,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,450,6d9c9ce543d8dd79110bfdc91fd283f33a20a0ff1019e973c9a2f3815779f6c2,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,466,422311868caeba624151429024a8ac3ef8f0a4f61d0acd5466b9aac25ea53ac8,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,454,54a2085ffbce0715778be2d4fc4a01a4d3030433a733364538671f9befe4c484,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/quarantine/EduDev29UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,438,1d2e533e477898f211006f98af183bd83ebef12081ab1c691c4078f02070d19b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26ConcurrencyTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,466,e19f766868c1fd879f4c4320f1d7f8f35ada966cdf630055b8277b4500ff329d,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26FailureTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,450,362d0f4f82f8ffa45b8685dee9a959ebf1430f2fb3fea976230c1c76f267c4e0,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26IntegrationTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,466,33ed85d42ae08ee9a77bb9d763df14b491e0747bc0c0128e606760ab2982a72b,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26RecoveryTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,454,6adfe3a34cc06a026ca33438f59ba0632308da50ac0121423e21cb8a5d82ef93,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
cpf-reference/src/test/java/com/cpf/reference/online/file/sftp/EduDev26UnitTest.java,TEST_SOURCE,cpf-reference,ADD_OR_REPLACE,438,02f88b8e640c84d20908bae6503e45b21a3fa1a75fc5b39b9902dd67d8347560,QA37|SELF|EDU32|MANUAL135,1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04,
