new_id,kind,source_set,area,section,title,requirement_or_setup,validation_or_expected,root_cause_key,dedup_status,merged_into,match_score,dedup_reason,closing_status,closing_evidence
CPF-QA-NQA-REQ-298,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,날짜·시간대·금액 포맷,날짜·시간대·금액 포맷,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|ced8598db6,UNIQUE,,0.0323,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-299,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,다국어 Header,다국어 Header,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|a1d9b1641d,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-300,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,개인정보·계좌·Token 마스킹,개인정보·계좌·Token 마스킹,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|fecf0b9ed3,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-301,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,Data Scope,Data Scope,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|ae81812b61,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-302,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,다운로드 사유,다운로드 사유,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|e7bfe0c63b,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-303,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,민감 다운로드 승인,민감 다운로드 승인,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|07defc2da8,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-304,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,감사 이력,감사 이력,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|5949df4e1d,UNIQUE,,0.0625,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-305,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,파일 Hash,파일 Hash,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|c029dc876b,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-306,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,동일 요청 멱등성,동일 요청 멱등성,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|b98e1ff290,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-307,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,재다운로드 정책,재다운로드 정책,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|513405a40e,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-308,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,현재 브라우저 표시 행만 CSV 생성,현재 브라우저 표시 행만 CSV 생성,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|8c142a998a,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-309,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,첫 Paging 데이터만 다운로드,첫 Paging 데이터만 다운로드,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|24687c6ff9,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-310,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,모든 데이터를 JVM Heap에 적재,모든 데이터를 JVM Heap에 적재,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|756ba2dba5,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-311,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,직접 URL 호출 가능,직접 URL 호출 가능,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|d773275cea,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-312,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,마스킹 전 데이터 노출,마스킹 전 데이터 노출,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|ae6cefcf3e,UNIQUE,,0.0526,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-313,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,감사 이력 없음,감사 이력 없음,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|92337767f1,UNIQUE,,0.0606,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-314,REQUIREMENT,NQA20260729,ADM,10. Excel·CSV 다운로드,실패 원인 없음,실패 원인 없음,10. Excel·CSV 다운로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|88fbf12490,UNIQUE,,0.0714,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-315,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,Template Version,Template Version,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|bcd35395ae,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-316,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,필수·선택 Column,필수·선택 Column,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|650314221f,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-317,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,코드값 검증,코드값 검증,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|a080eab7c9,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-318,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,참조 무결성,참조 무결성,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|ebd8e07998,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-319,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,파일 내부 중복,파일 내부 중복,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|e5f9a6f40f,UNIQUE,,0.2857,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-320,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,DB 기존 데이터 중복,DB 기존 데이터 중복,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|e81ae97549,UNIQUE,,0.2222,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-321,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,날짜·숫자·Encoding 검증,날짜·숫자·Encoding 검증,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|755ec11dbc,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-322,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,MIME 검증,MIME 검증,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|921494af16,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-323,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,최대 건수·크기,최대 건수·크기,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|d81119a633,UNIQUE,,0.0909,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-324,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,영향 Preview,영향 Preview,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|81f94f9c8b,UNIQUE,,0.0769,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-325,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,전체 원자 처리 또는 부분 처리 정책,전체 원자 처리 또는 부분 처리 정책,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|edc4a778b4,UNIQUE,,0.0556,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-326,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,행별 결과,행별 결과,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|56aff07a05,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-327,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,실패 코드·상세 이유,실패 코드·상세 이유,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|697ead1628,UNIQUE,,0.0667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-328,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,오류 행 다운로드,오류 행 다운로드,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|8bf6e96d08,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-329,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,operationId 중복 방지,operationId 중복 방지,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|29650a887d,UNIQUE,,0.2500,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-330,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,expectedVersion·CAS,expectedVersion·CAS,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|ab3866ec39,CANDIDATE,CPF-QA-FND-027,0.9600,CANDIDATE_REVIEW_ONLY,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-331,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,재시작 후 복구,재시작 후 복구,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|d43a26641f,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-332,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,취소·재처리,취소·재처리,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|aaec434942,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-333,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,원본 파일 보관·폐기,원본 파일 보관·폐기,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|18bf69e76d,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-334,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,개인정보·Secret 차단,개인정보·Secret 차단,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|54849abb9d,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-335,REQUIREMENT,NQA20260729,ADM,11. Excel·CSV 업로드,감사와 DB 반영 대조,감사와 DB 반영 대조,11. Excel·CSV 업로드 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|6926269690,UNIQUE,,0.0769,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-336,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,operationId,operationId,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|3adbae5159,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-337,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,request hash,request hash,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|3c6f16ccb4,UNIQUE,,0.1333,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-338,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,요청자,요청자,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|73b9fce775,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-339,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,승인자,승인자,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|f5c6735481,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-340,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,사유,사유,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|63c2790678,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-341,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,대상 Snapshot,대상 Snapshot,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|e94025be33,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-342,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,요청·시작·종료 시각,요청·시작·종료 시각,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|19302ec714,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-343,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,전체 대상 수,전체 대상 수,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|da39a3ee5e,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-344,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,성공 수,성공 수,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|23b6441130,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-345,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,실패 수,실패 수,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|732fe33ab1,UNIQUE,,0.0833,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-346,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,미응답 수,미응답 수,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|e0d984f1c2,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-347,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,Offline 수,Offline 수,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|d1ffda5dc9,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-348,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,재시작 필요 수,재시작 필요 수,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|c369860b55,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-349,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,전체 상태,전체 상태,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|2926977ba7,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-350,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,Retry 상태,Retry 상태,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|80ec5b5fc3,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-351,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,Rollback 상태,Rollback 상태,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|9285e63f64,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-352,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,Reconcile 상태,Reconcile 상태,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|291d721ada,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-353,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,Trace·Transaction·Correlation ID,Trace·Transaction·Correlation ID,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|5051c52442,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-354,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,감사 Event,감사 Event,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|ad36352cec,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-355,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,로그 연결,로그 연결,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|c2f675559d,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-356,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,대기,대기,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|df72a8753d,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-357,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,승인 대기,승인 대기,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|f5aaa7c510,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-358,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,진행 중,진행 중,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|595d660fab,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-359,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,성공,성공,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|23b6441130,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-360,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,부분 성공,부분 성공,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|68cf694b26,UNIQUE,,0.0690,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-361,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,실패,실패,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|732fe33ab1,UNIQUE,,0.0833,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-362,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,취소,취소,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|19b2d19bc1,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-363,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,Rollback 진행,Rollback 진행,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|5b69fbb07e,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
