entity_id,req_count,files,main,tests,sql,scripts,required,observed,missing,paths
CPF-WP-REL-MIG-01-CONTRACT_OWNERSHIP,7,17,0,0,3,13,audit;database;frontend;migration;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/release/cpf-final-artifact-catalog.json;cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/tests/test_verify_cpf_owner_boundaries_full_project.py;cpf-tools/scripts/build-cpf-requirement-development-traceability.py
CPF-WP-REL-MIG-02-IMPLEMENTATION_CONSUMER,4,16,0,0,7,8,audit;database;frontend;migration;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/release/cpf-final-artifact-catalog.json;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql
CPF-WP-REL-MIG-03-VERIFICATION_EVIDENCE,21,16,0,0,5,8,audit;concurrency;database;frontend;generator;masking;migration;openapi;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/release/cpf-final-artifact-catalog.json;cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/db/vendor/mariadb/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql;cpf-tools/db/vendor/oracle/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql
CPF-WP-REL-MIG-04-FAILURE_RECOVERY,14,18,0,0,12,4,audit;concurrency;database;frontend;idempotency;migration;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/release/cpf-final-artifact-catalog.json;cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/db/vendor/mariadb/migration/flyway/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/oracle/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/postgresql/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/mariadb/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql;cpf-tools/db/vendor/oracle/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql;cpf-tools/db/vendor/postgresql/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-REL-MIG-06-GENERATION_COMPATIBILITY,8,19,0,0,14,4,audit;database;frontend;generator;migration;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/release/cpf-final-artifact-catalog.json;cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-REL-MIG-05-DATA_MIGRATION,121,21,0,0,18,3,audit;database;frontend;generator;idempotency;masking;migration;recovery;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V83__spring_session_jdbc_bff.sql;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V83__spring_session_jdbc_bff.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V83__spring_session_jdbc_bff.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/oracle/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/postgresql/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/db/vendor/mariadb/domain-template/migration/V1____DOMAIN___domain.sql.template;cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/mariadb/migration/flyway/cpfDB/V97__qa39_resilience_feature_flag.sql;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/build-cpf-requirement-development-traceability.py
CPF-WP-REL-COMPAT-01-CONTRACT_OWNERSHIP,10,16,0,0,3,12,audit;database;frontend;recovery;rollback;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/release/cpf-final-artifact-catalog.json;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/tests/test_verify_cpf_owner_boundaries_full_project.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql
CPF-WP-REL-COMPAT-02-IMPLEMENTATION_CONSUMER,5,16,0,0,6,8,audit;database;frontend;recovery;rollback;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/release/cpf-final-artifact-catalog.json;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql;cpf-tools/db/vendor/postgresql/source/00_product_seed.sql;cpf-tools/config/cpf-starter-catalog.json
CPF-WP-REL-COMPAT-03-VERIFICATION_EVIDENCE,21,16,0,0,1,12,audit;concurrency;database;frontend;generator;masking;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/release/cpf-final-artifact-catalog.json;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/verify-cpf-evidence-semantics.py;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql
CPF-WP-REL-COMPAT-04-FAILURE_RECOVERY,15,16,0,0,7,7,audit;concurrency;database;frontend;idempotency;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/release/cpf-final-artifact-catalog.json;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql
CPF-WP-REL-COMPAT-05-GENERATION_COMPATIBILITY,10,20,0,0,17,3,audit;database;frontend;generator;migration;openapi;recovery;rollback;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V90__deployment_request_hash_reconciliation.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V86__bff_encrypted_credential_vault.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-DOC-GOV-01-CANONICAL_MODEL,10,16,0,0,1,11,audit;database;frontend;recovery;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/db/canonical/seed-model.json;cpf-tools/config/cpf-starter-catalog.json;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/verify-cpf-product-governance.py;cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/OPEN_ISSUES.md;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py
CPF-WP-DOC-GOV-02-AUTOMATION_CONTINUITY,5,16,3,0,0,8,audit;database;frontend;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/scripts/verify-cpf-product-governance.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/OPEN_ISSUES.md;cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/REVIEW_INDEX.md
CPF-WP-DOC-GOV-03-EVIDENCE_VALIDATION,46,16,1,0,1,10,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/TEST_AND_EVIDENCE.md;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/verify-cpf-product-governance.py;cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/verify-local-artifact-propagation.ps1;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchKafkaRemoteConfiguration.java;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/OPEN_ISSUES.md;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/scripts/initialize-domain-database.ps1
CPF-WP-DOC-PRODUCT-01-CANONICAL_MODEL,32,17,2,0,8,2,audit;database;frontend;generator;idempotency;migration;openapi;recovery;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/db/vendor/mariadb/migration/flyway/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/oracle/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/postgresql/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/ArtifactInstaller.java;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/db/canonical/seed-model.json;cpf-admin/frontend/playwright.config.ts;cpf-biz-admin/frontend/playwright.config.ts;cpf-tools/db/vendor/mariadb/migration/flyway/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmBatchWorkbenchController.java;cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-DOC-PRODUCT-02-AUTOMATION_CONTINUITY,4,16,1,0,0,9,audit;database;frontend;migration;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/OPEN_ISSUES.md;cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/REVIEW_INDEX.md;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_verify_cpf_owner_boundaries_full_project.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/config/cpf-starter-catalog.json;cpf-biz-admin/frontend/playwright.config.ts
CPF-WP-DOC-PRODUCT-03-EVIDENCE_VALIDATION,201,16,1,0,1,10,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/TEST_AND_EVIDENCE.md;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/verify-local-artifact-propagation.ps1;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchKafkaRemoteConfiguration.java;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/OPEN_ISSUES.md;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql;cpf-tools/scripts/initialize-domain-database.ps1;cpf-tools/scripts/verify-cpf-development-evidence-integrity.py
CPF-WP-PROD-EDITION-01-POLICY_BOUNDARY,54,16,0,0,6,6,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-product-governance.py;cpf-tools/product-governance/product-capability-policy.json;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql;cpf-tools/db/vendor/postgresql/source/00_product_seed.sql;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-PROD-EDITION-02-PROTOTYPE_EVIDENCE,2,16,1,0,6,7,audit;database;frontend;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-product-governance.py;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql;cpf-tools/db/vendor/postgresql/source/00_product_seed.sql;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/product-governance/product-capability-policy.json;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py
