id,area,work_package,title,setup,steps,expected,evidence,environment
CPF-QA-EXEC-425,ADMRT,WP16,관제·알림 — 실패·Rollback·감사,관제·알림 v2가 Canary에서 오류 발생,Wave 중단→Rollback/Forward Recovery→감사·알림·최종 상태 조회,"비정상 Wave 확산 0, Last Good 복원 또는 승인된 Forward Recovery, 실패 원인 보존",API/DB/ADM 화면/Runtime log/ACK·Drift/Audit/Transaction ID,WAS 2+·MariaDB; 외부 Provider는 Simulator 병행
CPF-QA-EXEC-426,ADMRT,WP16,Local 개발 Runtime — 정상 실시간 적용,"2개 Instance, Local 개발 Runtime v1 적용 상태",ADM에서 대상 Preview→사유/승인→v2 적용→대상별 ACK/Actual 조회,"모든 대상 v2, 동일 Hash, Drift 0, 감사 전후값 기록",API/DB/ADM 화면/Runtime log/ACK·Drift/Audit/Transaction ID,WAS 2+·MariaDB; 외부 Provider는 Simulator 병행
CPF-QA-EXEC-427,ADMRT,WP16,Local 개발 Runtime — 부분 실패·Offline 복귀,"3개 대상 중 1개 Offline, Local 개발 Runtime v1",v2 적용 후 Online 2개 ACK 확인→Offline Instance 재접속,"초기 PARTIAL, 재접속 후 v2 Reconcile, 전체 성공 조기 판정 없음",API/DB/ADM 화면/Runtime log/ACK·Drift/Audit/Transaction ID,WAS 2+·MariaDB; 외부 Provider는 Simulator 병행
CPF-QA-EXEC-428,ADMRT,WP16,Local 개발 Runtime — 중복·역전·응답 유실,Local 개발 Runtime v2 적용 직후 응답 유실,같은 operationId 재시도→v1 지연 Delivery→Controller/Consumer 재시작,"Side Effect 1회, v1 거부, 최종 v2 유지, 결과 조회 가능",API/DB/ADM 화면/Runtime log/ACK·Drift/Audit/Transaction ID,WAS 2+·MariaDB; 외부 Provider는 Simulator 병행
CPF-QA-EXEC-429,ADMRT,WP16,Local 개발 Runtime — 실패·Rollback·감사,Local 개발 Runtime v2가 Canary에서 오류 발생,Wave 중단→Rollback/Forward Recovery→감사·알림·최종 상태 조회,"비정상 Wave 확산 0, Last Good 복원 또는 승인된 Forward Recovery, 실패 원인 보존",API/DB/ADM 화면/Runtime log/ACK·Drift/Audit/Transaction ID,WAS 2+·MariaDB; 외부 Provider는 Simulator 병행
CPF-QA-EXEC-430,ADMRT,WP16,EDU·Reference 예제 그룹 — 정상 실시간 적용,"2개 Instance, EDU·Reference 예제 그룹 v1 적용 상태",ADM에서 대상 Preview→사유/승인→v2 적용→대상별 ACK/Actual 조회,"모든 대상 v2, 동일 Hash, Drift 0, 감사 전후값 기록",API/DB/ADM 화면/Runtime log/ACK·Drift/Audit/Transaction ID,WAS 2+·MariaDB; 외부 Provider는 Simulator 병행
CPF-QA-EXEC-431,ADMRT,WP16,EDU·Reference 예제 그룹 — 부분 실패·Offline 복귀,"3개 대상 중 1개 Offline, EDU·Reference 예제 그룹 v1",v2 적용 후 Online 2개 ACK 확인→Offline Instance 재접속,"초기 PARTIAL, 재접속 후 v2 Reconcile, 전체 성공 조기 판정 없음",API/DB/ADM 화면/Runtime log/ACK·Drift/Audit/Transaction ID,WAS 2+·MariaDB; 외부 Provider는 Simulator 병행
CPF-QA-EXEC-432,ADMRT,WP16,EDU·Reference 예제 그룹 — 중복·역전·응답 유실,EDU·Reference 예제 그룹 v2 적용 직후 응답 유실,같은 operationId 재시도→v1 지연 Delivery→Controller/Consumer 재시작,"Side Effect 1회, v1 거부, 최종 v2 유지, 결과 조회 가능",API/DB/ADM 화면/Runtime log/ACK·Drift/Audit/Transaction ID,WAS 2+·MariaDB; 외부 Provider는 Simulator 병행
CPF-QA-EXEC-433,ADMRT,WP16,EDU·Reference 예제 그룹 — 실패·Rollback·감사,EDU·Reference 예제 그룹 v2가 Canary에서 오류 발생,Wave 중단→Rollback/Forward Recovery→감사·알림·최종 상태 조회,"비정상 Wave 확산 0, Last Good 복원 또는 승인된 Forward Recovery, 실패 원인 보존",API/DB/ADM 화면/Runtime log/ACK·Drift/Audit/Transaction ID,WAS 2+·MariaDB; 외부 Provider는 Simulator 병행
CPF-QA-EXEC-434,ADMRT,WP16,Java 25 전체 Build,최신 master clean checkout·Temurin 25·Gradle 9.1,clean test assemble qualityGate 및 Frontend/Generator/Local Runtime Gate 실행,실행 성공 시에만 검증 완료; 실패는 Root Cause 수리 후 동일 SHA/새 SHA 재실행,명령·환경·시작/종료·로그·DB/API/UI 결과·SHA-256,Codex/CI
CPF-QA-EXEC-435,ADMRT,WP16,Local/Remote Parity,동일 업무를 All-in-One과 분리 WAS로 기동,동일 Request로 Local Facade/Remote Facade 호출 후 Header/Error/Trace 비교,"계약 동일, Local HTTP loopback 0, Remote timeout/failover 정책 정확",명령·환경·시작/종료·로그·DB/API/UI 결과·SHA-256,WAS·MariaDB
CPF-QA-EXEC-436,ADMRT,WP16,ADM 위험 조치 승인 경쟁,Preview 후 대상 상태/Version 변경,승인·실행 시 expectedVersion 재검증,"409 또는 재승인, 오래된 Preview로 실행 0",명령·환경·시작/종료·로그·DB/API/UI 결과·SHA-256,WAS·MariaDB
CPF-QA-EXEC-437,ADMRT,WP16,Runtime Controller 재시작,다중 대상 Delivery 진행 중 Controller 종료,재기동 후 Pending/ACK/Actual Reconcile,"유실·중복 Side Effect 0, 결과 상태 수렴",명령·환경·시작/종료·로그·DB/API/UI 결과·SHA-256,WAS 2+·MariaDB
CPF-QA-EXEC-438,ADMRT,WP16,MariaDB Lifecycle,빈 Schema와 이전 Baseline 준비,Fresh install→Seed→Runtime Query→Upgrade→Rollback/Forward Recovery→Reapply,"Schema/Data/Constraint/Checksum 일치, Silent Skip 0",명령·환경·시작/종료·로그·DB/API/UI 결과·SHA-256,MariaDB
CPF-QA-EXEC-439,ADMRT,WP16,미설치 Provider 판정,Kafka/Redis/SMS 실제 제품 없음,Simulator 정상/Timeout/Duplicate/RateLimit/Down Fault 실행,구현은 검증하되 실제 Provider 상태는 미검증 유지,명령·환경·시작/종료·로그·DB/API/UI 결과·SHA-256,Simulator
CPF-QA-EXEC-440,ADMRT,WP16,Evidence 무결성,다른 SHA의 과거 PASS Evidence 준비,현재 QA 완료 연결 시도,"Gate 거부, 현재 SHA 명령·로그·Hash만 인정",명령·환경·시작/종료·로그·DB/API/UI 결과·SHA-256,Codex/CI
CPF-QA-EXEC-441,ADMRT,WP16,다음 QA 재생성,현재 작업 Push와 Codex 수리 Push 완료,최신 master·Evidence·전체 Inventory 재판정,실제 남은 실패/부분/미검증만 Root Cause 기준으로 다음 QA 생성,명령·환경·시작/종료·로그·DB/API/UI 결과·SHA-256,ChatGPT+Codex
CPF-QA-EXEC-D04-001,REDIS,WP16,Redis 미설치 Profile 기동,Redis dependency/config 없음,Redis 비활성 profile로 전체 context와 cache consumer를 기동한다.,Caffeine/DB durable 경로는 정상이고 Redis Bean 강제 생성이 없다.,"startup log, bean report",Build/Runtime
CPF-QA-EXEC-D04-002,REDIS,WP16,Redis 정상 Cache-aside,"실 Redis 또는 Testcontainer, DB seed",miss→DB load→L1/L2 저장→hit를 실행한다.,"결과 일치, hit 증가, key namespace와 TTL이 정책대로다.","metrics, Redis key, HTTP",Redis
CPF-QA-EXEC-D04-003,REDIS,WP16,Redis Down 중 조회,warm L1/L2,Redis를 중단하고 일반 cache와 보안 cache를 조회한다.,cache별 fail-open/fail-closed 정책대로 동작하고 alert가 생성된다.,"process log, alert",Redis/Fault
CPF-QA-EXEC-D04-004,REDIS,WP16,Pub/Sub 유실 후 Durable Replay,consumer offline,offline 중 invalidation 후 consumer를 복귀시킨다.,durable source로 누락 없이 desired version에 도달한다.,event/ack/checkpoint,Multi-instance
CPF-QA-EXEC-D04-005,REDIS,WP16,Consumer ID 중복,동일 instanceId 설정 2 process,두 process를 동시에 기동한다.,중복 identity가 fail-fast 또는 CAS fencing으로 차단된다.,process logs,Multi-process
CPF-QA-EXEC-D04-006,REDIS,WP16,Checkpoint CAS 경쟁,동일 consumer checkpoint,두 poller가 같은 expectedLastEventId로 update한다.,한 건만 성공하고 순서 손실이 없다.,"DB rows, errors",DB/Multi-process
CPF-QA-EXEC-D04-007,REDIS,WP16,10만 Backlog 복구,"10만 durable event, offline instance",batch paging으로 처리 중 kill 후 재기동한다.,"bounded memory, 정확한 resume, 누락/중복 side effect 0이다.","heap, checkpoint, counts",Load/Fault
CPF-QA-EXEC-D04-008,REDIS,WP16,Poison Event,지원하지 않는 schema event,consumer를 실행하고 retry 소진 후 수동 재처리한다.,정상 event는 막히지 않고 poison이 격리·감사된다.,DLQ/quarantine rows,Fault
CPF-QA-EXEC-D04-009,REDIS,WP16,Distributed Lock stale owner,짧은 TTL과 두 worker,"owner A 정지 후 B 획득, A 복귀 write를 시도한다.",fencing으로 A의 stale write가 차단된다.,"lock token, DB result",Redis/Multi-process
CPF-QA-EXEC-D04-010,REDIS,WP16,Redis Sentinel/Cluster Failover,지원 topology,master failover 또는 slot 이동을 유도한다.,허용 downtime 내 복구되고 duplicate/loss가 없다.,"topology logs, metrics",Redis/Fault
CPF-QA-EXEC-D04-011,REDIS,WP16,ADM Cache 조치 권한,조회전용/운영/승인 사용자,full refresh와 reconcile을 UI/API로 실행한다.,권한·승인·사유·대상별 결과가 정확하다.,"browser trace, audit",Browser/Security
CPF-QA-EXEC-D04-012,UIX,WP17,BZA 5단계 조직 Tree,5단계 조직과 1만 node,"검색, expand, breadcrumb, 선택, 새로고침을 수행한다.","경로 자동 확장과 상태 보존, 성능 상한을 만족한다.","browser trace, perf",Browser
CPF-QA-EXEC-D04-013,UIX,WP17,조직 Cycle 이동 차단,A→B→C 구조,A의 parent를 C로 변경한다.,preview 또는 backend에서 차단되고 감사된다.,"HTTP 409, UI message",Browser/API
CPF-QA-EXEC-D04-014,UIX,WP17,메뉴·권한 Tree parity,menu/route/api manifest,Tree 노드를 선택해 screen/button/api 권한을 비교한다.,고아·불일치가 표시되고 적용이 차단된다.,"matrix, browser",Browser/Static
CPF-QA-EXEC-D04-015,UIX,WP17,Raw JSON 운영화면 검사,ADM/BZA build,주요 운영 메뉴를 순회한다.,기본 화면에 raw JSON <pre>가 없고 전용 component가 표시된다.,"screenshots, DOM scan",Browser
CPF-QA-EXEC-D04-016,UIX,WP17,Runtime Tree 대상 Preview,다중 domain/service/instance,상위 group을 선택해 preview한다.,실제 하위 대상 snapshot과 상태 집계가 일치한다.,"browser, API payload",Browser/Multi-instance
CPF-QA-EXEC-D04-017,UIX,WP17,부분 실패 UX,3 target 중 1 실패,operation을 실행하고 실패 상세를 연다.,실패 stage/reason/retry action과 성공 target이 함께 보인다.,browser trace,Browser
CPF-QA-EXEC-D04-018,UIX,WP17,키보드 접근성,ADM/BZA 주요 화면,mouse 없이 tree/grid/modal/action을 조작한다.,"focus trap, aria, error announcement가 정상이다.",accessibility report,Browser
CPF-QA-EXEC-D04-019,ACT,WP18,Generic WRITE 우회,WRITE만 있고 ROLLBACK 없음,rollback button과 direct API를 실행한다.,UI 미노출/비활성 및 backend 403이다.,browser/curl,Security
CPF-QA-EXEC-D04-020,ACT,WP18,HTTP Method 권한,"GET 허용, POST 거부",같은 path에 GET/POST를 호출한다.,GET만 성공하고 POST는 403이다.,HTTP logs,API
CPF-QA-EXEC-D04-021,ACT,WP18,Deny 우선,role allow + user deny,해당 action을 실행한다.,Deny가 우선하고 simulation과 실제 결과가 같다.,permission trace,Security
CPF-QA-EXEC-D04-022,ACT,WP18,다른 조직 Data Scope,조직 A 사용자,조직 B resource ID로 조회/다운로드한다.,목록·상세·파일 모두 차단된다.,HTTP/browser,Security
CPF-QA-EXEC-D04-023,ACT,WP18,권한 변경 다중 WAS 전파,2 WAS session,권한 회수 후 기존 session으로 재호출한다.,허용된 전파 window 내 두 WAS 모두 거부한다.,session/cache ACK,Multi-instance
CPF-QA-EXEC-D04-024,XLDN,WP19,검색조건 전체 CSV,server paging 데이터,필터 후 전체 다운로드한다.,모든 페이지의 필터 일치 데이터만 포함된다.,file hash/count,Browser/DB
CPF-QA-EXEC-D04-025,XLDN,WP19,100만 건 Streaming,대량 seed,다운로드 시작 후 heap과 progress를 측정한다.,bounded memory와 취소 가능성을 만족한다.,"heap profile, file",Load
CPF-QA-EXEC-D04-026,XLDN,WP19,Client Disconnect,대량 streaming,중간 연결을 끊는다.,server 작업/임시파일이 정책대로 취소·정리된다.,"server logs, temp dir",Fault
CPF-QA-EXEC-D04-027,XLDN,WP19,Formula Injection,위험 prefix 데이터,CSV/XLSX를 생성해 열어본다.,수식 실행 없이 안전한 literal로 표시된다.,file sample,Security
CPF-QA-EXEC-D04-028,XLDN,WP19,민감 Download 승인 만료,승인 후 TTL 경과,파일 생성 또는 다운로드를 시도한다.,실행/다운로드가 차단되고 감사된다.,HTTP/audit,Security
CPF-QA-EXEC-D04-029,XLDN,WP19,3 Vendor Export parity,동일 seed 3 DB,동일 조건 파일을 생성한다.,row/order/format 결과가 동등하다.,hash/content diff,DB
CPF-QA-EXEC-D04-030,XLUP,WP20,Template 정상 업로드,정상 template,dry-run→승인→적용을 수행한다.,preview와 DB 결과/행수/audit가 일치한다.,"job rows, DB",Browser/DB
CPF-QA-EXEC-D04-031,XLUP,WP20,구버전 Template,old version file,업로드한다.,지원 정책대로 거부 또는 migration preview를 제공한다.,error code,API
CPF-QA-EXEC-D04-032,XLUP,WP20,확장자 위조·ZIP Bomb,악성 파일,업로드한다.,초기 단계에서 차단되고 원 거래/worker가 안정적이다.,security logs,Security
CPF-QA-EXEC-D04-033,XLUP,WP20,파일 내부·DB 중복,중복 row 포함,dry-run과 apply를 수행한다.,duplicate policy와 행별 오류가 정확하다.,error file,DB
CPF-QA-EXEC-D04-034,XLUP,WP20,All-or-nothing 중간 실패,중간 row DB 오류,적용한다.,전체 rollback되고 재실행 가능 상태다.,"DB counts, job state",DB/Fault
CPF-QA-EXEC-D04-035,XLUP,WP20,Partial Apply,부분 허용 template,일부 오류 파일을 적용한다.,"성공/실패 행과 오류파일, retry 대상이 정확하다.",job/error file,DB
CPF-QA-EXEC-D04-036,XLUP,WP20,동일 operation 다른 파일,"같은 operationId, 다른 hash",두 번째 요청을 보낸다.,409 conflict이며 첫 결과를 오염시키지 않는다.,HTTP/operation row,API
CPF-QA-EXEC-D04-037,XLUP,WP20,Worker Kill·Restart,대량 upload job,중간 worker kill 후 재기동한다.,checkpoint에서 복구되고 중복 반영이 없다.,"process logs, DB",Fault
CPF-QA-EXEC-D04-038,RTCRES,WP21,대상별 부분 성공,"3 agent, 1 apply failure",runtime change를 실행한다.,전체 PARTIAL과 각 target result/failureStage가 조회된다.,API/UI/DB,Multi-instance
CPF-QA-EXEC-D04-039,RTCRES,WP21,ACK 유실,apply 성공 후 ACK network drop,controller에서 조회/reconcile한다.,UNKNOWN 또는 pending 후 실제상태 확인으로 정확히 종결된다.,"agent inbox, controller DB",Fault
CPF-QA-EXEC-D04-040,RTCRES,WP21,Approval 대상 Hash 불일치,승인 후 membership 변경,변경을 실행한다.,승인 snapshot과 다르면 재승인을 요구한다.,HTTP/audit,Security
CPF-QA-EXEC-D04-041,RTCRES,WP21,Break-glass 만료,만료된 breakGlassId,위험 변경을 실행한다.,fail-closed하고 alert/audit가 남는다.,HTTP/audit/alert,Security
CPF-QA-EXEC-D04-042,RTCRES,WP21,Retry 성공 Attempt 보존,첫 apply 실패 후 retry 성공,history를 조회한다.,최초 실패와 성공 attempt 모두 보존된다.,DB/UI timeline,Runtime
CPF-QA-EXEC-D04-043,RTCRES,WP21,Controller 재시작,진행 중 change,controller를 재기동한다.,desired/delivery/result와 operation 조회가 복구된다.,process/DB,Fault
CPF-QA-EXEC-D04-044,RTCRES,WP21,Agent Offline 복귀,offline 중 change,agent 복귀 후 reconcile한다.,최신 desired에 도달하고 drift가 해소된다.,ACK/version,Multi-instance
CPF-QA-EXEC-D04-045,RTCRES,WP21,Rollback 실패,부분 적용 후 rollback 오류,rollback을 실행한다.,대상별 rollback failure와 forward recovery 안내가 표시된다.,UI/API,Fault
CPF-QA-EXEC-D04-046,PKG,WP22,ACC/MBR/EXS normalized parity,동일 capability 임시 domain 포함,metadata 정규화 tree/hash를 비교한다.,허용 metadata 외 drift가 0이다.,hash report,Generator
CPF-QA-EXEC-D04-047,PKG,WP22,Production Source reference 유입,generated domain source,reference package의 업무 class를 탐지한다.,Golden/EDU 외 유입이 Gate에서 실패한다.,static report,Static
CPF-QA-EXEC-D04-048,PKG,WP22,Typed Contract Gate,generated source,"public/port/controller의 Map<String,Object>를 탐지한다.",허용 persistence 내부 외 0건이다.,compile/static,Build
CPF-QA-EXEC-D04-049,PKG,WP22,QueryPort mutation 탐지,generated source,QueryPort의 create/update/delete method를 검사한다.,정해진 command contract로 분리돼 있다.,API report,Static
CPF-QA-EXEC-D04-050,PKG,WP22,사용자 코드 재생성 보호,customer-owned 파일 수정,generator dry-run/apply를 실행한다.,사용자 파일을 덮어쓰지 않고 충돌을 보고한다.,diff report,Generator
CPF-QA-EXEC-D04-051,HYG,WP23,Semantic Dead Code 후보,repository 전체,consumer graph와 reflection/config를 분석한다.,후보마다 유지/이관/삭제 근거가 있다.,matrix,Static
CPF-QA-EXEC-D04-052,HYG,WP23,Legacy 삭제 회귀,선정 legacy change set,consumer/test 이관 후 삭제하고 full build한다.,"old package/reference 0, 회귀 0이다.","git diff, tests",Build
CPF-QA-EXEC-D04-053,HYG,WP23,고아 Route/Menu/API,frontend/backend manifests,양방향 비교한다.,고아·중복 0건이다.,parity report,Static
CPF-QA-EXEC-D04-054,HYG,WP23,Cleanup Dry-run·Apply,garbage fixture,"dry-run 확인 후 apply, 재실행한다.",허용 파일만 삭제되고 재실행 idempotent하다.,deletion manifest,Static
CPF-QA-EXEC-D04-055,QAE,WP24,Source-confirmed와 미검증 분리,Known gaps와 inventory,각 행의 evidence type을 검사한다.,SourceConfirmed/ReportedUnverified/NewRequirement가 구분된다.,ledger validation,Static
CPF-QA-EXEC-D04-056,QAE,WP24,Evidence directory 누락,release gate,Evidence 디렉터리를 제거하고 Gate를 실행한다.,옵션 없이도 실패한다.,command output,CI
CPF-QA-EXEC-D04-057,QAE,WP24,Output file hash 위조,evidence metadata hash 변경,Gate를 실행한다.,hash mismatch로 실패한다.,gate log,CI
CPF-QA-EXEC-D04-058,QAE,WP24,최신 SHA 변경 후 Stale Evidence,새 commit 생성 상태,이전 evidence로 release gate를 실행한다.,exact SHA mismatch로 실패한다.,gate log,CI
CPF-QA-EXEC-D04-059,QAE,WP24,미실행 완료 보고 차단,ledger에 미검증 존재,완료 보고 생성 Gate를 실행한다.,전체 완료 문구가 차단되고 blocker가 표시된다.,report validation,CI
