id,area,work_package,status,severity,title,requirement,validation,evidence_or_scope,depends_on,protected_regression,environment_class
CPF-QA-D04-ADMRT-105,ADMRT,WP16,재확인 필요,P1,Local 개발 Runtime — 보안·감사·Test·Evidence,"Local 개발 Runtime 조회·변경·복구는 민감정보 마스킹, Tenant/Domain 격리, 위험 조치 감사, 변경 전후 Hash, 결과·실패 기록을 제공한다. Public API/SPI·Consumer·DB·UI·OpenAPI·JavaDoc·EDU·자동 Test·최신 SHA Evidence를 연결한다.",화면·Interface·YAML·Mock·Static PASS만으로 완료하지 않으며 정상/오류/경계/다중 Instance/재기동 시나리오를 실행한다.,Owner=cpf-local-runtime / cpf-local-batch-runtime; Consumer=ADM/BZA/Gateway/Domain·Batch Runtime; Scope=minimal·standard·full·integration Profile,"Runtime Control Plane, Approval, Audit, Runtime Registry, Migration",기존 정상 CRUD·조회·업무 Consumer·Local/Remote·Batch 실행 회귀 금지,WAS+MariaDB 우선; 미설치 외부 Provider는 Simulator 후 실제 연동 미검증
CPF-QA-D04-ADMRT-106,ADMRT,WP16,재확인 필요,P1,EDU·Reference 예제 그룹 — 현재 상태 조회와 정식 관리 객체,"EDU·Reference 예제 그룹는 단순 문자열·화면 표시가 아니라 Owner가 명확한 정식 관리 객체여야 한다. ADM에서 기능그룹·오류유형·Topology·Provider 기준 검색·Paging·상세조회가 가능하고 실제 Public API/SPI·정상/오류/복구·ADM·Test·Evidence의 현재 값, Version, 갱신 시각, Owner, 상태를 조회한다.",Source·DB·API·ADM 화면에서 동일 ID/Version을 사용하고 빈 결과·오류·부분 조회를 구분한다.,Owner=cpf-reference / cpf-tools / generated domain; Consumer=개발자·운영자·Generator Consumer; Scope=기능그룹·오류유형·Topology·Provider,"Runtime Control Plane, Approval, Audit, Runtime Registry, Migration",기존 정상 CRUD·조회·업무 Consumer·Local/Remote·Batch 실행 회귀 금지,WAS+MariaDB 우선; 미설치 외부 Provider는 Simulator 후 실제 연동 미검증
CPF-QA-D04-ADMRT-107,ADMRT,WP16,재확인 필요,P0,EDU·Reference 예제 그룹 — 대상 선택과 Snapshot,EDU·Reference 예제 그룹 변경 대상은 기능그룹·오류유형·Topology·Provider로 선택하며 실행 전 고정 Target Snapshot을 생성한다. Dynamic Selector를 사용한 경우 Preview 시점과 승인·실행 시점의 대상 변화를 탐지하고 재승인을 요구한다.,0건 대상·과다 대상·교차 Tenant/Domain 대상은 차단하고 Snapshot Hash와 대상 수가 Evidence에 남는다.,Owner=cpf-reference / cpf-tools / generated domain; Consumer=개발자·운영자·Generator Consumer; Scope=기능그룹·오류유형·Topology·Provider,"Runtime Control Plane, Approval, Audit, Runtime Registry, Migration",기존 정상 CRUD·조회·업무 Consumer·Local/Remote·Batch 실행 회귀 금지,WAS+MariaDB 우선; 미설치 외부 Provider는 Simulator 후 실제 연동 미검증
CPF-QA-D04-ADMRT-108,ADMRT,WP16,재확인 필요,P0,EDU·Reference 예제 그룹 — Preview·권한·사유·승인,"EDU·Reference 예제 그룹 변경은 변경 전/후 값, 영향 Consumer, 재기동 여부, 예상 대상 수, 위험도, Rollback 가능 여부를 Preview한다. 권한·사유·고위험 승인·Break Glass 상한을 적용한다.",권한 없음·사유 없음·승인 만료·Self Approval·상태 변경 경쟁 조건에서 Fail-Closed 한다.,Owner=cpf-reference / cpf-tools / generated domain; Consumer=개발자·운영자·Generator Consumer; Scope=기능그룹·오류유형·Topology·Provider,"Runtime Control Plane, Approval, Audit, Runtime Registry, Migration",기존 정상 CRUD·조회·업무 Consumer·Local/Remote·Batch 실행 회귀 금지,WAS+MariaDB 우선; 미설치 외부 Provider는 Simulator 후 실제 연동 미검증
CPF-QA-D04-ADMRT-109,ADMRT,WP16,재확인 필요,P0,EDU·Reference 예제 그룹 — Desired·Delivery·ACK·Actual·Drift,"EDU·Reference 예제 그룹 변경은 DB 저장이나 현재 JVM 메모리 변경으로 끝내지 않는다. Desired Version을 생성하고 대상별 Delivery, ACK, Actual Version/Hash, 적용 시각, 실패 원인을 수집하여 Drift와 Backlog를 조회한다.",2개 이상 Instance에서 전체/부분 성공·Offline·중복·역전 Delivery를 검증하고 전체 성공 오판이 없어야 한다.,Owner=cpf-reference / cpf-tools / generated domain; Consumer=개발자·운영자·Generator Consumer; Scope=기능그룹·오류유형·Topology·Provider,"Runtime Control Plane, Approval, Audit, Runtime Registry, Migration",기존 정상 CRUD·조회·업무 Consumer·Local/Remote·Batch 실행 회귀 금지,WAS+MariaDB 우선; 미설치 외부 Provider는 Simulator 후 실제 연동 미검증
CPF-QA-D04-ADMRT-110,ADMRT,WP16,재확인 필요,P0,EDU·Reference 예제 그룹 — 멱등성·동시성·부분 실패,"EDU·Reference 예제 그룹 변경은 operationId, request hash, expectedVersion/CAS를 사용한다. 동일 요청 재시도는 Side Effect 1회, 동일 operationId의 다른 Payload는 409, 대상 일부 실패는 PARTIAL/UNKNOWN_RESULT로 보존한다.",응답 유실·Controller 재시작·Agent 재시작·DB Timeout·동시 변경에서 중복 적용과 Lost Update가 없다.,Owner=cpf-reference / cpf-tools / generated domain; Consumer=개발자·운영자·Generator Consumer; Scope=기능그룹·오류유형·Topology·Provider,"Runtime Control Plane, Approval, Audit, Runtime Registry, Migration",기존 정상 CRUD·조회·업무 Consumer·Local/Remote·Batch 실행 회귀 금지,WAS+MariaDB 우선; 미설치 외부 Provider는 Simulator 후 실제 연동 미검증
CPF-QA-D04-ADMRT-111,ADMRT,WP16,재확인 필요,P0,EDU·Reference 예제 그룹 — Retry·Cancel·Rollback·Reconcile,"EDU·Reference 예제 그룹는 실패 대상 Retry, 예약 변경 Cancel, Last Good Version Rollback 또는 승인된 Forward Recovery를 제공한다. Offline Instance 재접속과 Process 재기동 시 최신 Snapshot으로 Reconcile하고 Drift를 복구한다.","Rollback 불가 변경을 성공으로 위장하지 않고, 자동/수동 복구 결과와 대상별 최종 상태를 추적한다.",Owner=cpf-reference / cpf-tools / generated domain; Consumer=개발자·운영자·Generator Consumer; Scope=기능그룹·오류유형·Topology·Provider,"Runtime Control Plane, Approval, Audit, Runtime Registry, Migration",기존 정상 CRUD·조회·업무 Consumer·Local/Remote·Batch 실행 회귀 금지,WAS+MariaDB 우선; 미설치 외부 Provider는 Simulator 후 실제 연동 미검증
CPF-QA-D04-ADMRT-112,ADMRT,WP16,재확인 필요,P1,EDU·Reference 예제 그룹 — 보안·감사·Test·Evidence,"EDU·Reference 예제 그룹 조회·변경·복구는 민감정보 마스킹, Tenant/Domain 격리, 위험 조치 감사, 변경 전후 Hash, 결과·실패 기록을 제공한다. Public API/SPI·Consumer·DB·UI·OpenAPI·JavaDoc·EDU·자동 Test·최신 SHA Evidence를 연결한다.",화면·Interface·YAML·Mock·Static PASS만으로 완료하지 않으며 정상/오류/경계/다중 Instance/재기동 시나리오를 실행한다.,Owner=cpf-reference / cpf-tools / generated domain; Consumer=개발자·운영자·Generator Consumer; Scope=기능그룹·오류유형·Topology·Provider,"Runtime Control Plane, Approval, Audit, Runtime Registry, Migration",기존 정상 CRUD·조회·업무 Consumer·Local/Remote·Batch 실행 회귀 금지,WAS+MariaDB 우선; 미설치 외부 Provider는 Simulator 후 실제 연동 미검증
CPF-QA-D04-ADMRT-113,ADMRT,WP16,재확인 필요,P0,ADM 실시간 제어 공통 상태 모델,모든 기능은 DRAFT/PREVIEWED/PENDING_APPROVAL/APPROVED/DELIVERING/PARTIAL/APPLIED/FAILED/UNKNOWN_RESULT/CANCELLED/ROLLBACK_PENDING/ROLLED_BACK/EXPIRED 상태와 허용 전이를 공유하되 기능별 확장 상태를 명시한다.,불법 상태 전이와 최종 상태 재변경을 차단하고 상태 전이 Matrix Test를 제공한다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-114,ADMRT,WP16,재확인 필요,P0,운영 조치와 원 업무 Transaction 분리,ADM 제어·감사·알림 실패가 원 업무 거래를 Rollback하거나 지연시키지 않도록 Outbox/별도 Transaction 경계를 사용한다. 반대로 감사 필수 위험 조치는 감사 저장 실패 시 실행을 차단한다.,DB 장애·감사 장애·Notification 장애에서 업무와 운영 조치별 기대 결과를 Fault Test로 검증한다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-115,ADMRT,WP16,미검증,P0,Java 25 검증 상태 분리,Java 25/Gradle 9.1 전체 Build 미실행은 기능 미구현이 아니라 미검증으로 기록한다. 실행 실패 후 Source·Dependency·Toolchain 결함이 확인된 경우에만 해당 Requirement를 실패/부분 구현으로 재판정한다.,Codex가 최신 SHA에서 clean test assemble qualityGate를 실행하고 명령·환경·로그·결과를 Evidence로 남긴다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-116,ADMRT,WP16,재확인 필요,P0,Codex 검수 후 다음 QA 생성,현재 개발 작업과 Push가 끝난 뒤 Codex가 최신 master를 독립 검수·수리한다. 다음 QA 목록은 Codex의 실제 실행 결과와 수정 Push를 다시 검수한 후 생성하며 미리 실패 건수를 확정하지 않는다.,Codex 기준 SHA·실행 결과·수리 Commit·남은 미검증이 다음 QA 항목과 양방향 연결된다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-117,ADMRT,WP16,재확인 필요,P0,완료 판정 전 체인 강제,Requirement→Public API/SPI→기본 구현→실제 Consumer→DB/Migration→API/UI→정상/오류/경계→다중 Instance→재기동/부분 실패→복구→보안/감사→Test/Guide/Evidence 체인이 모두 연결되어야 완료다.,체인 필드가 하나라도 비면 완료 상태를 Gate가 거부한다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-118,ADMRT,WP16,재확인 필요,P1,Root Cause 작업 묶음 관리,세부 QA 항목은 검증 추적 단위이며 실제 개발은 Owner·Consumer·실패 모드가 같은 Root Cause Change Set으로 묶는다. 이름만 바꾼 중복은 병합하고 서로 다른 복구·보안 영향은 분리한다.,Inventory에 rootCauseId/workPackage Mapping을 생성하고 중복·고아 항목을 Gate로 탐지한다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-119,ADMRT,WP16,재확인 필요,P0,Local/Remote 계약 Parity,동일 업무 기능은 동일 JVM Local Facade와 분리 WAS Remote Facade에서 Request/Response/Header/Error/Trace/Idempotency 계약이 같아야 하며 Consumer 코드는 Topology 전환으로 수정되지 않는다.,Local/Remote E2E 결과와 Contract Snapshot을 비교하고 HTTP Loopback·내부 Gateway 재경유를 탐지한다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-120,ADMRT,WP16,재확인 필요,P0,외부 Provider 완료 판정 정책,Redis/Kafka/RabbitMQ/JMS/SFTP/SMS 등 미설치 제품은 API/SPI/Adapter/AutoConfiguration/Properties/Simulator/Fault Test/ADM/Guide까지 구현하되 실제 제품 연동은 미검증으로 남긴다.,"Interface/YAML만 있으면 부분 구현, Simulator까지 성공해도 실제 Provider는 미검증으로 분리한다.",대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-121,ADMRT,WP16,재확인 필요,P0,DB Vendor Canonical·Runtime SQL 일치,MariaDB/PostgreSQL/Oracle은 Canonical Schema와 Vendor DDL/Migration/Runtime Query/Seed/Install/Upgrade/Rollback을 동일 Change Set으로 관리한다. 공통 Repository에서 Vendor 전용 LIMIT/UPSERT/Sequence SQL을 직접 사용하지 않는다.,"3 Vendor 정적 Parity와 MariaDB 실제 Lifecycle, 환경 보유 시 PostgreSQL/Oracle 실제 실행을 분리 기록한다.",대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-122,ADMRT,WP16,재확인 필요,P1,ADM 상용 UI 품질,각 관리 기능은 검색·Paging·상세·상태 Badge·Partial/Stale 표시·오류 원인·재시도·위험 확인·접근성·반응형을 제공하고 Generic JSON/동적 Column 표시에만 의존하지 않는다.,Browser E2E와 Keyboard/ARIA/DOM 민감정보 검사를 수행한다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-123,ADMRT,WP16,재확인 필요,P1,Source Discoverability와 한글 JavaDoc,중요 Class/Public API/SPI/Controller/복잡 Method는 한글 첫 문장으로 책임·Owner·실패 조건을 설명하고 package-info·Feature Matrix·정적 Catalog에서 Consumer까지 탐색 가능해야 한다.,IDE Plugin 없이 Source/JavaDoc/Markdown Catalog만으로 기능→Owner→Consumer→Test를 찾을 수 있다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-ADMRT-124,ADMRT,WP16,재확인 필요,P0,Evidence 현재 Commit 유효성,"Evidence는 기준 SHA, 명령, Profile/환경, 시작·종료, Requirement, 실제 출력, 민감정보 제거, Artifact Hash를 포함한다. 과거 SHA·다른 장비·한 줄 PASS는 현재 성공으로 승계하지 않는다.",Manifest와 Evidence 내부 SHA가 최신 검수 SHA와 일치하고 파일 존재·Hash·실행 로그가 검증된다.,대화 후속 확정 요구,기존 20260728_03 QA 전체,"기존 1,214 QA 및 201 Scenario 연속 추적",Codex/CI/WAS/MariaDB 및 Provider별 환경 분리
CPF-QA-D04-REDIS-001,REDIS,WP16,재확인 필요,P0,Provider-neutral Cache API·SPI,"cpf-core에는 topology-independent Cache 계약만 두고 RedisTemplate, Lettuce, Jedis 및 Provider 예외를 Public API에 노출하지 않는다. L1/L2, invalidation, consistency, health, unavailable 계약을 분리한다.","외부 Module import Gate, API signature 검사, Caffeine/Redis 두 Adapter Contract Test에서 동일 행위를 검증한다.","cpf-core API/SPI, cpf-common consumer, optional Redis adapter",,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-002,REDIS,WP16,미구현,P0,Redis Adapter Ownership,공식 Redis 지원 방식은 ADR로 확정한다. 별도 선택 Module 또는 cpf-common 내부 선택 Adapter 중 하나를 택하고 cpf-core 및 ADM에 Redis 구현을 직접 적치하지 않는다.,"Module dependency graph, AutoConfiguration loading, Redis 미사용 Profile Build, Redis 사용 Profile Runtime을 검증한다.",Module ownership·dependency direction,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-003,REDIS,WP16,미구현,P0,Redis 의존성·AutoConfiguration,"Redis client, ConnectionFactory, Serializer, Health, Metrics, Properties, conditional AutoConfiguration과 fail-fast 검증을 제품 기능으로 제공한다.","Redis 미설치/오설정/정상 기동에서 Bean 구성, 오류 메시지, fallback 정책과 context startup 결과를 검증한다.","build.gradle, AutoConfiguration, configuration metadata",,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-004,REDIS,WP16,미구현,P0,Standalone·Sentinel·Cluster 정책,"Standalone, Sentinel, Cluster 지원 범위와 미지원 Mode의 fail-closed 정책을 명시하고 각 Mode별 topology refresh, failover, read preference를 관리한다.",지원 Mode 실제/Simulator Test와 미지원 Mode startup negative test를 실행한다.,Redis deployment mode,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-005,REDIS,WP16,미구현,P0,TLS·ACL·Secret Reference,"Redis 접속정보는 Secret Reference를 사용하고 TLS, ACL username, password rotation, 인증서 만료와 hostname 검증을 제공한다.","평문 Secret Scan, 잘못된 인증·만료 인증서·rotation 중 연결 유지/복구 시나리오를 검증한다.","Security, secret, certificate",,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-006,REDIS,WP16,재확인 필요,P0,Key Namespace 표준,Key는 product/environment/domain/systemCode/cacheName/tenant-or-dataScope/schemaVersion/businessKey를 포함하고 환경·도메인·Tenant 충돌을 방지한다.,충돌·길이·금지문자·민감정보 원문 Key·다른 Tenant 조회 negative test를 수행한다.,Cache key contract,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-007,REDIS,WP16,재확인 필요,P0,Serialization·Schema Version,"Java native serialization을 금지하고 명시적 JSON/Binary Schema, type whitelist, schemaVersion, backward compatibility, poison entry 격리를 제공한다.","이전/현재/미지원 Version, 변조 payload, unknown type, 역직렬화 실패와 안전한 eviction을 검증한다.",Serializer and compatibility,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-008,REDIS,WP16,재확인 필요,P0,TTL·Jitter·Negative Cache,"Cache별 TTL, idle TTL 사용 여부, TTL jitter, null/negative cache 정책과 최대 negative TTL을 설정 가능하게 한다.","만료 경계, 동시 만료 폭주, clock skew, null cache 오염, stale read 허용 범위를 검증한다.",Cache policy registry,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-009,REDIS,WP16,재확인 필요,P0,Entry Size·Eviction·Memory Guard,"최대 Entry 수, 최대 Value Size, eviction 정책, memory high-watermark와 oversized value 거부를 제공한다.","대형 value, 메모리 압박, eviction storm에서도 원 거래와 JVM 안정성을 검증한다.",Capacity and memory,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-010,REDIS,WP16,재확인 필요,P0,Cache-aside 일관성,"Read-through/cache-aside 갱신 순서, DB commit 이후 invalidation, rollback 시 cache 오염 방지, stale window를 명시한다.","DB commit/rollback, cache write 실패, 응답 유실, 동일 Key 동시 갱신을 fault injection으로 검증한다.",Business cache consistency,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-011,REDIS,WP16,재확인 필요,P0,Stampede·Single-flight,"Hot key 재생성은 single-flight 또는 동등 제어를 사용하고 대기 상한, stale fallback, timeout을 제공한다.","100개 동시 miss에서 backend 호출 수, 대기 timeout, leader kill, fallback 결과를 검증한다.",Concurrency,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-012,REDIS,WP16,재확인 필요,P0,Distributed Lock·Fencing,"분산 Lock은 owner token, TTL, renewal, fencing token을 사용하고 오래된 Owner의 write를 차단한다. 무조건 DEL 해제를 금지한다.","lock owner mismatch, process kill, TTL 만료, network delay, stale owner write를 검증한다.",Lock correctness,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-013,REDIS,WP16,재확인 필요,P0,Invalidation Event 계약,"eventId, operationId, requestHash, cacheName, key/scope, source, target, dataVersion, schemaVersion, reason, requester, created/expiresAt를 포함한다.","Schema validation, 동일 operation 재전송, 다른 payload 충돌, masking과 audit 연결을 검증한다.",Invalidation public contract,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-014,REDIS,WP16,미구현,P0,Durable Invalidation Source,Redis Pub/Sub만으로 정합성을 보장하지 않고 DB Outbox 또는 Redis Stream 등 durable source와 재기동 replay를 제공한다.,"publish 후 process kill, Redis down, DB down, offline consumer 복귀에서 event loss 0을 검증한다.",Durability,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-015,REDIS,WP16,미구현,P0,Fast Invalidation Channel,Pub/Sub 또는 Stream 기반 빠른 전파를 제공하되 durable source와 eventId/version으로 중복을 제거한다.,중복·순서 역전·채널 단절·재연결·slow consumer를 검증한다.,Low-latency propagation,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-016,REDIS,WP16,재확인 필요,P0,Consumer Identity,consumer identity는 environment/systemCode/serviceId/runtimeRole/serverInstanceId/instanceId를 포함하고 기본값 local 공유를 금지한다.,"중복 ID 기동 차단, clone instance, 재기동 identity 유지와 새 instance 구분을 검증한다.",Multi-instance identity,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-017,REDIS,WP16,재확인 필요,P0,Checkpoint CAS,"checkpoint는 consumerId, expectedLastEventId, nextEventId, version 기반 CAS로 갱신하고 동일 Consumer의 이중 실행을 차단한다.","동시 poller, stale checkpoint writer, DB timeout, 재시작 후 정확한 resume를 검증한다.",Checkpoint repository,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-018,REDIS,WP16,재확인 필요,P0,Backlog Paging·Backpressure,"offline backlog를 제한 Batch, stable ordering, cursor, processing time budget, backpressure로 처리하고 전체 메모리 적재를 금지한다.","10만 event backlog, 중간 kill, 재시작, 처리율 저하, cancel에서 bounded memory를 검증한다.",Large backlog,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-019,REDIS,WP16,재확인 필요,P0,Retry·Poison·DLQ,"재시도 가능 오류와 불가능 오류를 분리하고 bounded retry, backoff, poison quarantine, 수동 재처리와 감사 이력을 제공한다.","항상 실패 event, 일시 오류, schema 오류, retry 소진, 선택 재처리를 검증한다.",Failure recovery,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-020,REDIS,WP16,재확인 필요,P0,Offline Reconcile,"Instance 복귀 시 canonical snapshot, desiredVersion, appliedVersion을 비교해 누락 event replay 또는 full reconcile을 수행한다.","장시간 offline, event retention 초과, snapshot 갱신 중 장애, version gap을 검증한다.",Recovery,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-021,REDIS,WP16,재확인 필요,P0,Desired·Actual·Drift,"Cache Region과 Instance별 desiredVersion, actualVersion, hash, lastAck, driftReason, restartRequired를 저장하고 운영 조회한다.","부분 적용, stale ACK, offline instance, hash mismatch와 reconcile 결과를 검증한다.",Runtime control plane,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-022,REDIS,WP16,재확인 필요,P0,Fail-open·Fail-closed 정책,Cache 유형별 장애 정책을 명시한다. 권한·보안·Secret Cache는 임의 fail-open을 금지하고 일반 조회 Cache도 stale 한계를 둔다.,"Redis down, DB down, 양쪽 down, stale TTL 초과에서 업무별 기대 결과를 검증한다.",Resilience policy,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-023,REDIS,WP16,미구현,P0,ADM Cache 운영 UI,"ADM은 L1/L2 provider, hit/miss, entry, memory, TTL, version, instance ACK, backlog, poison, drift, Redis topology를 전용 Grid로 제공한다.","권한별 Browser E2E, 대량 instance virtual scroll, 오류 상태와 상세 drill-down을 검증한다.",ADM UI,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-024,REDIS,WP16,미구현,P0,Cache 위험 조치,"Full refresh, key/scope evict, snapshot rebuild, poison retry, reconcile은 Preview, target snapshot, reason, approval, expectedVersion, operationId와 대상별 결과를 가진다.","무권한, 승인 만료, CAS 충돌, 부분 실패, rollback/reconcile 시나리오를 검증한다.",ADM control,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-025,REDIS,WP16,재확인 필요,P1,Health·Metrics·Alert,"Redis connection, command latency, pool, errors, hit ratio, eviction, backlog, drift, reconcile 지표와 Alert Event를 제공한다.","Metric cardinality, sensitive label, threshold, Redis failover 중 alert storm 억제를 검증한다.",Observability,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-REDIS-026,REDIS,WP16,미구현,P1,Redis Testkit·EDU,"Fake/Simulator, Embedded 또는 Testcontainers 선택 검증, Cache-aside/TTL/lock/stream/pubsub/failure EDU를 실제 Public API로 제공한다.",외부 Redis 미설치 상태와 실 Redis 상태를 분리 판정하고 실행 Guide와 Evidence를 남긴다.,Reference/EDU,,기존 Caffeine L1·DB durable event 성공 기능,Redis/Static/Multi-instance
CPF-QA-D04-UIX-001,UIX,WP17,재확인 필요,P0,ADM/BZA 기능 완전성 Matrix,모든 Requirement를 Menu Group→Menu→Route→Page/Tab/Drawer→Button→Permission→API→Owner→DB→Audit→E2E로 추적한다.,고아 Menu/Route/Page/API/Button 0건과 양방향 추적을 자동 Gate와 Browser로 검증한다.,ADM/BZA 전체,CPF-QA-D04-ACT-001,기존 ADM/BZA Route·기능 접근,Browser/Frontend
CPF-QA-D04-UIX-002,UIX,WP17,재확인 필요,P0,UI Pattern 적정성,"계층은 Tree/TreeGrid, 대량 목록은 server paging/virtual grid, 실행은 progress/target result/timeline, 정책은 desired/actual diff를 사용한다.",기능별 UI pattern review와 사용자 업무 완료 E2E를 수행한다.,UI architecture,CPF-QA-D04-ACT-001,기존 ADM/BZA Route·기능 접근,Browser/Frontend
CPF-QA-D04-UIX-003,UIX,WP17,부분 구현,P0,ADM Runtime 계층 Tree,Environment→Platform/Cluster→Cell/Zone→Domain/System→Application Group→Runtime Role→Service→Instance 임의 깊이 Tree를 제공한다.,"5단계 이상, lazy loading, search auto-expand, breadcrumb, state aggregation, selection persistence를 검증한다.",Runtime topology,CPF-QA-D04-ACT-001,기존 ADM/BZA Route·기능 접근,Browser/Frontend
CPF-QA-D04-UIX-004,UIX,WP17,부분 구현,P0,BZA 조직 재귀 Tree,"조직을 임의 깊이로 렌더링하고 검색, breadcrumb, 이동, 순환 방지, 삭제 영향, 직원/책임자 집계와 CAS를 제공한다.","5단계 조직, cycle, missing parent, 이동 충돌, 대량 조직 성능을 검증한다.",BZA organization,CPF-QA-D04-ACT-001,기존 ADM/BZA Route·기능 접근,Browser/Frontend
CPF-QA-D04-UIX-005,UIX,WP17,부분 구현,P0,BZA 메뉴·권한 Tree,Menu Group→Menu→Submenu→Screen/Button/API/Data Scope 계층과 상속·Deny·Effective Permission을 시각화한다.,"Route/API parity, role compare, user simulation, before/after diff를 Browser로 검증한다.",BZA authorization,CPF-QA-D04-ACT-001,기존 ADM/BZA Route·기능 접근,Browser/Frontend
CPF-QA-D04-UIX-006,UIX,WP17,재확인 필요,P0,ADM Service Registry 운영 UI,"조회뿐 아니라 Owner Command, lifecycle, group membership, health/routing 변경, CAS, 승인, 감사와 결과를 제공한다.",등록/수정/비활성/drain/rollback을 권한별 E2E로 검증한다.,ADM service registry,CPF-QA-D04-ACT-001,기존 ADM/BZA Route·기능 접근,Browser/Frontend
