query_id,partition_id,logical_order,linked_requirement_id,query_scope,query_status,baseline_sha
QA-B-Q-004308,QA-B,13958,CPF-FR-013958,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004309,QA-B,13959,CPF-FR-013959,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004310,QA-B,13960,CPF-FR-013960,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004311,QA-B,13961,CPF-FR-013961,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004312,QA-B,13962,CPF-FR-013962,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004313,QA-B,13963,CPF-FR-013963,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004314,QA-B,13964,CPF-FR-013964,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004315,QA-B,13965,CPF-FR-013965,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004316,QA-B,13966,CPF-FR-013966,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004317,QA-B,13967,CPF-FR-013967,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004318,QA-B,13968,CPF-FR-013968,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004319,QA-B,13969,CPF-FR-013969,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004320,QA-B,13970,CPF-FR-013970,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004321,QA-B,13971,CPF-FR-013971,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004322,QA-B,13972,CPF-FR-013972,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004323,QA-B,13973,CPF-FR-013973,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004324,QA-B,13974,CPF-FR-013974,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004325,QA-B,13975,CPF-FR-013975,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004326,QA-B,13976,CPF-FR-013976,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004327,QA-B,13977,CPF-FR-013977,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004328,QA-B,13978,CPF-FR-013978,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004329,QA-B,13979,CPF-FR-013979,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004330,QA-B,13980,CPF-FR-013980,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004331,QA-B,13981,CPF-FR-013981,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004332,QA-B,13982,CPF-FR-013982,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004333,QA-B,13983,CPF-FR-013983,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004334,QA-B,13984,CPF-FR-013984,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004335,QA-B,13985,CPF-FR-013985,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004336,QA-B,13986,CPF-FR-013986,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004337,QA-B,13987,CPF-FR-013987,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004338,QA-B,13988,CPF-FR-013988,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004339,QA-B,13989,CPF-FR-013989,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004340,QA-B,13990,CPF-FR-013990,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004341,QA-B,13991,CPF-FR-013991,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004342,QA-B,13992,CPF-FR-013992,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004343,QA-B,13993,CPF-FR-013993,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004344,QA-B,13994,CPF-FR-013994,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004345,QA-B,13995,CPF-FR-013995,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004346,QA-B,13996,CPF-FR-013996,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004347,QA-B,13997,CPF-FR-013997,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004348,QA-B,13998,CPF-FR-013998,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004349,QA-B,13999,CPF-FR-013999,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004350,QA-B,14000,CPF-FR-014000,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004351,QA-B,14001,CPF-FR-014001,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004352,QA-B,14002,CPF-FR-014002,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004353,QA-B,14003,CPF-FR-014003,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004354,QA-B,14004,CPF-FR-014004,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004355,QA-B,14005,CPF-FR-014005,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004356,QA-B,14006,CPF-FR-014006,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004357,QA-B,14007,CPF-FR-014007,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004358,QA-B,14008,CPF-FR-014008,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004359,QA-B,14009,CPF-FR-014009,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004360,QA-B,14010,CPF-FR-014010,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004361,QA-B,14011,CPF-FR-014011,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004362,QA-B,14012,CPF-FR-014012,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004363,QA-B,14013,CPF-FR-014013,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004364,QA-B,14014,CPF-FR-014014,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004365,QA-B,14015,CPF-FR-014015,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004366,QA-B,14016,CPF-FR-014016,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004367,QA-B,14017,CPF-FR-014017,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004368,QA-B,14018,CPF-FR-014018,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004369,QA-B,14019,CPF-FR-014019,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004370,QA-B,14020,CPF-FR-014020,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004371,QA-B,14021,CPF-FR-014021,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004372,QA-B,14022,CPF-FR-014022,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004373,QA-B,14023,CPF-FR-014023,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004374,QA-B,14024,CPF-FR-014024,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004375,QA-B,14025,CPF-FR-014025,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004376,QA-B,14026,CPF-FR-014026,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004377,QA-B,14027,CPF-FR-014027,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004378,QA-B,14028,CPF-FR-014028,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004379,QA-B,14029,CPF-FR-014029,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004380,QA-B,14030,CPF-FR-014030,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004381,QA-B,14031,CPF-FR-014031,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004382,QA-B,14032,CPF-FR-014032,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004383,QA-B,14033,CPF-FR-014033,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004384,QA-B,14034,CPF-FR-014034,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004385,QA-B,14035,CPF-FR-014035,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004386,QA-B,14036,CPF-FR-014036,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004387,QA-B,14037,CPF-FR-014037,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004388,QA-B,14038,CPF-FR-014038,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004389,QA-B,14039,CPF-FR-014039,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004390,QA-B,14040,CPF-FR-014040,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004391,QA-B,14041,CPF-FR-014041,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004392,QA-B,14042,CPF-FR-014042,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004393,QA-B,14043,CPF-FR-014043,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004394,QA-B,14044,CPF-FR-014044,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004395,QA-B,14045,CPF-FR-014045,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004396,QA-B,14046,CPF-FR-014046,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004397,QA-B,14047,CPF-FR-014047,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004398,QA-B,14048,CPF-FR-014048,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004399,QA-B,14049,CPF-FR-014049,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004400,QA-B,14050,CPF-FR-014050,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004401,QA-B,14051,CPF-FR-014051,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004402,QA-B,14052,CPF-FR-014052,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004403,QA-B,14053,CPF-FR-014053,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004404,QA-B,14054,CPF-FR-014054,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004405,QA-B,14055,CPF-FR-014055,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004406,QA-B,14056,CPF-FR-014056,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004407,QA-B,14057,CPF-FR-014057,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004408,QA-B,14058,CPF-FR-014058,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004409,QA-B,14059,CPF-FR-014059,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004410,QA-B,14060,CPF-FR-014060,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004411,QA-B,14061,CPF-FR-014061,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004412,QA-B,14062,CPF-FR-014062,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004413,QA-B,14063,CPF-FR-014063,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004414,QA-B,14064,CPF-FR-014064,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004415,QA-B,14065,CPF-FR-014065,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004416,QA-B,14066,CPF-FR-014066,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004417,QA-B,14067,CPF-FR-014067,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004418,QA-B,14068,CPF-FR-014068,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004419,QA-B,14069,CPF-FR-014069,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004420,QA-B,14070,CPF-FR-014070,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004421,QA-B,14071,CPF-FR-014071,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004422,QA-B,14072,CPF-FR-014072,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004423,QA-B,14073,CPF-FR-014073,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004424,QA-B,14074,CPF-FR-014074,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004425,QA-B,14075,CPF-FR-014075,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004426,QA-B,14076,CPF-FR-014076,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004427,QA-B,14077,CPF-FR-014077,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004428,QA-B,14078,CPF-FR-014078,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004429,QA-B,14079,CPF-FR-014079,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004430,QA-B,14080,CPF-FR-014080,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004431,QA-B,14081,CPF-FR-014081,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004432,QA-B,14082,CPF-FR-014082,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004433,QA-B,14083,CPF-FR-014083,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004434,QA-B,14084,CPF-FR-014084,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004435,QA-B,14085,CPF-FR-014085,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004436,QA-B,14086,CPF-FR-014086,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004437,QA-B,14087,CPF-FR-014087,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004438,QA-B,14088,CPF-FR-014088,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004439,QA-B,14089,CPF-FR-014089,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004440,QA-B,14090,CPF-FR-014090,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004441,QA-B,14091,CPF-FR-014091,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004442,QA-B,14092,CPF-FR-014092,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004443,QA-B,14093,CPF-FR-014093,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004444,QA-B,14094,CPF-FR-014094,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004445,QA-B,14095,CPF-FR-014095,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004446,QA-B,14096,CPF-FR-014096,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004447,QA-B,14097,CPF-FR-014097,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004448,QA-B,14098,CPF-FR-014098,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004449,QA-B,14099,CPF-FR-014099,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004450,QA-B,14100,CPF-FR-014100,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004451,QA-B,14101,CPF-FR-014101,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004452,QA-B,14102,CPF-FR-014102,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004453,QA-B,14103,CPF-FR-014103,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004454,QA-B,14104,CPF-FR-014104,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004455,QA-B,14105,CPF-FR-014105,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004456,QA-B,14106,CPF-FR-014106,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004457,QA-B,14107,CPF-FR-014107,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004458,QA-B,14108,CPF-FR-014108,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004459,QA-B,14109,CPF-FR-014109,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004460,QA-B,14110,CPF-FR-014110,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004461,QA-B,14111,CPF-FR-014111,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004462,QA-B,14112,CPF-FR-014112,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004463,QA-B,14113,CPF-FR-014113,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004464,QA-B,14114,CPF-FR-014114,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004465,QA-B,14115,CPF-FR-014115,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004466,QA-B,14116,CPF-FR-014116,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004467,QA-B,14117,CPF-FR-014117,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004468,QA-B,14118,CPF-FR-014118,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004469,QA-B,14119,CPF-FR-014119,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004470,QA-B,14120,CPF-FR-014120,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004471,QA-B,14121,CPF-FR-014121,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004472,QA-B,14122,CPF-FR-014122,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004473,QA-B,14123,CPF-FR-014123,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004474,QA-B,14124,CPF-FR-014124,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004475,QA-B,14125,CPF-FR-014125,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004476,QA-B,14126,CPF-FR-014126,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004477,QA-B,14127,CPF-FR-014127,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004478,QA-B,14128,CPF-FR-014128,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004479,QA-B,14129,CPF-FR-014129,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004480,QA-B,14130,CPF-FR-014130,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004481,QA-B,14131,CPF-FR-014131,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004482,QA-B,14132,CPF-FR-014132,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004483,QA-B,14133,CPF-FR-014133,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004484,QA-B,14134,CPF-FR-014134,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004485,QA-B,14135,CPF-FR-014135,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004486,QA-B,14136,CPF-FR-014136,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004487,QA-B,14137,CPF-FR-014137,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004488,QA-B,14138,CPF-FR-014138,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004489,QA-B,14139,CPF-FR-014139,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004490,QA-B,14140,CPF-FR-014140,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004491,QA-B,14141,CPF-FR-014141,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004492,QA-B,14142,CPF-FR-014142,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004493,QA-B,14143,CPF-FR-014143,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004494,QA-B,14144,CPF-FR-014144,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004495,QA-B,14145,CPF-FR-014145,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004496,QA-B,14146,CPF-FR-014146,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004497,QA-B,14147,CPF-FR-014147,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004498,QA-B,14148,CPF-FR-014148,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004499,QA-B,14149,CPF-FR-014149,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004500,QA-B,14150,CPF-FR-014150,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004501,QA-B,14151,CPF-FR-014151,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004502,QA-B,14152,CPF-FR-014152,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004503,QA-B,14153,CPF-FR-014153,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004504,QA-B,14154,CPF-FR-014154,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004505,QA-B,14155,CPF-FR-014155,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-004506,QA-B,14156,CPF-FR-014156,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
