request_id,requirement_id,canonical_requirement_id,primary_work_item_id,supporting_work_item_ids,priority,feature,function_type,acceptance_criteria,verification_method,assertion,source,actual_consumer,call_path,normal_error_boundary_recovery,command,exit_code,actual_result,evidence_ref,mapping_basis,mapping_score,mapping_review,assessment_status,development_status,verification_status,integration_request_id,open_issue,baseline_sha
DEVGPT-V9-S01,CPF-FR-001099,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,기능 목적·업무 결과,PURPOSE,CPF Framework 개발자가 실제 제품 경로에서 기능 목적·업무 결과 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,PURPOSE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,기능 목적·업무 결과 / PURPOSE: CPF-IDEMP-기능 목적·업무 결과-PURPOSE positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015714,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Absolute Timeout,FAILURE_RECOVERY,Absolute Timeout의 실패·복구 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Absolute Timeout 실패·복구 Source trace·contract/runtime/fault test,Absolute Timeout / FAILURE_RECOVERY: Authentication-Absolute Timeout-FAILURE_RECOVERY positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015715,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Absolute Timeout,COMPATIBILITY,Absolute Timeout의 호환·배포 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Absolute Timeout 호환·배포 Source trace·contract/runtime/fault test,Absolute Timeout / COMPATIBILITY: Authentication-Absolute Timeout-COMPATIBILITY positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015716,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Absolute Timeout,TEST_EVIDENCE,Absolute Timeout의 검증·Evidence 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Absolute Timeout 검증·Evidence Source trace·contract/runtime/fault test,Absolute Timeout / TEST_EVIDENCE: Authentication-Absolute Timeout-TEST_EVIDENCE positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015717,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Concurrent Session,CONTRACT,Concurrent Session의 계약 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Concurrent Session 계약 Source trace·contract/runtime/fault test,Concurrent Session / CONTRACT: Authentication-Concurrent Session-CONTRACT positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015718,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Concurrent Session,IMPLEMENTATION,Concurrent Session의 기본 구현 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Concurrent Session 기본 구현 Source trace·contract/runtime/fault test,Concurrent Session / IMPLEMENTATION: Authentication-Concurrent Session-IMPLEMENTATION positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015719,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Concurrent Session,STATE_DATA,Concurrent Session의 상태·데이터 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Concurrent Session 상태·데이터 Source trace·contract/runtime/fault test,Concurrent Session / STATE_DATA: Authentication-Concurrent Session-STATE_DATA positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015720,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Concurrent Session,SECURITY,Concurrent Session의 보안·권한 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Concurrent Session 보안·권한 Source trace·contract/runtime/fault test,Concurrent Session / SECURITY: Authentication-Concurrent Session-SECURITY positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015721,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Concurrent Session,OPERATIONS,Concurrent Session의 운영 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Concurrent Session 운영 Source trace·contract/runtime/fault test,Concurrent Session / OPERATIONS: Authentication-Concurrent Session-OPERATIONS positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,94,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015722,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Concurrent Session,FAILURE_RECOVERY,Concurrent Session의 실패·복구 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Concurrent Session 실패·복구 Source trace·contract/runtime/fault test,Concurrent Session / FAILURE_RECOVERY: Authentication-Concurrent Session-FAILURE_RECOVERY positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015723,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Concurrent Session,COMPATIBILITY,Concurrent Session의 호환·배포 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Concurrent Session 호환·배포 Source trace·contract/runtime/fault test,Concurrent Session / COMPATIBILITY: Authentication-Concurrent Session-COMPATIBILITY positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015724,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Concurrent Session,TEST_EVIDENCE,Concurrent Session의 검증·Evidence 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Concurrent Session 검증·Evidence Source trace·contract/runtime/fault test,Concurrent Session / TEST_EVIDENCE: Authentication-Concurrent Session-TEST_EVIDENCE positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015725,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Session Revoke,CONTRACT,Session Revoke의 계약 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Session Revoke 계약 Source trace·contract/runtime/fault test,Session Revoke / CONTRACT: Authentication-Session Revoke-CONTRACT positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015726,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Session Revoke,IMPLEMENTATION,Session Revoke의 기본 구현 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Session Revoke 기본 구현 Source trace·contract/runtime/fault test,Session Revoke / IMPLEMENTATION: Authentication-Session Revoke-IMPLEMENTATION positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015727,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Session Revoke,STATE_DATA,Session Revoke의 상태·데이터 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Session Revoke 상태·데이터 Source trace·contract/runtime/fault test,Session Revoke / STATE_DATA: Authentication-Session Revoke-STATE_DATA positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015728,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Session Revoke,SECURITY,Session Revoke의 보안·권한 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Session Revoke 보안·권한 Source trace·contract/runtime/fault test,Session Revoke / SECURITY: Authentication-Session Revoke-SECURITY positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,90,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-015729,SEC-AUTHN,CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP;CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER;CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE;CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,P0,Session Revoke,OPERATIONS,Session Revoke의 운영 구현이 사용자·운영자·Service에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Session Revoke 운영 Source trace·contract/runtime/fault test,Session Revoke / OPERATIONS: Authentication-Session Revoke-OPERATIONS positive/negative fixture,cpf-core security contracts + security starters,사용자·운영자·Service,resource server/service identity/session consumers,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/resource-server-clock-skew;evidence/service-identity-replay;evidence/security-contract,SEMANTIC_AXIS_SCORE,94,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
