path,change_type,owner,purpose,delete
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-async-consumer/compile.log,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-async-consumer/run.exit-code,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-async-consumer/run.log,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-async-consumer/sources.txt,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-db-safety/compile.exit-code,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-db-safety/compile.log,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-db-safety/run.exit-code,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-db-safety/run.log,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-db-safety/source/TransactionLogServiceSafetyHarness.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/evidence/transaction-log-db-safety/stub-sources.txt,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S02-RUNTIME/REQUEST.md,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S02-RUNTIME/impacted_ids.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S04-DB/REQUEST.md,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S04-DB/impacted_ids.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S05-ADM-BZA/REQUEST.md,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S05-ADM-BZA/impacted_ids.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-BUILD-GENERATOR/REQUEST.md,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-BUILD-GENERATOR/impacted_ids.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/REQUEST.md,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfResourceServerAutoConfiguration.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfResourceServerConfigurationHarness.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfResourceServerProperties.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfSecretProviderRegistry.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfSecretProviderRegistryHarness.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfServiceIdentityAutoConfiguration.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfServiceIdentityProperties.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfServiceIdentityReplayGuard.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfServiceIdentityReplayHarness.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfServiceIdentityTokenService.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/CpfServiceIdentityTokenServiceTest.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/diffs/InMemoryCpfServiceIdentityReplayGuard.diff,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/impacted_ids.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/resource-server/src/main/java/com/cpf/starter/security/resource/CpfResourceServerAutoConfiguration.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/resource-server/src/main/java/com/cpf/starter/security/resource/CpfResourceServerProperties.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/resource-server/src/test/java/com/cpf/starter/security/resource/CpfResourceServerConfigurationHarness.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/secret/src/main/java/com/cpf/starter/security/secret/CpfSecretProviderRegistry.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/secret/src/test/java/com/cpf/starter/security/secret/CpfSecretProviderRegistryHarness.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/service-identity/src/main/java/com/cpf/starter/security/identity/CpfServiceIdentityAutoConfiguration.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/service-identity/src/main/java/com/cpf/starter/security/identity/CpfServiceIdentityProperties.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/service-identity/src/main/java/com/cpf/starter/security/identity/CpfServiceIdentityReplayGuard.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/service-identity/src/main/java/com/cpf/starter/security/identity/CpfServiceIdentityTokenService.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/service-identity/src/main/java/com/cpf/starter/security/identity/InMemoryCpfServiceIdentityReplayGuard.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/service-identity/src/test/java/com/cpf/starter/security/identity/CpfServiceIdentityReplayHarness.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/integration_requests/IR-S06-SECURITY-STARTERS/proposed_overlay/cpf-starters/security/service-identity/src/test/java/com/cpf/starter/security/identity/CpfServiceIdentityTokenServiceTest.java,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/CHECKPOINT_VALIDATION.json,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/DEVELOPMENT_GATE_RESULT.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/DEVELOPMENT_REQUIREMENT_RESULT.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/DEVELOPMENT_SCENARIO_RESULT.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/DEVELOPMENT_SESSION_RESULT.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/DEVELOPMENT_WORK_ITEM_RESULT.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/INTEGRATION_REQUEST_STATUS.csv,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/OPEN_ISSUES.md,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/PACKAGE_MANIFEST.json,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S01-20260805/REV-001/sessions/DEVGPT-V9-S01/results/TEST_AND_EVIDENCE.md,ADD,DEVGPT-V9-S01,V9 isolated checkpoint result/evidence/integration request,false
