path,operation,owner,file_type,bytes,physical_lines,sha256,review_status,finding,review_basis,required_followup
cpf-starters/observability/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,ADD_OR_REPLACE,observability,imports,102,2,74dda1c1041aff9216fda8ed9ce7e2f6658391af32c03ebe82793a3f993b3d56,재확인 필요,정적 검토 대상,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/observability/src/test/java/com/cpf/core/common/logging/DynamicTransactionLogLevelServiceTest.java,ADD_OR_REPLACE,observability,java,2097,47,88ed0172661877327b6e02ef388138cbfa742786863dc9a99830945cd64b54a8,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/observability/src/test/java/com/cpf/core/common/logging/LoggingAspectMetadataTest.java,ADD_OR_REPLACE,observability,java,5781,126,b8d6e1b08f2c133e0997bbc0d4ec07461884cec8626357f1a057b437afe79f94,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/observability/src/test/java/com/cpf/core/common/remotelog/InMemoryCpfRemoteLogBundleJobAdapterTest.java,ADD_OR_REPLACE,observability,java,5843,130,8763eb4f832ae5279be92d265518feda11f8f429bbcaab98ad474d17ab43e56d,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/observability/src/test/java/com/cpf/core/common/remotelog/LocalCpfRemoteLogArtifactAdapterTest.java,ADD_OR_REPLACE,observability,java,4536,91,b24895aa0e88dcba34284a3b2de734bffe8df8883f5be03d156b85c79ff633d1,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/observability/src/test/java/com/cpf/core/common/remotelog/RoutingCpfRemoteLogArtifactAdapterTest.java,ADD_OR_REPLACE,observability,java,8892,196,8511e7022891b102e36e763ff5b91c9cc6231726d41a535a2ef33268dc622c97,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/openapi-webmvc/build.gradle,ADD_OR_REPLACE,openapi-webmvc,gradle,525,18,f1dd07aedf01289ba9688caab773817129c5cd4bfeaf72b8382b3fa77841303c,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/openapi-webmvc/src/main/java/com/cpf/core/config/CpfOpenApiAutoConfiguration.java,ADD_OR_REPLACE,openapi-webmvc,java,16550,294,369782059666d750805a1bda6e324ddb0265e7843086f99feea42d8a03264f41,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/openapi-webmvc/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,ADD_OR_REPLACE,openapi-webmvc,imports,48,1,fbcb085f08b5d1785f7d95d3425f564d9c7148d1d321294ec9fe9322a8a0b1f7,재확인 필요,정적 검토 대상,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/openapi-webmvc/src/test/java/com/cpf/core/config/CpfOpenApiAutoConfigurationTest.java,ADD_OR_REPLACE,openapi-webmvc,java,7282,174,eddd4bf4040ce31e4d7478a888c560274b02325a258724affd415231f152f675,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/build.gradle,ADD_OR_REPLACE,persistence-jdbc,gradle,752,22,f7edd5c45d2988e19d35ebc2ae8e357ac544130c7e067e4a91ec21e4c0f11bb4,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/common/config/CmnDataSourceConfig.java,ADD_OR_REPLACE,persistence-jdbc,java,1251,27,9cce370896195b011ea98a808a7df41c5cdc2a6c507cd79cd2deff74fe694a58,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/common/config/CmnSampleDataSourceConfig.java,ADD_OR_REPLACE,persistence-jdbc,java,2382,51,dbe0948d0078339d4557ee30fe489abf376dab585c51c57e7f28f5a99f546769,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/common/database/CpfConnectionPoolRuntimeController.java,ADD_OR_REPLACE,persistence-jdbc,java,9211,177,e717268cad052272a9e2e851f8091402f87dd482be95584f61b465eeda45e729,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/common/database/CpfDataSourceResolver.java,ADD_OR_REPLACE,persistence-jdbc,java,4129,90,ea98a234543369e5fed36a41693c33122495a68c5e3a51c704530dfea4f0ab4e,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/common/database/CpfJdbcReplicaHealthMonitor.java,ADD_OR_REPLACE,persistence-jdbc,java,4071,79,3609bb06dbdf084f60a7003bacb58af33cd99d1a63e3ecd59ad07e1fe8f0ddf2,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/common/database/CpfReadRoutingRuntimePolicy.java,ADD_OR_REPLACE,persistence-jdbc,java,2461,51,4e9f989c31ab545757867f114a44bcf8c6394111cabe698476e561b9320bfba9,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/common/database/CpfReadWriteRoutingDataSource.java,ADD_OR_REPLACE,persistence-jdbc,java,2219,47,d32cecaa7c8448e9db3307df313a20eabeb844a26400c9b9f21f398a59911112,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/core/config/CpfDataSourceConfig.java,ADD_OR_REPLACE,persistence-jdbc,java,4752,99,031c716514d1dc92ca67cd6edd2f2082912f99dde98939227e63a1e8d605da42,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/starter/persistence/jdbc/CpfJdbcStarterAutoConfiguration.java,ADD_OR_REPLACE,persistence-jdbc,java,2481,50,167b786e28bc7476fde1d16ae9e8d0c425f81f9941fd98494e586896c8ada81b,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/java/com/cpf/starter/persistence/jdbc/CpfJdbcStarterProperties.java,ADD_OR_REPLACE,persistence-jdbc,java,1339,25,ce56a8637a03bf317a7c492799a8b2fe83886a522284303e24a4149bab9df2f6,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,ADD_OR_REPLACE,persistence-jdbc,imports,105,2,199a0f6d751d36135dffb7ebd32dc1a387973ad64c3619baae8aa387b4630d7c,재확인 필요,정적 검토 대상,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/test/java/com/cpf/common/config/CmnDataSourceConfigTest.java,ADD_OR_REPLACE,persistence-jdbc,java,2066,53,f17ac825fbde3c4439777b26949c6a7d4905b0c0ffd4d8db47dfb9658aa9311a,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/test/java/com/cpf/core/common/database/CpfCoreRuntimeSqlPortabilityTest.java,ADD_OR_REPLACE,persistence-jdbc,java,6184,145,3126202b712f7e0128f5fc9b539a7214bb91271f3cb8958cfd0b0309743a0161,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/test/java/com/cpf/core/common/database/CpfDataSourceResolverTest.java,ADD_OR_REPLACE,persistence-jdbc,java,5234,112,75dbc57211968a6cc70e308b9755d3504ec0e863b49c9312712e9d3b3518a855,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-jdbc/src/test/java/com/cpf/core/config/CpfDataSourceConfigTest.java,ADD_OR_REPLACE,persistence-jdbc,java,3451,77,e74b120903b44d153866e5d657e402f03f85a1f9fa24487e29e86a18e0bb2b5e,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-mybatis/build.gradle,ADD_OR_REPLACE,persistence-mybatis,gradle,604,19,1e6a491425d70088fcf9395655b45216d7c8414448f76d23233bb2b5be43431b,부분 구현,이관 Source는 있으나 자체 module test 0 및 full compile 미검증,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-mybatis/src/main/java/com/cpf/common/config/CmnMyBatisConfig.java,ADD_OR_REPLACE,persistence-mybatis,java,2415,61,71e1081275fa4620c690aa494f36d81eda71cfa94cae4802832d56d64b580e99,부분 구현,이관 Source는 있으나 자체 module test 0 및 full compile 미검증,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-mybatis/src/main/java/com/cpf/core/config/CpfMyBatisConfig.java,ADD_OR_REPLACE,persistence-mybatis,java,2092,50,20508e0f5dba8864040e3a8f89749459e33fe234eb54fe2cfe55d75e069766be,부분 구현,이관 Source는 있으나 자체 module test 0 및 full compile 미검증,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-mybatis/src/main/java/com/cpf/core/mapper/common/logging/TransactionLogMapper.java,ADD_OR_REPLACE,persistence-mybatis,java,849,20,a937979b7eb4ab12eb5610bdd661589b2f7628b427b44816f96df936163a9939,부분 구현,이관 Source는 있으나 자체 module test 0 및 full compile 미검증,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-mybatis/src/main/java/com/cpf/core/mapper/common/logging/TransactionSegmentMapper.java,ADD_OR_REPLACE,persistence-mybatis,java,478,16,9b3a3b947057e4806a8382b54740ea14d945793edb602bf3ebb61c3d72212ea4,부분 구현,이관 Source는 있으나 자체 module test 0 및 full compile 미검증,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-mybatis/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,ADD_OR_REPLACE,persistence-mybatis,imports,37,1,d1aae53656106aa63818ec8c9eb48596868114a449e4760558a7c3849dbf82f5,부분 구현,이관 Source는 있으나 자체 module test 0 및 full compile 미검증,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/persistence-mybatis/src/main/resources/mybatis/config/cpf-mybatis-config.xml,ADD_OR_REPLACE,persistence-mybatis,xml,527,12,efe1ef2cf12db6d00879e7518a6776d98aa7c99d8e33561b2c87e2ec49bbaeed,부분 구현,이관 Source는 있으나 자체 module test 0 및 full compile 미검증,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/browser-bff-session/build.gradle,ADD_OR_REPLACE,profiles,gradle,413,9,e1449bf0f064d51a990da903f29c8baac013a16f36990b84f402a167e184c9cc,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/domain-web-api/build.gradle,ADD_OR_REPLACE,profiles,gradle,443,10,1214a1ad2582e7020d861f42d86b7122a58ba36bb01ec28e0a710f7bdd36727f,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/event-jms-ibm-mq/build.gradle,ADD_OR_REPLACE,profiles,gradle,517,11,74f67f96dd788f875e51c9131989b611daea93d989b31ae042a152f6c3ed079f,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/event-kafka/build.gradle,ADD_OR_REPLACE,profiles,gradle,465,10,d372e5a63f07eb9bba5336c2906f082b8156b901fc9a24838dd87ff7c89e6e9b,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/event-rabbitmq/build.gradle,ADD_OR_REPLACE,profiles,gradle,471,10,814b830464a798eb49085659b04f4d4f45165161f259fbed173f6dde1afe05de,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/integration-tcp/build.gradle,ADD_OR_REPLACE,profiles,gradle,571,12,0815e549f5cc3eb0e1549b9ae58711745849e9d0d66251df6cd8ed3f1dead8b8,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/minimal-boot-domain/build.gradle,ADD_OR_REPLACE,profiles,gradle,314,7,f02b339599dff8ff682870805b776525b5c37f93ea70f84901fd7abb65ac5995,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/notification-service/build.gradle,ADD_OR_REPLACE,profiles,gradle,508,11,a7df3538c885fa49aff3ffaccd2fa167b3209b95ccbfb07b26ef159e3f90da70,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/observable-resilient-service/build.gradle,ADD_OR_REPLACE,profiles,gradle,426,9,b73c7303765ec05fec8fb45c02c501ee8a938a40b5d33d54d70083bd1323fa54,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/persistence-mybatis/build.gradle,ADD_OR_REPLACE,profiles,gradle,378,8,06a90a84edc112ac86ab51df22dfdf8c5da7e1ae6dba01ae863cc8c6e4eaf25d,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/scheduled-service/build.gradle,ADD_OR_REPLACE,profiles,gradle,413,9,295cc5417dd59e4dee8d64b3b78174450936415d7ae55dc40951c7e3abded544,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/secure-resource-api/build.gradle,ADD_OR_REPLACE,profiles,gradle,493,10,88c982592c0a575f6e7b886c83d36de5fe87b7ba4a0478a794a21827f5245457,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/profiles/sftp-integration/build.gradle,ADD_OR_REPLACE,profiles,gradle,457,10,43fc9066b760773d7d69aa1a44d8e76e3cc1f2da80e1675b3dd531b4957cbab3,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/build.gradle,ADD_OR_REPLACE,runtime-control-client,gradle,877,24,38cd0e316a0cfe005defdce696e9797702fa31c27e79a8dc34549b5bd4ab6719,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,CpfRuntimeCanonicalHash를 cpf-core 또는 독립 neutral contract로 이동하고 Service Registry JDBC를 HTTP에서 분리한다.
cpf-starters/runtime-control-client/src/main/java/com/cpf/common/config/CmnRuntimeControlAutoConfiguration.java,ADD_OR_REPLACE,runtime-control-client,java,2789,53,fe260e61de483bb8ccf397c1538676785a07fc9c88c5209f34a9e4799ef6b611,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeCanonicalHash.java,ADD_OR_REPLACE,runtime-control-client,java,4921,112,ef68f3b99ffd76c3b66d36f222990f1f15837c280bc092ecd63136f562350287,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlAgent.java,ADD_OR_REPLACE,runtime-control-client,java,10508,198,7a2c2407f41c3a310b70c58f946b93992b7a5535c81ee299f6ac44a06b9d28f9,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneRepository.java,ADD_OR_REPLACE,runtime-control-client,java,78422,1111,17a99a8cbcd244f0a46e59a4b07abd5f0ec52250c9b6ca99906eb935a80b3a30,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneService.java,ADD_OR_REPLACE,runtime-control-client,java,21805,296,e705d4c402044a2c0c708805d3cafe1053d9f22954b0260978691e0c3f3d9c1d,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlReconciler.java,ADD_OR_REPLACE,runtime-control-client,java,2534,51,309e59fb4edea4ce383dc2f2c6467e72dfdd854ef916145d8f82fecbe9e8ed78,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeFenceException.java,ADD_OR_REPLACE,runtime-control-client,java,394,11,4791f443d39841f9a7c41ec8da140df6832faea1331caecf581dad9bf2665481,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeHttpControlPlaneClient.java,ADD_OR_REPLACE,runtime-control-client,java,3826,81,42ac9ad7c9e91fd81291794b8fe5c7a745319ad3c468ed5e4b61de741db0bbc7,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeInstanceInboxStore.java,ADD_OR_REPLACE,runtime-control-client,java,9221,190,d46778aed5db29f7a1e3952b463397bdc1c6b0022277984dade927ebe1b3e858,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimePayloadJson.java,ADD_OR_REPLACE,runtime-control-client,java,3097,73,6f40a393d545ec54d5601bd3982dec93006a1b8a2e086fab8e937ae23798a63b,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeRateLimitException.java,ADD_OR_REPLACE,runtime-control-client,java,403,11,ae9df675923e416dffeec52cb601a80af64a851f05421a4e1fb2be25270c7709,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeVersionConflictException.java,ADD_OR_REPLACE,runtime-control-client,java,483,11,cdc29de27feeefc8d8e2fb8a5eba5f435082a197c0fac736b29e5f080b163b18,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfApiClientRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,3061,81,078cdf750a4cbd1b0c2750149c98e443761297110d0ad3ef5a3405382242f4d5,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfAttachmentPolicyRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,2985,74,78ea7c3c1d9395864698f84ba487706b6b058ee58de3aceb43f4970838d8928b,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfBrokerConsumerRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,5523,102,9cd1c9920629a4d1b00035b6c9221a749d225ad4571df6320eaa902942030fe7,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfBrokerRetryDlqRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,3369,67,9d19065a524977decac5d7950f03cc878b6a84040369b276656701bdfde55e25,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfChannelPolicyRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,1762,35,6d894bd3724fc4f09596fa6c483fa6e252190afcb43b57e35194a16a4c36255b,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfConnectionPoolRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,3150,52,f2eabcf30dce64fe24a066e8f61b2011197daf0e863e991a855f40fc3b294912,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDbReadRoutingRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,2723,50,bbc0e60beef4dc890172c4f7e7c05aa0e31b452b122804af1b9f57f49cb43b10,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDownloadPolicyRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,2290,58,5a60333cd68fe651e55a9c9f40ff6543101008e7cd719f23051a9fd7c85f834d,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDynamicLogLevelRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,5823,113,360de54b652b9a13c9cebae07754e21c0c73ccc19a99b36945805b28ece909fa,실패,Observability 구현 미선언 참조,Local R4 overlay static audit + GitHub exact commit stats,Owner 계약을 재배치하고 직접 의존성/API 노출을 교정하되 순환 의존은 금지한다.
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfExternalInstitutionRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,7842,143,f9fb21a437a53ba1458bceae13016c9d0fec0be56f171fdc35cf8ebe9425f51f,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFilePolicyRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,2894,73,12e6ad7403551a6632c6698df261ee2a8b8ac4895053428f92f4693ecf854f5a,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLayoutRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,2089,57,1fba79ef6befa13f7128f6b650c56d4bc69138757a7b7a6139e7f0575602d90d,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLengthLayoutPayloadDecoder.java,ADD_OR_REPLACE,runtime-control-client,java,4098,63,cfb1cfd791f5c28ea3db453fbefd9a34edb68fbdeca5af958b8759cb9223f99e,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfMaskingPolicyRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,2742,56,e78b4bbc8ff2070dce820c2a61f3db8db1e84f6e7799f0fcf5ff0edd1777859e,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfPasswordPolicyRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,3776,54,788dffcaa92f16ede0503bb94b3974ef423c9484ceb25ecd19c4d2d425723ca2,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfReconciliationRuntimeApplier.java,ADD_OR_REPLACE,runtime-control-client,java,2974,77,dfbdb1144fdef60a7106edf95a364b683cbb227ff8b82f3ea205794b575422c0,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
