entity_id,entity_type,canonical_requirement_id,priority,work_type,axis,title,owner,owner_module,owner_package,dependencies,markdown_file,ledger_part,source_work_item_id,gap_decision,proposed_requirement_id
CPF-WP-CENTER-REPROCESS-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CENTER-REPROCESS,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,cpf-batch,,CPF-WP-CENTER-REPROCESS-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-REPROCESS-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CENTER-REPROCESS-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CENTER-REPROCESS,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,cpf-batch,,CPF-WP-CENTER-REPROCESS-01-CONTRACT_OWNERSHIP;CPF-WP-CENTER-REPROCESS-02-IMPLEMENTATION_CONSUMER,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-REPROCESS-03-VERIFICATION_EVIDENCE,,
CPF-WP-CENTER-REPROCESS-04-FAILURE_RECOVERY,WORK_PACKAGE,CENTER-REPROCESS,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,cpf-batch,,CPF-WP-CENTER-REPROCESS-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-REPROCESS-04-FAILURE_RECOVERY,,
CPF-WP-CENTER-UNKNOWN-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CENTER-UNKNOWN,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,cpf-batch,,,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-UNKNOWN-01-CONTRACT_OWNERSHIP,,
CPF-WP-CENTER-UNKNOWN-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CENTER-UNKNOWN,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,cpf-batch,,CPF-WP-CENTER-UNKNOWN-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-UNKNOWN-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CENTER-UNKNOWN-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CENTER-UNKNOWN,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,cpf-batch,,CPF-WP-CENTER-UNKNOWN-01-CONTRACT_OWNERSHIP;CPF-WP-CENTER-UNKNOWN-02-IMPLEMENTATION_CONSUMER,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-UNKNOWN-03-VERIFICATION_EVIDENCE,,
CPF-WP-CENTER-UNKNOWN-04-FAILURE_RECOVERY,WORK_PACKAGE,CENTER-UNKNOWN,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,cpf-batch,,CPF-WP-CENTER-UNKNOWN-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-UNKNOWN-04-FAILURE_RECOVERY,,
CPF-WP-CENTER-UNKNOWN-05-OPERATIONS_SECURITY,WORK_PACKAGE,CENTER-UNKNOWN,P0,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-batch,cpf-batch,,CPF-WP-CENTER-UNKNOWN-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-UNKNOWN-05-OPERATIONS_SECURITY,,
CPF-WP-CENTER-OPS-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CENTER-OPS,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-batch,cpf-batch,,,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-OPS-01-CONTRACT_OWNERSHIP,,
CPF-WP-CENTER-OPS-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CENTER-OPS,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-batch,cpf-batch,,CPF-WP-CENTER-OPS-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-OPS-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CENTER-OPS-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CENTER-OPS,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-batch,cpf-batch,,CPF-WP-CENTER-OPS-01-CONTRACT_OWNERSHIP;CPF-WP-CENTER-OPS-02-IMPLEMENTATION_CONSUMER,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-OPS-03-VERIFICATION_EVIDENCE,,
CPF-WP-CENTER-OPS-04-FAILURE_RECOVERY,WORK_PACKAGE,CENTER-OPS,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-batch,cpf-batch,,CPF-WP-CENTER-OPS-01-CONTRACT_OWNERSHIP,41_CENTER_CUT.md,ledgers/41_CENTER_CUT_WORK_ITEMS.csv,CPF-WP-CENTER-OPS-04-FAILURE_RECOVERY,,
CPF-WP-ADM-AUTH-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-AUTH,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin,cpf-admin,,,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUTH-01-CONTRACT_OWNERSHIP,,
CPF-WP-ADM-AUTH-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-AUTH,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin,cpf-admin,,CPF-WP-ADM-AUTH-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUTH-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-ADM-AUTH-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-AUTH,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin,cpf-admin,,CPF-WP-ADM-AUTH-01-CONTRACT_OWNERSHIP;CPF-WP-ADM-AUTH-02-IMPLEMENTATION_CONSUMER,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUTH-03-VERIFICATION_EVIDENCE,,
CPF-WP-ADM-AUTH-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-AUTH,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin,cpf-admin,,CPF-WP-ADM-AUTH-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUTH-04-FAILURE_RECOVERY,,
CPF-WP-ADM-AUTH-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-AUTH,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin,cpf-admin,,CPF-WP-ADM-AUTH-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUTH-05-OPERATIONS_SECURITY,,
CPF-WP-ADM-AUTH-06-DATA_MIGRATION,WORK_PACKAGE,ADM-AUTH,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-admin,cpf-admin,,CPF-WP-ADM-AUTH-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUTH-06-DATA_MIGRATION,,
CPF-WP-ADM-RBAC-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-RBAC,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin,cpf-admin,,,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-RBAC-01-CONTRACT_OWNERSHIP,,
CPF-WP-ADM-RBAC-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-RBAC,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin,cpf-admin,,CPF-WP-ADM-RBAC-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-RBAC-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-ADM-RBAC-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-RBAC,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin,cpf-admin,,CPF-WP-ADM-RBAC-01-CONTRACT_OWNERSHIP;CPF-WP-ADM-RBAC-02-IMPLEMENTATION_CONSUMER,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-RBAC-03-VERIFICATION_EVIDENCE,,
CPF-WP-ADM-RBAC-04-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-RBAC,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin,cpf-admin,,CPF-WP-ADM-RBAC-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-RBAC-04-OPERATIONS_SECURITY,,
CPF-WP-ADM-AUDIT-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-AUDIT,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin,cpf-admin,,,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUDIT-01-CONTRACT_OWNERSHIP,,
CPF-WP-ADM-AUDIT-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-AUDIT,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin,cpf-admin,,CPF-WP-ADM-AUDIT-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUDIT-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-ADM-AUDIT-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-AUDIT,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin,cpf-admin,,CPF-WP-ADM-AUDIT-01-CONTRACT_OWNERSHIP;CPF-WP-ADM-AUDIT-02-IMPLEMENTATION_CONSUMER,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUDIT-03-VERIFICATION_EVIDENCE,,
CPF-WP-ADM-AUDIT-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-AUDIT,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin,cpf-admin,,CPF-WP-ADM-AUDIT-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUDIT-04-FAILURE_RECOVERY,,
CPF-WP-ADM-AUDIT-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-AUDIT,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin,cpf-admin,,CPF-WP-ADM-AUDIT-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-AUDIT-05-OPERATIONS_SECURITY,,
CPF-WP-ADM-TX-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-TX,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin,cpf-admin,,,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TX-01-CONTRACT_OWNERSHIP,,
CPF-WP-ADM-TX-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-TX,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin,cpf-admin,,CPF-WP-ADM-TX-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TX-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-ADM-TX-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-TX,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin,cpf-admin,,CPF-WP-ADM-TX-01-CONTRACT_OWNERSHIP;CPF-WP-ADM-TX-02-IMPLEMENTATION_CONSUMER,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TX-03-VERIFICATION_EVIDENCE,,
CPF-WP-ADM-TX-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-TX,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin,cpf-admin,,CPF-WP-ADM-TX-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TX-04-FAILURE_RECOVERY,,
CPF-WP-ADM-TX-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-TX,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin,cpf-admin,,CPF-WP-ADM-TX-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TX-05-OPERATIONS_SECURITY,,
CPF-WP-ADM-TIMELINE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-TIMELINE,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin,cpf-admin,,,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TIMELINE-01-CONTRACT_OWNERSHIP,,
CPF-WP-ADM-TIMELINE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-TIMELINE,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin,cpf-admin,,CPF-WP-ADM-TIMELINE-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TIMELINE-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-ADM-TIMELINE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-TIMELINE,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin,cpf-admin,,CPF-WP-ADM-TIMELINE-01-CONTRACT_OWNERSHIP;CPF-WP-ADM-TIMELINE-02-IMPLEMENTATION_CONSUMER,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TIMELINE-03-VERIFICATION_EVIDENCE,,
CPF-WP-ADM-TIMELINE-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-TIMELINE,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin,cpf-admin,,CPF-WP-ADM-TIMELINE-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TIMELINE-04-FAILURE_RECOVERY,,
CPF-WP-ADM-TIMELINE-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-TIMELINE,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin,cpf-admin,,CPF-WP-ADM-TIMELINE-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-TIMELINE-05-OPERATIONS_SECURITY,,
CPF-WP-ADM-SERVICE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-SERVICE,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin,cpf-admin,,,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-SERVICE-01-CONTRACT_OWNERSHIP,,
CPF-WP-ADM-SERVICE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-SERVICE,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin,cpf-admin,,CPF-WP-ADM-SERVICE-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-SERVICE-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-ADM-SERVICE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-SERVICE,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin,cpf-admin,,CPF-WP-ADM-SERVICE-01-CONTRACT_OWNERSHIP;CPF-WP-ADM-SERVICE-02-IMPLEMENTATION_CONSUMER,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-SERVICE-03-VERIFICATION_EVIDENCE,,
CPF-WP-ADM-SERVICE-04-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-SERVICE,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin,cpf-admin,,CPF-WP-ADM-SERVICE-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-SERVICE-04-OPERATIONS_SECURITY,,
CPF-WP-ADM-SERVICE-05-GENERATION_COMPATIBILITY,WORK_PACKAGE,ADM-SERVICE,P1,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-admin,cpf-admin,,CPF-WP-ADM-SERVICE-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-SERVICE-05-GENERATION_COMPATIBILITY,,
CPF-WP-ADM-LOG-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-LOG,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin,cpf-admin,,,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-LOG-01-CONTRACT_OWNERSHIP,,
CPF-WP-ADM-LOG-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-LOG,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin,cpf-admin,,CPF-WP-ADM-LOG-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-LOG-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-ADM-LOG-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-LOG,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin,cpf-admin,,CPF-WP-ADM-LOG-01-CONTRACT_OWNERSHIP;CPF-WP-ADM-LOG-02-IMPLEMENTATION_CONSUMER,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-LOG-03-VERIFICATION_EVIDENCE,,
CPF-WP-ADM-LOG-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-LOG,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin,cpf-admin,,CPF-WP-ADM-LOG-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-LOG-04-FAILURE_RECOVERY,,
CPF-WP-ADM-LOG-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-LOG,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin,cpf-admin,,CPF-WP-ADM-LOG-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-LOG-05-OPERATIONS_SECURITY,,
CPF-WP-ADM-LOG-06-DATA_MIGRATION,WORK_PACKAGE,ADM-LOG,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-admin,cpf-admin,,CPF-WP-ADM-LOG-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-LOG-06-DATA_MIGRATION,,
CPF-WP-ADM-BATCH-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-BATCH,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin,cpf-admin,,,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-BATCH-01-CONTRACT_OWNERSHIP,,
CPF-WP-ADM-BATCH-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-BATCH,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin,cpf-admin,,CPF-WP-ADM-BATCH-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-BATCH-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-ADM-BATCH-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ADM-BATCH,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin,cpf-admin,,CPF-WP-ADM-BATCH-01-CONTRACT_OWNERSHIP;CPF-WP-ADM-BATCH-02-IMPLEMENTATION_CONSUMER,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-BATCH-03-VERIFICATION_EVIDENCE,,
CPF-WP-ADM-BATCH-04-FAILURE_RECOVERY,WORK_PACKAGE,ADM-BATCH,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin,cpf-admin,,CPF-WP-ADM-BATCH-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-BATCH-04-FAILURE_RECOVERY,,
CPF-WP-ADM-BATCH-05-OPERATIONS_SECURITY,WORK_PACKAGE,ADM-BATCH,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin,cpf-admin,,CPF-WP-ADM-BATCH-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-BATCH-05-OPERATIONS_SECURITY,,
CPF-WP-ADM-CENTER-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ADM-CENTER,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin,cpf-admin,,,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-CENTER-01-CONTRACT_OWNERSHIP,,
CPF-WP-ADM-CENTER-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ADM-CENTER,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin,cpf-admin,,CPF-WP-ADM-CENTER-01-CONTRACT_OWNERSHIP,50_ADMIN_PLATFORM_PART_01.md,ledgers/50_ADMIN_PLATFORM_PART_01_WORK_ITEMS.csv,CPF-WP-ADM-CENTER-02-IMPLEMENTATION_CONSUMER,,
