id,area,work_package,status,severity,title,requirement,validation,evidence_or_scope,depends_on,protected_regression,environment_class
CPF-QA-D03-INS-017,INS,WP11,부분 구현,P0,Tenant·도메인 접근 격리,"ADM Runtime Instance Registry에서 **Tenant·도메인 접근 격리** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-018,INS,WP11,부분 구현,P0,Static·Dynamic Membership,"ADM Runtime Instance Registry에서 **Static·Dynamic Membership** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-019,INS,WP11,부분 구현,P0,Nested Group Cycle 방지,"ADM Runtime Instance Registry에서 **Nested Group Cycle 방지** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-020,INS,WP11,부분 구현,P0,Target Preview·Immutable Snapshot,"ADM Runtime Instance Registry에서 **Target Preview·Immutable Snapshot** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-INS-021,INS,WP11,부분 구현,P0,Instance Ghost 등록 정리,"ADM Runtime Instance Registry에서 **Instance Ghost 등록 정리** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",DB/API/UI/Runtime heartbeat와 2개 이상 Instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,"WP01,WP09",,
CPF-QA-D03-LOG-004,LOG,WP11,부분 구현,P0,인스턴스별 로그 파일 목록,"ADM→대상 Agent 또는 Archive Store 흐름으로 **인스턴스별 로그 파일 목록** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-005,LOG,WP11,부분 구현,P0,도메인·그룹별 로그 조회,"ADM→대상 Agent 또는 Archive Store 흐름으로 **도메인·그룹별 로그 조회** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-006,LOG,WP11,부분 구현,P0,Application Log 다운로드,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Application Log 다운로드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-007,LOG,WP11,부분 구현,P0,Access Log 다운로드,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Access Log 다운로드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-008,LOG,WP11,부분 구현,P0,Error Log 다운로드,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Error Log 다운로드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-009,LOG,WP11,부분 구현,P0,Audit Log 다운로드,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Audit Log 다운로드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-010,LOG,WP11,부분 구현,P0,Batch·Worker Log 다운로드,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Batch·Worker Log 다운로드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-011,LOG,WP11,부분 구현,P0,Gateway·연계 Log 다운로드,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Gateway·연계 Log 다운로드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-012,LOG,WP11,부분 구현,P0,GC·JVM 진단 Log 다운로드,"ADM→대상 Agent 또는 Archive Store 흐름으로 **GC·JVM 진단 Log 다운로드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-013,LOG,WP11,부분 구현,P0,현재·Rotation·Archive 구분,"ADM→대상 Agent 또는 Archive Store 흐름으로 **현재·Rotation·Archive 구분** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-014,LOG,WP11,부분 구현,P0,단일 파일 Streaming 다운로드,"ADM→대상 Agent 또는 Archive Store 흐름으로 **단일 파일 Streaming 다운로드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-015,LOG,WP11,부분 구현,P0,다중 파일 ZIP 다운로드,"ADM→대상 Agent 또는 Archive Store 흐름으로 **다중 파일 ZIP 다운로드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-016,LOG,WP11,부분 구현,P0,다중 인스턴스 시간대 묶음,"ADM→대상 Agent 또는 Archive Store 흐름으로 **다중 인스턴스 시간대 묶음** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-017,LOG,WP11,부분 구현,P0,Transaction ID 관련 로그 묶음,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Transaction ID 관련 로그 묶음** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-018,LOG,WP11,부분 구현,P0,Trace ID 관련 로그 묶음,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Trace ID 관련 로그 묶음** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-019,LOG,WP11,부분 구현,P0,종료 Instance Archive 조회,"ADM→대상 Agent 또는 Archive Store 흐름으로 **종료 Instance Archive 조회** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-020,LOG,WP11,부분 구현,P0,통신불가 Instance 오류 표시,"ADM→대상 Agent 또는 Archive Store 흐름으로 **통신불가 Instance 오류 표시** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-021,LOG,WP11,부분 구현,P0,다운로드 취소·Timeout,"ADM→대상 Agent 또는 Archive Store 흐름으로 **다운로드 취소·Timeout** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-022,LOG,WP11,부분 구현,P0,Path Traversal·Symlink 방어,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Path Traversal·Symlink 방어** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-023,LOG,WP11,부분 구현,P0,허용 Log Root Catalog,"ADM→대상 Agent 또는 Archive Store 흐름으로 **허용 Log Root Catalog** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-024,LOG,WP11,부분 구현,P0,Secret·Key 파일 반출 차단,"ADM→대상 Agent 또는 Archive Store 흐름으로 **Secret·Key 파일 반출 차단** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-025,LOG,WP11,부분 구현,P0,다운로드 권한·사유·승인,"ADM→대상 Agent 또는 Archive Store 흐름으로 **다운로드 권한·사유·승인** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-026,LOG,WP11,부분 구현,P0,다운로드 감사,"ADM→대상 Agent 또는 Archive Store 흐름으로 **다운로드 감사** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-027,LOG,WP11,부분 구현,P0,파일 수·크기·기간 제한,"ADM→대상 Agent 또는 Archive Store 흐름으로 **파일 수·크기·기간 제한** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-028,LOG,WP11,부분 구현,P0,동시 다운로드 부하 제한,"ADM→대상 Agent 또는 Archive Store 흐름으로 **동시 다운로드 부하 제한** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-029,LOG,WP11,부분 구현,P0,임시 ZIP 암호화·자동삭제,"ADM→대상 Agent 또는 Archive Store 흐름으로 **임시 ZIP 암호화·자동삭제** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-030,LOG,WP11,부분 구현,P0,다운로드 마스킹 정책,"ADM→대상 Agent 또는 Archive Store 흐름으로 **다운로드 마스킹 정책** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-LOG-031,LOG,WP11,부분 구현,P0,부분 실패 Manifest,"ADM→대상 Agent 또는 Archive Store 흐름으로 **부분 실패 Manifest** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.",실제 파일·대용량·권한·공격 fixture·disconnect·multi-instance로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.,,WP11-INS,,
CPF-QA-D03-DOC-001,DOC,WP12,부분 구현,P1,기능 중심 Package 구조,"문서·Source 품질 Gate로 **기능 중심 Package 구조** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-002,DOC,WP12,부분 구현,P1,일관된 Class·Method Naming,"문서·Source 품질 Gate로 **일관된 Class·Method Naming** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-003,DOC,WP12,부분 구현,P1,모든 핵심 Package package-info.java 한글 설명,"문서·Source 품질 Gate로 **모든 핵심 Package package-info.java 한글 설명** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-004,DOC,WP12,부분 구현,P1,Public API 한글 JavaDoc,"문서·Source 품질 Gate로 **Public API 한글 JavaDoc** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-005,DOC,WP12,부분 구현,P1,SPI 한글 JavaDoc,"문서·Source 품질 Gate로 **SPI 한글 JavaDoc** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-006,DOC,WP12,부분 구현,P1,Service·Controller 한글 JavaDoc,"문서·Source 품질 Gate로 **Service·Controller 한글 JavaDoc** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-007,DOC,WP12,부분 구현,P1,복잡 Method 의도·실패조건 주석,"문서·Source 품질 Gate로 **복잡 Method 의도·실패조건 주석** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-008,DOC,WP12,부분 구현,P1,Batch Job·Step·Handler JavaDoc,"문서·Source 품질 Gate로 **Batch Job·Step·Handler JavaDoc** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-009,DOC,WP12,부분 구현,P1,ConfigurationProperties JavaDoc,"문서·Source 품질 Gate로 **ConfigurationProperties JavaDoc** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-010,DOC,WP12,부분 구현,P1,설정 기본값·단위·범위·재기동 설명,"문서·Source 품질 Gate로 **설정 기본값·단위·범위·재기동 설명** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-011,DOC,WP12,부분 구현,P1,OpenAPI Controller 설명,"문서·Source 품질 Gate로 **OpenAPI Controller 설명** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-012,DOC,WP12,부분 구현,P1,OpenAPI 요청·응답 Schema,"문서·Source 품질 Gate로 **OpenAPI 요청·응답 Schema** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-013,DOC,WP12,부분 구현,P1,OpenAPI Header 계약,"문서·Source 품질 Gate로 **OpenAPI Header 계약** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-014,DOC,WP12,부분 구현,P1,OpenAPI 정상 예시,"문서·Source 품질 Gate로 **OpenAPI 정상 예시** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-015,DOC,WP12,부분 구현,P1,OpenAPI 오류 예시,"문서·Source 품질 Gate로 **OpenAPI 오류 예시** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-016,DOC,WP12,부분 구현,P1,OpenAPI 권한·상태코드,"문서·Source 품질 Gate로 **OpenAPI 권한·상태코드** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-017,DOC,WP12,부분 구현,P1,EDU Guide 실행 명령,"문서·Source 품질 Gate로 **EDU Guide 실행 명령** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
CPF-QA-D03-DOC-018,DOC,WP12,부분 구현,P1,EDU Sample Data·예상 결과,"문서·Source 품질 Gate로 **EDU Sample Data·예상 결과** 기능을 제품 계약·기본 구현·실제 Consumer·운영 기능까지 연결한다. 단순 Interface, 화면 Route, Sample 문자열만으로 완료 처리하지 않는다.","JavaDoc generation, OpenAPI snapshot, link/command execution, package scan으로 정상·오류·경계·부분 실패·재시도/복구·권한·감사·다중 인스턴스 영향까지 자동 Test와 최신 SHA Evidence로 검증한다.",,all,,
